,Pen,Correction Fluid,Marker,Pencil & Rulers,Eraser
0,0.25551361732184835,0.03960128299954291,0.13086094740970264,0.572432922910879,0.001591229358026991
1,0.2529642156447674,0.03914630061481356,0.12931831233819951,0.5769374170977625,0.0016337543044571056
