,Pen,Correction Fluid,Marker,Pencil & Rulers,Eraser
0,0.18138819763704495,0.01778993003023297,0.13953814031639375,0.6593652278378753,0.00191850417845305
1,0.18192202972497423,0.017783817847548327,0.13737879701496736,0.6609596966121438,0.001955658800366299
