,Pen,Correction Fluid,Marker,Pencil & Rulers,Eraser
0,0.23666584513630798,0.03801405573892761,0.18512458164779041,0.538688765439264,0.001506752037709837
1,0.23899695378039662,0.03912067715421399,0.1838669377503952,0.5364116487412843,0.0016037825737100428
