,Pen,Correction Fluid,Marker,Pencil & Rulers,Eraser
0,0.029298994754406664,0.004746928926397925,0.04722710075205932,0.8876189909415424,0.031107984625593776
1,0.029635248593547117,0.004891022796977149,0.046985547483077796,0.8853164670458157,0.033171714080582206
