,Pen,Correction Fluid,Marker,Pencil & Rulers,Eraser
0,0.030297504322871018,0.004784162312165029,0.031822294598414826,0.9011397902703767,0.031956248496172436
1,0.02978082691226304,0.004697403275990447,0.031217424066703862,0.901754172742477,0.03255017300256568
