,Conc,Duration,HI
0,0.0001,3.5051468333333333,1.3773879107114472e-06
1,0.0002,3.4852190000000003,4.070137150603159e-06
2,0.00030000000000000003,3.4701291666666667,7.496649181189241e-06
3,0.0004,3.457439,1.1524859401970388e-05
4,0.0005,3.446764,1.5862924410271263e-05
5,0.0006000000000000001,3.4372021666666672,2.0598276794441973e-05
6,0.0007,3.4285849999999995,2.564164992861606e-05
7,0.0008,3.4206723333333335,3.097542541511302e-05
8,0.0009000000000000001,3.413325,3.656443204001789e-05
9,0.001,3.406453,4.2389293698670375e-05
10,0.002,3.3554615,0.00010765648754149879
11,0.003,3.319382,0.00018404258683585794
12,0.004,3.2896581666666664,0.0002711876828208915
13,0.005,3.2641240000000002,0.0003664948880636075
14,0.006,3.2413484999999995,0.0004694234664333635
15,0.007,3.220175666666666,0.0005818812624187558
16,0.008,3.2002116666666662,0.0007035986272676383
17,0.009000000000000001,3.1812841666666665,0.0008338116838451242
18,0.01,3.1630095,0.000973920397600159
19,0.03,2.8392005,0.00612672434882843
20,0.049999999999999996,2.5262668333333336,0.01620246445411467
21,0.06999999999999999,2.2097026666666664,0.031510806050390236
22,0.08999999999999998,1.8883889999999999,0.05224606021191575
23,0.10999999999999997,1.5630988333333335,0.07850486439890811
24,0.12999999999999998,1.2362855000000001,0.11018227387141087
25,0.15,0.9131188333333333,0.14673229188169934
26,0.16999999999999998,0.6055736666666667,0.18643472189787427
27,0.18999999999999997,0.33808516666666644,0.22513430305007495
28,0.20999999999999996,0.1526800000000003,0.2546221730228106
