,Conc,Duration,HI
0,0.0001,3.5052133333333333,1.3653772062393044e-06
1,0.0002,3.485309166666667,4.031996593155895e-06
2,0.00030000000000000003,3.4702043333333332,7.4307915807793275e-06
3,0.0004,3.4575368333333336,1.1414228954566851e-05
4,0.0005,3.4468145000000003,1.5728500730733684e-05
5,0.0006000000000000001,3.437368166666667,2.0362844348903765e-05
6,0.0007,3.4287478333333334,2.5358022832642745e-05
7,0.0008,3.4207651666666665,3.069104531246012e-05
8,0.0009000000000000001,3.413386833333333,3.6264061189081075e-05
9,0.001,3.4065751666666664,4.198555427321935e-05
10,0.002,3.355706333333333,0.000106488360979165
11,0.003,3.319639,0.00018198435122067166
12,0.004,3.2899803333333333,0.0002680220325572009
13,0.005,3.264440666666667,0.00036236472901437085
14,0.006,3.241651833333333,0.0004642207360964676
15,0.007,3.220406166666667,0.0005758023538401176
16,0.008,3.2005453333333334,0.0006954937202281144
17,0.009000000000000001,3.1816206666666664,0.0008243608606258931
18,0.01,3.1633034999999996,0.0009634710082762467
19,0.03,2.840026666666667,0.00605792275474887
20,0.049999999999999996,2.5274003333333335,0.016027051875400503
21,0.06999999999999999,2.2113095,0.031169360275552754
22,0.08999999999999998,1.8903308333333333,0.0516897518337566
23,0.10999999999999997,1.5654551666666667,0.07766831835106495
24,0.12999999999999998,1.2392285,0.10898929962672774
25,0.15,0.9164095000000001,0.14515316816017512
26,0.16999999999999998,0.6087518333333333,0.1845124774467993
27,0.18999999999999997,0.34131500000000037,0.22285618406504873
28,0.20999999999999996,0.15471600000000005,0.2522725425069082
