,Conc,Duration,HI
0,0.0001,3.4972479999999995,1.8122598716658444e-06
1,0.0002,3.4729556666666666,5.437209300112044e-06
2,0.00030000000000000003,3.4541085000000002,1.0276267882272804e-05
3,0.0004,3.4384681666666665,1.6012700878104623e-05
4,0.0005,3.424999666666667,2.2497511753272193e-05
5,0.0006000000000000001,3.412914,2.972637107891387e-05
6,0.0007,3.4017169999999997,3.774424278190054e-05
7,0.0008,3.3912553333333335,4.647174015553901e-05
8,0.0009000000000000001,3.381431,5.586666732879166e-05
9,0.001,3.3722090000000002,6.583756696727505e-05
10,0.002,3.3001855,0.00019262589553909493
11,0.003,3.245101333333333,0.00036785604459728345
12,0.004,3.197318666666667,0.0005908288591788733
13,0.005,3.1542931666666667,0.0008588080325556802
14,0.006,3.113595833333333,0.0011756326686925603
15,0.007,3.0744481666666665,0.001541772823566862
16,0.008,3.0363701666666665,0.001957956660680065
17,0.009000000000000001,2.999105,0.0024241883887632866
18,0.01,2.962477,0.0029405830871794022
19,0.03,2.2519275000000003,0.024552762707056537
20,0.049999999999999996,1.5339023333333333,0.06845253423826216
21,0.06999999999999999,0.8294179999999998,0.13267644736973017
22,0.08999999999999998,0.2708153333333333,0.19962320784722834
23,0.10999999999999997,0.04768850000000005,0.23214847723116544
24,0.12999999999999998,0.006532333333333706,0.23900606680830389
25,0.15,0.0008398333333335965,0.24004799103607802
26,0.16999999999999998,0.0002051666666663247,0.24017290135939984
27,0.18999999999999997,8.85000000001431e-05,0.24019810986538795
28,0.20999999999999996,7.500000000012126e-06,0.2402176247300711
