,Conc,Duration,HI
0,0.0001,3.4972551666666662,2.0037142008696663e-06
1,0.0002,3.4729659999999996,6.011456272523219e-06
2,0.00030000000000000003,3.4541196666666667,1.1368415390438713e-05
3,0.0004,3.438434666666667,1.7713398020100614e-05
4,0.0005,3.4249658333333333,2.4861890141164623e-05
5,0.0006000000000000001,3.4128255,3.285273013693768e-05
6,0.0007,3.401601833333333,4.168319007239916e-05
7,0.0008,3.391166333333333,5.127782988347463e-05
8,0.0009000000000000001,3.3814335,6.153162387263364e-05
9,0.001,3.3722665000000003,7.244561167462962e-05
10,0.002,3.3002956666666665,0.00021178273475379683
11,0.003,3.2452488333333336,0.0004042805058736121
12,0.004,3.1974968333333336,0.0006491051589269773
13,0.005,3.154384,0.0009437696736640646
14,0.006,3.113588833333333,0.001292107740791107
15,0.007,3.0743418333333334,0.001694570020797255
16,0.008,3.0363480000000003,0.002150415999694087
17,0.009000000000000001,2.9992099999999997,0.002660686718481884
18,0.01,2.962613,0.00322672669483145
19,0.03,2.252398,0.026927339057701467
20,0.049999999999999996,1.5354723333333333,0.07503028101416567
21,0.06999999999999999,0.8323053333333333,0.1454224962953318
22,0.08999999999999998,0.273116166666667,0.21920935190541932
23,0.10999999999999997,0.048521500000000134,0.25522532069830484
24,0.12999999999999998,0.0064953333333331404,0.26295243908835836
25,0.15,0.0009074999999999515,0.2641044951803822
26,0.16999999999999998,0.00025866666666691645,0.2642483744494457
27,0.18999999999999997,9.96666666666594e-05,0.2642863604537983
28,0.20999999999999996,3.7333333333056845e-05,0.264302082400753
