,Conc,Duration,HI
0,0.0001,3.6025951666666667,6.011855931329535e-06
1,0.0002,3.531969166666667,1.7406469291759664e-05
2,0.00030000000000000003,3.478300833333334,3.191499954303936e-05
3,0.0004,3.4340105,4.865412722964493e-05
4,0.0005,3.3958823333333332,6.713230192008268e-05
5,0.0006000000000000001,3.3618864999999993,8.720186287941943e-05
6,0.0007,3.3309855,0.0001087054491276831
7,0.0008,3.302497,0.00013152699805614248
8,0.0009000000000000001,3.2759395,0.00015558588105041055
9,0.001,3.2510391666666667,0.0001807383710398426
10,0.002,3.057386833333333,0.0004806758009344776
11,0.003,2.915670333333333,0.0008491901768669778
12,0.004,2.8003221666666667,0.0012690114172146422
13,0.005,2.701408333333333,0.0017314825881592697
14,0.006,2.613599,0.0022336251599655954
15,0.007,2.5340438333333335,0.0027718098393437686
16,0.008,2.4609405,0.0033429292206128593
17,0.009000000000000001,2.3927804999999998,0.003947437422495568
18,0.01,2.3287865,0.004583315704582492
19,0.03,1.4819746666666667,0.021654618501605
20,0.049999999999999996,0.9739756666666665,0.044166060886194465
21,0.06999999999999999,0.5777233333333334,0.07137900417320198
22,0.08999999999999998,0.2744693333333332,0.09928487574964528
23,0.10999999999999997,0.09639816666666699,0.11950169189221924
24,0.12999999999999998,0.024903333333333347,0.12898389684431022
25,0.15,0.005102333333333414,0.1319515054786927
26,0.16999999999999998,0.0010189999999996265,0.13263397854961223
27,0.18999999999999997,0.00027499999999993936,0.1327693599516875
28,0.20999999999999996,2.883333333329574e-05,0.13281998310483759
