,Conc,Duration,HI
0,0.0001,3.670388833333333,2.5113452360080224e-06
1,0.0002,3.6305115000000003,7.501234530770518e-06
2,0.00030000000000000003,3.598933333333333,1.4133744162705853e-05
3,0.0004,3.5719876666666663,2.2053518603604515e-05
4,0.0005,3.5480911666666666,3.107638953401306e-05
5,0.0006000000000000001,3.5264945000000005,4.102590811214668e-05
6,0.0007,3.5067275,5.1765064945436734e-05
7,0.0008,3.4884713333333335,6.318701687566772e-05
8,0.0009000000000000001,3.471475833333333,7.52153894095045e-05
9,0.001,3.4555015000000004,8.783212554185412e-05
10,0.002,3.330143,0.00023975742011307375
11,0.003,3.2368131666666664,0.0004291131235546345
12,0.004,3.1602243333333333,0.0006457099258062954
13,0.005,3.0941126666666667,0.0008851545287303452
14,0.006,3.0351773333333334,0.0011450239424128086
15,0.007,2.9815739999999997,0.0014234147348877741
16,0.008,2.9322476666666666,0.0017180490258222561
17,0.009000000000000001,2.886461166666667,0.0020268808145745424
18,0.01,2.8436339999999998,0.0023487080500810406
19,0.03,2.2583469999999997,0.01095814932375215
20,0.049999999999999996,1.8699975,0.022599096314026974
21,0.06999999999999999,1.5661373333333333,0.03613001993650105
22,0.08999999999999998,1.3180415,0.050721747452928685
23,0.10999999999999997,1.1055073333333334,0.0662616916369414
24,0.12999999999999998,0.9157016666666667,0.08287314526399132
25,0.15,0.7437261666666666,0.10040801933330949
26,0.16999999999999998,0.5878563333333333,0.11855707414110657
27,0.18999999999999997,0.447803333333333,0.13688051109013613
28,0.20999999999999996,0.3264469999999998,0.1544875034287339
