,Conc,Duration,HI
0,0.0001,3.6704224999999995,2.5550730992693114e-06
1,0.0002,3.6305925000000006,7.621834079855461e-06
2,0.00030000000000000003,3.599047333333333,1.4357053668507547e-05
3,0.0004,3.5721386666666666,2.2401813930986237e-05
4,0.0005,3.5482568333333333,3.1577980579425004e-05
5,0.0006000000000000001,3.5266321666666665,4.1716216999384416e-05
6,0.0007,3.5068816666666667,5.2642252460225334e-05
7,0.0008,3.4886905000000006,6.423117769070358e-05
8,0.0009000000000000001,3.4717195000000003,7.645923823197335e-05
9,0.001,3.4557723333333334,8.928365362598925e-05
10,0.002,3.3304581666666664,0.00024395412575031514
11,0.003,3.236981,0.0004371443115578586
12,0.004,3.1604561666666666,0.0006578430010951706
13,0.005,3.094240833333333,0.0009024091074024909
14,0.006,3.0353253333333337,0.0011673528452178289
15,0.007,2.9817201666666664,0.001451347612895188
16,0.008,2.932392166666667,0.0017518322783260374
17,0.009000000000000001,2.8865606666666666,0.00206723024983221
18,0.01,2.8436288333333333,0.002396410519210622
19,0.03,2.2585844999999996,0.01117781558339484
20,0.049999999999999996,1.8702926666666668,0.023050917154783385
21,0.06999999999999999,1.5665263333333335,0.036850525640277194
22,0.08999999999999998,1.3183476666666663,0.05174870654209517
23,0.10999999999999997,1.10536,0.06763874411764555
24,0.12999999999999998,0.915121,0.08463220626185648
25,0.15,0.7434208333333333,0.10250337457167916
26,0.16999999999999998,0.5877596666666667,0.12100349279153161
27,0.18999999999999997,0.4484491666666668,0.13960326907630077
28,0.20999999999999996,0.3272004999999998,0.1575522100761067
