,Conc,Duration,HI
0,0.0001,3.6639391666666667,2.4817520398341177e-06
1,0.0002,3.620196166666666,7.453239051003635e-06
2,0.00030000000000000003,3.5856888333333337,1.405685965796124e-05
3,0.0004,3.55632,2.19461815581667e-05
4,0.0005,3.5302011666666666,3.0974177198771713e-05
5,0.0006000000000000001,3.5066229999999994,4.094287104416026e-05
6,0.0007,3.485117333333333,5.1697632627087844e-05
7,0.0008,3.4653193333333334,6.313127724090463e-05
8,0.0009000000000000001,3.446902,7.518728735631157e-05
9,0.001,3.4295533333333332,8.788843589245517e-05
10,0.002,3.2929131666666667,0.00024260311361704224
11,0.003,3.191333,0.0004371322353956202
12,0.004,3.107979166666666,0.0006615854669420514
13,0.005,3.035865833333333,0.0009115644847210206
14,0.006,2.9716125,0.0011838011051193461
15,0.007,2.9131175,0.0014766514874558197
16,0.008,2.859510333333333,0.0017862034749952726
17,0.009000000000000001,2.809865,0.0021110122567304644
18,0.01,2.7634235,0.002450520473043434
19,0.03,2.139283333333333,0.011532733401330188
20,0.049999999999999996,1.739045,0.023578725555492563
21,0.06999999999999999,1.4419830000000002,0.03697787523358129
22,0.08999999999999998,1.204822,0.051180793831916524
23,0.10999999999999997,0.9991836666666666,0.06653598800026812
24,0.12999999999999998,0.8136048333333334,0.08312432888918556
25,0.15,0.6433270000000001,0.10085727340118028
26,0.16999999999999998,0.48837566666666665,0.1192843145171646
27,0.18999999999999997,0.35027049999999993,0.13773615103312767
28,0.20999999999999996,0.23271016666666658,0.1551686504738871
