,Conc,Duration,HI
0,0.0001,3.6026613333333333,6.155627513661699e-06
1,0.0002,3.5321111666666667,1.7815693758825545e-05
2,0.00030000000000000003,3.478455666666667,3.2674061536818046e-05
3,0.0004,3.4342086666666667,4.980930024839836e-05
4,0.0005,3.396101166666666,6.875157884499004e-05
5,0.0006000000000000001,3.36224,8.925222368238793e-05
6,0.0007,3.331270666666667,0.00011136082190969318
7,0.0008,3.3027054999999996,0.00013483837833955475
8,0.0009000000000000001,3.276139833333333,0.00015952084349219148
9,0.001,3.2512309999999998,0.00018533193623607077
10,0.002,3.0577514999999997,0.000492397147455631
11,0.003,2.9158678333333334,0.0008703927769340225
12,0.004,2.8005008333333334,0.0013000399365875638
13,0.005,2.7015596666666664,0.001773471412298386
14,0.006,2.6136971666666664,0.0022873601460218196
15,0.007,2.534103,0.0028379531265294647
16,0.008,2.4608598333333327,0.003423105602740543
17,0.009000000000000001,2.3926705,0.004041648215614259
18,0.01,2.328686333333333,0.004691430319054052
19,0.03,1.4813476666666667,0.022169838848582004
20,0.049999999999999996,0.9734956666666669,0.04518495914224768
21,0.06999999999999999,0.5769988333333337,0.07302408915903652
22,0.08999999999999998,0.2741728333333337,0.10150926927063847
23,0.10999999999999997,0.09421199999999999,0.12244334990713979
24,0.12999999999999998,0.02459599999999985,0.13192105186615372
25,0.15,0.005387333333333117,0.13486063583377983
26,0.16999999999999998,0.0011611666666666073,0.1355735497627058
27,0.18999999999999997,0.00016716666666676853,0.1357547180894413
28,0.20999999999999996,5.833333333005915e-06,0.13578582258854294
