,Conc,Duration,HI
0,0.0001,3.6704121666666665,2.3742370206727204e-06
1,0.0002,3.6305955000000005,7.082782819736622e-06
2,0.00030000000000000003,3.598999833333333,1.335405645470189e-05
3,0.0004,3.5720680000000002,2.0837098415626086e-05
4,0.0005,3.548187333333334,2.936143633605184e-05
5,0.0006000000000000001,3.5265906666666664,3.877064666797878e-05
6,0.0007,3.506820333333333,4.892709219463995e-05
7,0.0008,3.488614833333333,5.969973813878369e-05
8,0.0009000000000000001,3.4716273333333336,7.107535536106297e-05
9,0.001,3.4556675000000006,8.299969963820785e-05
10,0.002,3.3303455,0.00022666410604069823
11,0.003,3.2369265,0.000405969480461863
12,0.004,3.1605271666666663,0.0006105141189444111
13,0.005,3.0943851666666666,0.0008372639817047457
14,0.006,3.0354701666666664,0.0010831584181112703
15,0.007,2.981930333333333,0.001346317445706518
16,0.008,2.93268,0.0016246371348461253
17,0.009000000000000001,2.8868645,0.0019170556556709925
18,0.01,2.844044833333333,0.0022214583663764643
19,0.03,2.2590666666666666,0.010361324909562245
20,0.049999999999999996,1.8705523333333334,0.02138163618936669
21,0.06999999999999999,1.5669811666666666,0.03417971585455816
22,0.08999999999999998,1.3186858333333331,0.0480067610285012
23,0.10999999999999997,1.1061213333333335,0.06271991485904437
24,0.12999999999999998,0.9164203333333334,0.0784312687895028
25,0.15,0.7448043333333332,0.09498751192565542
26,0.16999999999999998,0.5890703333333333,0.11213928520854097
27,0.18999999999999997,0.4494146666666666,0.1294170680037467
28,0.20999999999999996,0.3277830000000002,0.1461019374592928
