,Conc,Duration,HI
0,0.0001,3.6639345000000003,2.2489316199869046e-06
1,0.0002,3.6201939999999997,6.763209765541944e-06
2,0.00030000000000000003,3.5855859999999997,1.2778410554341236e-05
3,0.0004,3.556202,1.994968686039158e-05
4,0.0005,3.5300423333333333,2.8162251384077307e-05
5,0.0006000000000000001,3.506493833333333,3.7201487649497265e-05
6,0.0007,3.485051833333334,4.693093327701945e-05
7,0.0008,3.4653255,5.726720094553457e-05
8,0.0009000000000000001,3.4469021666666673,6.82122108579506e-05
9,0.001,3.4295345,7.974898531820144e-05
10,0.002,3.292885833333333,0.00022016377767258746
11,0.003,3.1912794999999994,0.0003967288013172947
12,0.004,3.1079079999999997,0.0006003060558061406
13,0.005,3.035907,0.0008266681236098521
14,0.006,2.9717298333333333,0.001073407259832311
15,0.007,2.9135158333333333,0.0013379457309711143
16,0.008,2.8599518333333336,0.0016187751404111623
17,0.009000000000000001,2.8102666666666662,0.0019138052321388387
18,0.01,2.7638710000000004,0.002221751394920284
19,0.03,2.139361,0.010457736237370409
20,0.049999999999999996,1.7393523333333334,0.02136363670078572
21,0.06999999999999999,1.4427433333333335,0.03347957735520322
22,0.08999999999999998,1.2053051666666665,0.04636198872786481
23,0.10999999999999997,1.0002536666666666,0.06022441881217528
24,0.12999999999999998,0.8149033333333333,0.07523070563815999
25,0.15,0.6446145000000001,0.0912827526080655
26,0.16999999999999998,0.48944700000000013,0.10797933843501378
27,0.18999999999999997,0.35122449999999994,0.1246952438242035
28,0.20999999999999996,0.2336293333333333,0.1404709225326078
