,Conc,Duration,HI
0,0.0001,3.4728251666666665,3.1821138556878737e-06
1,0.0002,3.4414233333333333,8.707181525892338e-06
2,0.00030000000000000003,3.4190258333333334,1.5341120290690922e-05
3,0.0004,3.401094833333333,2.2818767456374188e-05
4,0.0005,3.386273,3.0762529127400736e-05
5,0.0006000000000000001,3.3732114999999996,3.932687628412168e-05
6,0.0007,3.3616819999999996,4.826186249761122e-05
7,0.0008,3.3513016666666666,5.755397942211857e-05
8,0.0009000000000000001,3.341709166666667,6.731625985803475e-05
9,0.001,3.3327710000000006,7.749425214733491e-05
10,0.002,3.264723833333333,0.00019844449571392034
11,0.003,3.214140833333333,0.00035509717494351206
12,0.004,3.1703323333333335,0.0005498667172389105
13,0.005,3.1299514999999998,0.0007847123254978214
14,0.006,3.0912115000000004,0.0010632500364343286
15,0.007,3.0534885000000003,0.0013865301503057708
16,0.008,3.0164848333333327,0.0017545983774602063
17,0.009000000000000001,2.9799263333333332,0.0021687479057713064
18,0.01,2.943626666666667,0.0026301121583164784
19,0.03,2.219902666666667,0.022256793747523623
20,0.049999999999999996,1.4761616666666664,0.06263063139622828
21,0.06999999999999999,0.7435853333333333,0.12202160311011394
22,0.08999999999999998,0.1938704999999997,0.18076835849365017
23,0.10999999999999997,0.02290933333333366,0.20304170118948242
24,0.12999999999999998,0.0024051666666665976,0.20609330482115765
25,0.15,0.00031400000000000243,0.20644171080073137
26,0.16999999999999998,8.433333333338548e-05,0.20648333891561052
27,0.18999999999999997,3.983333333356616e-05,0.2064919841461422
28,0.20999999999999996,6.666666666509021e-06,0.206499073319936
