,Conc,Duration,HI
0,0.0001,3.472774833333333,3.4296657343681146e-06
1,0.0002,3.4414238333333333,9.339770468875486e-06
2,0.00030000000000000003,3.4189698333333327,1.6476935572779895e-05
3,0.0004,3.4011581666666664,2.4428840883160774e-05
4,0.0005,3.3862868333333336,3.297402210157543e-05
5,0.0006000000000000001,3.3732241666666667,4.21601810912307e-05
6,0.0007,3.3618248333333334,5.162900064751739e-05
7,0.0008,3.3514161666666666,6.160934854888183e-05
8,0.0009000000000000001,3.3417429999999997,7.212852523070978e-05
9,0.001,3.3327616666666664,8.304737744301747e-05
10,0.002,3.2646671666666665,0.00021244754241452028
11,0.003,3.2139963333333332,0.0003801802802270686
12,0.004,3.1703255,0.0005879529858677415
13,0.005,3.1298225000000004,0.0008399014089984121
14,0.006,3.0910641666666665,0.0011378860018885462
15,0.007,3.053314,0.0014837954621150858
16,0.008,3.0162475000000004,0.001878019566720468
17,0.009000000000000001,2.9796004999999997,0.0023217121770110678
18,0.01,2.943332166666667,0.002814605827475316
19,0.03,2.2191871666666665,0.023808083581269603
20,0.049999999999999996,1.4752308333333333,0.06699113391330175
21,0.06999999999999999,0.7425079999999998,0.13050971941342288
22,0.08999999999999998,0.19389233333333322,0.19320870855925312
23,0.10999999999999997,0.023300500000000283,0.21698453592238656
24,0.12999999999999998,0.002380833333333309,0.22033079756227963
25,0.15,0.00034283333333329815,0.22069475275901787
26,0.16999999999999998,9.166666666639381e-05,0.22074417494861118
27,0.18999999999999997,3.8499999999809615e-05,0.2207559303822898
28,0.20999999999999996,5.000000000260722e-06,0.2207644073787116
