,Conc,Duration,HI
0,0.0001,3.663895,2.421651905899569e-06
1,0.0002,3.620163666666666,7.288235526443287e-06
2,0.00030000000000000003,3.5856765000000004,1.3752131389941268e-05
3,0.0004,3.556291,2.1486872263119495e-05
4,0.0005,3.530143,3.0348462794552235e-05
5,0.0006000000000000001,3.5065785,4.0118685586355696e-05
6,0.0007,3.485163833333334,5.0614685325695065e-05
7,0.0008,3.4654103333333337,6.178328743471866e-05
8,0.0009000000000000001,3.446981666666666,7.35969750245431e-05
9,0.001,3.429629,8.603666326457641e-05
10,0.002,3.293000833333333,0.00023775440196968702
11,0.003,3.1915096666666662,0.0004283669442971586
12,0.004,3.1082564999999995,0.0006480852303120628
13,0.005,3.03626,0.0008926264865745907
14,0.006,2.972078666666667,0.001159194937540451
15,0.007,2.9137331666666664,0.0014456451779187773
16,0.008,2.8601595,0.0017490481327462476
17,0.009000000000000001,2.8105691666666663,0.00206720628120529
18,0.01,2.764221833333333,0.002399461844938924
19,0.03,2.140260333333333,0.01127360754685942
20,0.049999999999999996,1.7397631666666666,0.02304379657104146
21,0.06999999999999999,1.4421575,0.03617012572761159
22,0.08999999999999998,1.2043374999999998,0.050128553808829746
23,0.10999999999999997,0.9994201666666667,0.06512957086393144
24,0.12999999999999998,0.8143461666666667,0.08135037256570067
25,0.15,0.6441098333333332,0.09873079069980886
26,0.16999999999999998,0.48858750000000023,0.11686476259545889
27,0.18999999999999997,0.34977649999999966,0.13506009363771881
28,0.20999999999999996,0.23220600000000027,0.15216483338864054
