,Conc,Duration,HI
0,0.0001,3.497399,1.6039948143642846e-06
1,0.0002,3.473131333333333,4.809599054922841e-06
2,0.00030000000000000003,3.4543399999999997,9.078237707933568e-06
3,0.0004,3.438719,1.4146855417357074e-05
4,0.0005,3.4252493333333334,1.9885148277785446e-05
5,0.0006000000000000001,3.4131331666666664,2.6287922571827948e-05
6,0.0007,3.4019251666666666,3.3374239881595716e-05
7,0.0008,3.3915463333333333,4.1035993106697785e-05
8,0.0009000000000000001,3.3817649999999997,4.930036230298356e-05
9,0.001,3.3726190000000003,5.803364980147308e-05
10,0.002,3.3005843333333336,0.00016989213700217078
11,0.003,3.2454924999999997,0.00032410624892654594
12,0.004,3.197639166666667,0.0005203868272532418
13,0.005,3.1546395,0.0007557868956930178
14,0.006,3.1140106666666663,0.0010338142809538113
15,0.007,3.0747258333333334,0.0013561989183996047
16,0.008,3.03663,0.0017219275851493875
17,0.009000000000000001,2.9994008333333335,0.0021312226650239607
18,0.01,2.962849833333333,0.0025840349282654643
19,0.03,2.253277333333333,0.02154265863973924
20,0.049999999999999996,1.5358846666666666,0.06007058135424086
21,0.06999999999999999,0.8309703333333335,0.11654522269055524
22,0.08999999999999998,0.2712115000000002,0.17556945278741695
23,0.10999999999999997,0.04844883333333352,0.20412604839377382
24,0.12999999999999998,0.006646833333333386,0.2103027722137449
25,0.15,0.0008773333333336571,0.21125656898193337
26,0.16999999999999998,0.00019766666666631258,0.2113796594815729
27,0.18999999999999997,8.266666666637927e-05,0.2114028662937162
28,0.20999999999999996,4.2500000000321354e-05,0.2114114562260387
