,Conc,Duration,HI
0,0.0001,3.670328833333333,2.5013178647487645e-06
1,0.0002,3.6304760000000003,7.460483322265077e-06
2,0.00030000000000000003,3.598948666666667,1.404392574957285e-05
3,0.0004,3.571997166666667,2.1923768615812378e-05
4,0.0005,3.5480746666666665,3.091165873923387e-05
5,0.0006000000000000001,3.5264585000000004,4.0821845887376184e-05
6,0.0007,3.5067088333333336,5.1500907834883946e-05
7,0.0008,3.4884771666666667,6.285007511999083e-05
8,0.0009000000000000001,3.4715156666666664,7.479491490321379e-05
9,0.001,3.4555499999999997,8.733537707607866e-05
10,0.002,3.3302896666666664,0.00023829878085743984
11,0.003,3.236928333333333,0.0004266889850387088
12,0.004,3.16051,0.0006416366028141056
13,0.005,3.0943456666666664,0.000879865025163599
14,0.006,3.0354435000000004,0.0011380326042599335
15,0.007,2.9818803333333337,0.0014145660960770327
16,0.008,2.9325666666666668,0.0017072007563561783
17,0.009000000000000001,2.8867279999999997,0.002014492229843745
18,0.01,2.843782,0.0023352719861199148
19,0.03,2.258542333333333,0.010894840594753622
20,0.049999999999999996,1.8698286666666668,0.022488429469009863
21,0.06999999999999999,1.5663208333333334,0.035941487522562966
22,0.08999999999999998,1.3176029999999999,0.05050969664924778
23,0.10999999999999997,1.1049545,0.06599645251031033
24,0.12999999999999998,0.915128,0.0825400757690426
25,0.15,0.7433013333333334,0.09998823800436221
26,0.16999999999999998,0.5873008333333333,0.11807584096728824
27,0.18999999999999997,0.4470920000000001,0.1363429621105548
28,0.20999999999999996,0.32569583333333335,0.15389626271626913
