,HI,CR
0,0.18365507,2.740565e-07
1,0.393808,5.9030873e-07
2,0.30167726,4.4808144e-07
3,0.2532213,3.785458e-07
4,0.28281975,4.1915345e-07
5,0.2991594,4.4984316e-07
6,0.25339767,3.7882785e-07
7,0.40308508,6.0354074e-07
8,0.37733755,5.617435e-07
9,0.056878053,8.5329205e-08
10,0.3414751,5.10669e-07
11,0.20570041,3.0890916e-07
12,0.31819808,4.747368e-07
13,0.36023784,5.36227e-07
14,0.08267683,1.2442995e-07
15,0.28874704,4.3262256e-07
16,0.33394116,5.010571e-07
17,0.10638125,1.5947904e-07
18,0.4285642,6.386197e-07
19,0.3396595,5.0816067e-07
20,0.31891012,4.800277e-07
21,0.30072626,4.5222947e-07
22,0.37986785,5.668135e-07
23,0.29093197,4.3136785e-07
24,0.3256204,4.859807e-07
25,0.43298933,6.4124544e-07
26,0.34005618,5.0980816e-07
27,0.21043217,3.1218954e-07
28,0.28249204,4.2139845e-07
29,0.27421075,4.0912443e-07
30,0.22255604,3.3083847e-07
31,0.30809948,4.617847e-07
32,0.24195202,3.6255054e-07
33,0.33328584,4.9931896e-07
34,0.37157473,5.593511e-07
35,0.2804377,4.1511174e-07
36,0.35193473,5.259031e-07
37,0.1812162,2.7060713e-07
38,0.3433528,5.1329624e-07
39,0.10542157,1.5759638e-07
40,0.18001983,2.690293e-07
41,0.13415849,1.9885553e-07
42,0.37360337,5.605865e-07
43,0.21361879,3.1664118e-07
44,0.27402034,4.0590578e-07
45,0.08713378,1.3024192e-07
46,0.31826738,4.7365378e-07
47,0.3039222,4.533384e-07
48,0.21033038,3.1487585e-07
49,0.40371454,6.082944e-07
50,0.38776007,5.804066e-07
51,0.28993025,4.307602e-07
52,0.37428096,5.5778435e-07
53,0.3440329,5.172543e-07
54,0.44508332,6.6642315e-07
55,0.1532316,2.2630113e-07
56,0.28827944,4.2829114e-07
57,0.3388737,5.057027e-07
58,0.41773832,6.2496457e-07
59,0.24864623,3.6896424e-07
60,0.4037116,6.091941e-07
61,0.33630008,5.025081e-07
62,0.31780905,4.7244927e-07
63,0.19882442,2.9518796e-07
64,0.24591345,3.6367973e-07
65,0.3457479,5.174829e-07
66,0.13250561,1.9902473e-07
