,HI,CR
0,0.34449017,5.2701773e-07
1,0.16742349,2.524214e-07
2,0.24234913,3.681877e-07
3,0.14373893,2.1859279e-07
4,0.15665524,2.3720855e-07
5,0.28009275,4.2980656e-07
6,0.23443906,3.5690545e-07
7,0.049698133,7.342105e-08
8,0.16534725,2.5096608e-07
9,0.110232644,1.6604656e-07
10,0.03629142,5.4035763e-08
11,0.30149868,4.5530663e-07
12,0.052765258,7.885182e-08
13,0.1599241,2.37034e-07
14,0.061055165,9.102083e-08
15,0.2954946,4.477535e-07
16,0.0907579,1.3665506e-07
17,0.13545664,2.0561075e-07
18,0.280226,4.2910006e-07
19,0.13164781,2.0012703e-07
20,0.31229132,4.772656e-07
21,0.120219335,1.8132526e-07
22,0.03408246,5.154132e-08
23,0.16754405,2.549063e-07
24,0.30596963,4.6428303e-07
25,0.19655511,2.971161e-07
26,0.13307974,1.9975272e-07
27,0.21780968,3.3185458e-07
28,0.049569968,7.467317e-08
29,0.17618214,2.6770084e-07
30,0.087013416,1.306589e-07
31,0.081390746,1.2237831e-07
32,0.2234356,3.3645898e-07
33,0.20996122,3.1812357e-07
34,0.18195008,2.7614445e-07
35,0.11917132,1.7986702e-07
36,0.2326667,3.511871e-07
37,0.13534819,2.0501315e-07
38,0.2928522,4.450592e-07
39,0.12818383,1.9347628e-07
40,0.06424075,9.645608e-08
41,0.15038146,2.2561122e-07
42,0.20282824,3.0886432e-07
43,0.038035154,5.712765e-08
44,0.19314443,2.930069e-07
45,0.09085035,1.3646223e-07
46,0.07133648,1.0706907e-07
47,0.09344113,1.4115297e-07
48,0.22202927,3.3971622e-07
49,0.13892284,2.0939835e-07
50,0.31871712,4.8423044e-07
51,0.27604052,4.1974133e-07
52,0.06715922,1.0095222e-07
53,0.11772966,1.7752777e-07
54,0.1716001,2.6147794e-07
55,0.11544997,1.7410527e-07
56,0.28084704,4.239289e-07
57,0.19243874,2.877416e-07
58,0.25173157,3.8033258e-07
59,0.08621022,1.2916351e-07
60,0.15443861,2.339288e-07
61,0.08294152,1.2418778e-07
62,0.20653996,3.1503788e-07
63,0.065513805,9.947656e-08
64,0.2946038,4.542214e-07
65,0.21200687,3.2012787e-07
66,0.11307544,1.7105606e-07
67,0.06330344,9.477927e-08
68,0.062308762,9.4553585e-08
69,0.1835757,2.7886426e-07
70,0.18903543,2.8865614e-07
71,0.31573123,4.78184e-07
72,0.22557491,3.4159655e-07
73,0.23813857,3.60829e-07
74,0.22219713,3.3949914e-07
75,0.18775651,2.8386978e-07
76,0.16680725,2.53984e-07
77,0.078717865,1.1847706e-07
78,0.030558046,4.6040945e-08
79,0.37961408,5.7911177e-07
80,0.22132334,3.3468308e-07
81,0.09690472,1.4715604e-07
82,0.14442065,2.197973e-07
83,0.26773146,4.0637772e-07
84,0.092931405,1.41677e-07
85,0.2780417,4.25764e-07
86,0.06800134,1.03356896e-07
87,0.028226703,4.245509e-08
88,0.25951537,3.9515544e-07
89,0.17076944,2.5899237e-07
90,0.348828,5.300376e-07
91,0.06984685,1.04120005e-07
92,0.32317695,4.958042e-07
93,0.03268302,4.8841947e-08
94,0.1532292,2.3070483e-07
95,0.03705631,5.5117628e-08
96,0.16074076,2.4082252e-07
97,0.10532529,1.595204e-07
98,0.14017981,2.1346823e-07
99,0.24018861,3.6517335e-07
100,0.20919096,3.1730846e-07
101,0.087911956,1.32495e-07
102,0.030014599,4.4864365e-08
103,0.10071651,1.5043311e-07
104,0.24376243,3.714634e-07
105,0.23843263,3.5962188e-07
106,0.06735036,1.0152175e-07
107,0.1974215,2.990844e-07
108,0.09336013,1.4023375e-07
109,0.05160517,7.665366e-08
110,0.11283936,1.7136352e-07
111,0.06362153,9.70064e-08
112,0.13663128,2.0793755e-07
113,0.23980391,3.6352617e-07
114,0.046716698,6.9404045e-08
115,0.09211158,1.383201e-07
116,0.13156141,1.9898096e-07
117,0.12978691,1.96805e-07
118,0.25363737,3.8538744e-07
119,0.17629626,2.695797e-07
120,0.16688888,2.5404788e-07
121,0.081839144,1.2236947e-07
122,0.31358638,4.814463e-07
123,0.096233115,1.446933e-07
124,0.12776102,1.9228511e-07
125,0.16359004,2.4854836e-07
126,0.23255283,3.5348498e-07
127,0.22852898,3.4553682e-07
128,0.04958275,7.483823e-08
129,0.14418244,2.2017014e-07
130,0.14705025,2.2370597e-07
131,0.24982156,3.8049126e-07
132,0.13512549,2.0552433e-07
133,0.04969022,7.462448e-08
134,0.06892902,1.0377754e-07
135,0.29706833,4.4883214e-07
136,0.33638054,5.140746e-07
137,0.21802749,3.333053e-07
138,0.028182887,4.209893e-08
139,0.2257207,3.4386045e-07
140,0.08364199,1.2463939e-07
141,0.32236552,4.9052903e-07
142,0.21920417,3.3219771e-07
143,0.08046753,1.2022736e-07
144,0.11319215,1.701936e-07
145,0.19106564,2.8945385e-07
146,0.24206445,3.661279e-07
147,0.20472912,3.103857e-07
148,0.27799064,4.2324626e-07
149,0.21612671,3.2636598e-07
150,0.04747461,7.1088344e-08
151,0.27897838,4.2856672e-07
152,0.027504586,4.161479e-08
153,0.27894345,4.2350308e-07
154,0.28028026,4.2670436e-07
155,0.13965283,2.0876115e-07
156,0.12630872,1.8895729e-07
157,0.25763407,3.9222783e-07
158,0.2930631,4.43646e-07
159,0.09182177,1.3793932e-07
160,0.10682187,1.6199131e-07
161,0.03580496,5.3307094e-08
162,0.04862417,7.291068e-08
163,0.2371854,3.5846702e-07
164,0.047053777,6.966283e-08
165,0.11902026,1.7881673e-07
166,0.20429763,3.1110147e-07
167,0.367519,5.634809e-07
168,0.26650405,4.055324e-07
169,0.24429673,3.726438e-07
