,HI,CR
0,0.36755115,5.4887397e-07
1,0.25588787,3.8273265e-07
2,0.35590422,5.3181304e-07
3,0.15377986,2.2788501e-07
4,0.21643166,3.2400834e-07
5,0.26566982,3.9814705e-07
6,0.3489939,5.23446e-07
7,0.096976966,1.4476805e-07
8,0.19400637,2.9016695e-07
9,0.110988215,1.6617776e-07
10,0.037530787,5.581135e-08
11,0.42391416,6.3191e-07
12,0.057118196,8.602242e-08
13,0.348914,5.199711e-07
14,0.07776436,1.167324e-07
15,0.42151466,6.28351e-07
16,0.10176896,1.5238945e-07
17,0.16721492,2.4995808e-07
18,0.2960966,4.4117206e-07
19,0.15460975,2.3170773e-07
20,0.3341783,4.9852895e-07
21,0.12973644,1.929416e-07
22,0.029162155,4.3508003e-08
23,0.1687463,2.5318477e-07
24,0.3680476,5.46861e-07
25,0.29405615,4.3803152e-07
26,0.18345036,2.7398255e-07
27,0.26386097,3.9517246e-07
28,0.05978939,8.9970435e-08
29,0.26806194,4.0172725e-07
30,0.13269557,1.98387e-07
31,0.08242308,1.2353364e-07
32,0.29046685,4.3582867e-07
33,0.30406162,4.5569416e-07
34,0.23186341,3.4412375e-07
35,0.14725317,2.1962023e-07
36,0.3354306,5.023443e-07
37,0.19843034,2.9563162e-07
38,0.38079616,5.6931594e-07
39,0.15008202,2.2383225e-07
40,0.07530566,1.1229633e-07
41,0.23906358,3.582058e-07
42,0.25483027,3.816535e-07
43,0.058216482,8.828765e-08
44,0.2869526,4.2789355e-07
45,0.16644742,2.5134477e-07
46,0.10297862,1.5566857e-07
47,0.11084155,1.6588183e-07
48,0.29957023,4.4846354e-07
49,0.21851459,3.2624354e-07
50,0.4028944,5.9979806e-07
51,0.40943447,6.117824e-07
52,0.061213907,9.122127e-08
53,0.22250631,3.38801e-07
54,0.17419809,2.5905177e-07
55,0.15578738,2.3206317e-07
56,0.4385865,6.5649107e-07
57,0.32722268,4.89637e-07
58,0.3655296,5.4849943e-07
59,0.11773135,1.7828258e-07
60,0.20635968,3.0914688e-07
61,0.08032364,1.1802297e-07
62,0.20183864,3.016322e-07
63,0.05814413,8.655572e-08
64,0.25877577,3.8491712e-07
65,0.3063648,4.587512e-07
66,0.16698496,2.4846753e-07
67,0.08473106,1.2573346e-07
68,0.07320854,1.10094824e-07
69,0.2375121,3.5629375e-07
70,0.21913163,3.2871242e-07
71,0.472514,7.0224087e-07
72,0.35214654,5.2607845e-07
73,0.30738157,4.6150348e-07
74,0.24089357,3.6038534e-07
75,0.2235002,3.3356415e-07
76,0.18020901,2.6899718e-07
77,0.07840739,1.1734182e-07
78,0.030805578,4.6393144e-08
79,0.44320807,6.661057e-07
80,0.29614392,4.4102399e-07
81,0.11031146,1.6394475e-07
82,0.18581088,2.7704252e-07
83,0.40201655,6.0394143e-07
84,0.12117973,1.8103562e-07
85,0.31303465,4.6407624e-07
86,0.09105551,1.3639166e-07
87,0.03467683,5.1913247e-08
88,0.33586657,5.025701e-07
89,0.29571635,4.426589e-07
90,0.40609846,6.091733e-07
91,0.10621505,1.584327e-07
92,0.36127135,5.409449e-07
93,0.03796349,5.680868e-08
94,0.15908982,2.373045e-07
95,0.042924233,6.468058e-08
96,0.28872332,4.390093e-07
97,0.15025456,2.2399806e-07
98,0.16445756,2.4513918e-07
99,0.33621678,5.0102005e-07
100,0.27574262,4.1317097e-07
101,0.12072338,1.8180481e-07
102,0.04583577,6.8771605e-08
103,0.119493075,1.799483e-07
104,0.27593574,4.101475e-07
105,0.30336356,4.520891e-07
106,0.076204985,1.1317162e-07
107,0.25945568,3.8470694e-07
108,0.09222333,1.3869321e-07
109,0.08211863,1.2346354e-07
110,0.13043772,1.9488189e-07
111,0.07295478,1.0838292e-07
112,0.15321974,2.2831145e-07
113,0.31696725,4.7253127e-07
114,0.07375291,1.10844056e-07
115,0.1393508,2.1127377e-07
116,0.1600735,2.397778e-07
117,0.18510193,2.7490313e-07
118,0.29679397,4.4002414e-07
119,0.2055117,3.0766796e-07
120,0.24799876,3.6742512e-07
121,0.11177133,1.6853139e-07
122,0.31218567,4.6529104e-07
123,0.11696455,1.757063e-07
124,0.18501167,2.754037e-07
125,0.18968263,2.7964373e-07
126,0.27520293,4.1179572e-07
127,0.3382031,5.0565336e-07
128,0.05223083,7.8344755e-08
129,0.15820596,2.3535247e-07
130,0.15985991,2.3642204e-07
131,0.27206716,4.0494396e-07
132,0.1596034,2.3798708e-07
133,0.06794447,1.0125847e-07
134,0.08882406,1.3254598e-07
135,0.37194085,5.5517035e-07
136,0.37016696,5.4991654e-07
137,0.25243175,3.770921e-07
138,0.041355353,6.215465e-08
139,0.27613243,4.1252804e-07
140,0.14864841,2.2475083e-07
141,0.4068409,6.111021e-07
142,0.31994942,4.7622353e-07
143,0.10362194,1.5618829e-07
144,0.1071087,1.6063187e-07
145,0.237407,3.54479e-07
146,0.36312297,5.432844e-07
147,0.2640913,3.965073e-07
148,0.37632897,5.602882e-07
149,0.3241404,4.8328815e-07
150,0.045717474,6.702541e-08
151,0.27498603,4.0864242e-07
152,0.024811478,3.6989103e-08
153,0.31784043,4.758765e-07
154,0.35254395,5.2526116e-07
155,0.23433693,3.487406e-07
156,0.21257189,3.1939658e-07
157,0.3205103,4.76781e-07
158,0.42651245,6.3683285e-07
159,0.14298342,2.1608909e-07
160,0.15511884,2.3190077e-07
161,0.041725155,6.26569e-08
162,0.053636406,8.09559e-08
163,0.33604467,5.0248707e-07
164,0.073545575,1.1117081e-07
165,0.13013068,1.9593908e-07
166,0.26243913,3.9204764e-07
167,0.33620337,4.9754937e-07
168,0.3680399,5.498039e-07
169,0.26217762,3.9101855e-07
170,0.13790768,2.0461485e-07
171,0.07067586,1.0621918e-07
172,0.19236924,2.878603e-07
173,0.056118403,8.487485e-08
174,0.1852775,2.7737565e-07
175,0.1955122,2.9278655e-07
176,0.012082858,1.8079092e-08
177,0.29113424,4.3473653e-07
178,0.23423953,3.4970404e-07
179,0.2674475,3.97861e-07
180,0.092055716,1.3722179e-07
181,0.36114693,5.38744e-07
182,0.36569154,5.459655e-07
183,0.011348224,1.6981542e-08
184,0.05312041,7.986291e-08
185,0.32308102,4.8449607e-07
186,0.3369996,5.0080087e-07
187,0.06965408,1.03630526e-07
188,0.17930849,2.6618568e-07
189,0.26376125,3.9197357e-07
190,0.22130299,3.288709e-07
191,0.052596062,7.8299095e-08
192,0.38958412,5.783579e-07
193,0.109773904,1.64424e-07
194,0.05591554,8.402579e-08
195,0.15378757,2.3061484e-07
196,0.25532147,3.809776e-07
197,0.43050197,6.421089e-07
198,0.086384475,1.2956177e-07
199,0.20509224,3.0359632e-07
200,0.35773924,5.3644624e-07
201,0.36564943,5.476585e-07
202,0.06936164,1.0410563e-07
203,0.29275006,4.366756e-07
204,0.14040138,2.1056887e-07
205,0.12787287,1.9001521e-07
206,0.378139,5.650701e-07
207,0.15744524,2.356989e-07
208,0.3699313,5.552266e-07
209,0.21793906,3.2383906e-07
210,0.1730615,2.581582e-07
211,0.26422563,3.939295e-07
212,0.088219576,1.3247961e-07
213,0.24261813,3.6209588e-07
214,0.13660383,2.0382788e-07
215,0.1882222,2.8164442e-07
216,0.1988209,2.9379112e-07
217,0.21794651,3.2403946e-07
218,0.3005454,4.503269e-07
219,0.29122278,4.3470178e-07
220,0.046390347,6.905504e-08
221,0.39223573,5.831138e-07
222,0.26253015,3.9251228e-07
223,0.34253088,5.153546e-07
224,0.053255588,7.8889826e-08
225,0.3209935,4.7767895e-07
226,0.14719671,2.214295e-07
227,0.19799265,2.9407818e-07
228,0.09347341,1.3984973e-07
229,0.07368022,1.1049662e-07
230,0.2700141,3.9978357e-07
231,0.2592943,3.8700364e-07
232,0.16277298,2.421561e-07
233,0.10504125,1.5822516e-07
234,0.1913188,2.845009e-07
235,0.3088907,4.6051937e-07
236,0.043883253,6.572292e-08
