,HI,CR
0,0.17459448,2.6800598e-07
1,0.2845082,4.3387007e-07
2,0.2796334,4.305205e-07
3,0.21586022,3.297311e-07
4,0.22402439,3.4014434e-07
5,0.28858826,4.4393636e-07
6,0.14949238,2.2554748e-07
7,0.3929534,6.0233344e-07
8,0.25833175,3.9139036e-07
9,0.035739917,5.4484403e-08
10,0.29949468,4.5897394e-07
11,0.18400525,2.8288812e-07
12,0.21000284,3.181784e-07
13,0.2932359,4.4666933e-07
14,0.060169313,9.2134485e-08
15,0.20401925,3.1091125e-07
16,0.2147363,3.230132e-07
17,0.06934362,1.0598684e-07
18,0.28288296,4.3049968e-07
19,0.29962197,4.5843743e-07
20,0.27960452,4.2848635e-07
21,0.17698848,2.6750132e-07
22,0.37186822,5.7083946e-07
23,0.330435,5.0775213e-07
24,0.26308167,4.0289723e-07
25,0.38615072,5.902218e-07
26,0.30210435,4.6202305e-07
27,0.15659516,2.386902e-07
28,0.21126252,3.2216204e-07
29,0.22936398,3.5046574e-07
30,0.16209838,2.4640775e-07
31,0.27788743,4.229971e-07
32,0.18263315,2.8018002e-07
33,0.1938788,2.9322536e-07
34,0.2647212,4.0323178e-07
35,0.21574299,3.2954694e-07
36,0.28154656,4.322074e-07
37,0.17679372,2.7234702e-07
38,0.2733964,4.1724115e-07
39,0.091630474,1.4052374e-07
40,0.10869377,1.6372908e-07
41,0.13282654,2.0435849e-07
42,0.29325676,4.468962e-07
43,0.22298382,3.4288433e-07
44,0.2234588,3.3861286e-07
45,0.080819614,1.2399137e-07
46,0.2500104,3.8032326e-07
47,0.2845426,4.352203e-07
48,0.1834154,2.8116378e-07
49,0.29154465,4.441409e-07
50,0.30792984,4.6986167e-07
51,0.23568733,3.605412e-07
52,0.3044812,4.6534092e-07
53,0.43211183,6.6780603e-07
54,0.37568596,5.776472e-07
55,0.15832835,2.4349526e-07
56,0.26345474,4.0245718e-07
57,0.33474505,5.141761e-07
58,0.27102533,4.1053016e-07
59,0.19399293,2.9421994e-07
60,0.29326636,4.4655914e-07
61,0.24241382,3.7007652e-07
62,0.25848067,3.9427115e-07
63,0.10034336,1.4994617e-07
64,0.20347613,3.117354e-07
65,0.3396626,5.191579e-07
66,0.10954376,1.6864547e-07
67,0.20256345,3.0980868e-07
68,0.3479415,5.300219e-07
69,0.29205468,4.5003802e-07
70,0.32136947,4.9440393e-07
71,0.21168256,3.2148384e-07
72,0.26394492,4.0205146e-07
73,0.28395662,4.321106e-07
74,0.34020558,5.236605e-07
75,0.30656245,4.6925317e-07
76,0.21611443,3.3073957e-07
77,0.15677589,2.388026e-07
78,0.26335895,4.0147714e-07
79,0.36787066,5.6502523e-07
80,0.11992901,1.8130801e-07
81,0.34650832,5.2897457e-07
82,0.24476683,3.7613452e-07
83,0.014617178,2.2111898e-08
84,0.31334144,4.8285744e-07
85,0.20592695,3.1242905e-07
86,0.29908487,4.563471e-07
87,0.2787871,4.2634503e-07
88,0.16093764,2.4071193e-07
89,0.2696167,4.1074998e-07
90,0.26361823,4.0357378e-07
91,0.19848119,3.0205288e-07
92,0.11660477,1.7605254e-07
93,0.3272981,5.042476e-07
94,0.33842093,5.2111596e-07
95,0.20356214,3.095779e-07
96,0.16614944,2.5369002e-07
97,0.2657363,4.043495e-07
98,0.20981051,3.1840074e-07
99,0.1611665,2.467704e-07
100,0.087628104,1.329946e-07
101,0.28245923,4.3523067e-07
102,0.112080336,1.7056567e-07
103,0.2681484,4.1145978e-07
104,0.40701824,6.288199e-07
105,0.34696785,5.309147e-07
106,0.2490904,3.7982815e-07
107,0.38749325,5.953146e-07
108,0.23347333,3.576526e-07
109,0.086658455,1.3060634e-07
110,0.32386544,4.976653e-07
111,0.30839625,4.6960895e-07
112,0.26697573,4.0834607e-07
113,0.30206797,4.675052e-07
114,0.19820136,3.0292944e-07
115,0.31431672,4.809945e-07
116,0.29208523,4.458816e-07
