,HI,CR
0,0.29208413,4.469575e-07
1,0.19623111,2.997165e-07
2,0.23247857,3.5540614e-07
3,0.11484016,1.7478217e-07
4,0.12582645,1.9022785e-07
5,0.18522465,2.820364e-07
6,0.27117592,4.1506934e-07
7,0.06502322,9.8107726e-08
8,0.13706774,2.0860594e-07
9,0.06693701,1.0182174e-07
10,0.025571974,3.9035292e-08
11,0.25807944,3.9256923e-07
12,0.030395234,4.618702e-08
13,0.27613914,4.2237028e-07
14,0.04356962,6.610413e-08
15,0.25249898,3.8298404e-07
16,0.06335064,9.557874e-08
17,0.11689889,1.7746606e-07
18,0.21436156,3.283693e-07
19,0.13030484,1.9980344e-07
20,0.23634502,3.596839e-07
21,0.08101576,1.2280049e-07
22,0.018196402,2.7459157e-08
23,0.09340797,1.4175778e-07
24,0.23128249,3.480967e-07
25,0.20888628,3.1934533e-07
26,0.13250977,2.0176685e-07
27,0.20695347,3.1689862e-07
28,0.029830636,4.502194e-08
29,0.2620265,4.022685e-07
30,0.075213835,1.13971474e-07
31,0.05576552,8.5436085e-08
32,0.24572809,3.776558e-07
33,0.2140774,3.2624678e-07
34,0.20086323,3.0785904e-07
35,0.112160474,1.7071092e-07
36,0.2408371,3.6568483e-07
37,0.17853978,2.7402348e-07
38,0.2663382,4.068362e-07
39,0.11445569,1.7426287e-07
40,0.04988552,7.502766e-08
41,0.1827847,2.7918676e-07
42,0.19998187,3.0545752e-07
43,0.034313776,5.2415785e-08
44,0.19382668,2.9557648e-07
45,0.09060262,1.3813428e-07
46,0.046978887,7.0248284e-08
47,0.08393253,1.2802641e-07
48,0.2810186,4.3128858e-07
49,0.13702668,2.079449e-07
50,0.22782052,3.4537615e-07
51,0.2282368,3.4531146e-07
52,0.039781943,6.0678936e-08
53,0.100449726,1.5028401e-07
54,0.122447155,1.8663e-07
55,0.1268444,1.9381407e-07
56,0.3263878,5.005717e-07
57,0.20357995,3.086979e-07
58,0.24203232,3.667688e-07
59,0.08150802,1.2456262e-07
60,0.12388945,1.8824025e-07
61,0.06638684,9.9710306e-08
62,0.10492379,1.5788535e-07
63,0.05170337,7.920701e-08
64,0.21293883,3.2541112e-07
65,0.16512877,2.4909e-07
66,0.13300332,2.0419402e-07
67,0.058134016,8.799613e-08
68,0.047396623,7.171897e-08
69,0.21168286,3.245876e-07
70,0.14647983,2.2303595e-07
71,0.3197422,4.857419e-07
72,0.20410308,3.0867025e-07
73,0.2216796,3.380777e-07
74,0.17878444,2.7163927e-07
75,0.15125088,2.3144082e-07
76,0.13331547,2.0416364e-07
77,0.041812442,6.283898e-08
78,0.015995355,2.4387301e-08
79,0.32744592,5.026323e-07
80,0.19696014,2.984002e-07
81,0.06973621,1.0503932e-07
82,0.13061684,1.9870515e-07
83,0.258453,3.9267465e-07
84,0.07401566,1.1228177e-07
85,0.21941693,3.360162e-07
86,0.05500216,8.394669e-08
87,0.019395133,2.920919e-08
88,0.23000553,3.5041896e-07
89,0.21668638,3.2998133e-07
90,0.2676429,4.0537446e-07
91,0.06870673,1.04457214e-07
92,0.2173059,3.2953062e-07
93,0.024561264,3.7307174e-08
94,0.10022817,1.52199e-07
95,0.027307136,4.1931212e-08
96,0.13407795,2.0295398e-07
97,0.09828532,1.5009779e-07
98,0.11676038,1.7753294e-07
99,0.18644792,2.831099e-07
100,0.13478589,2.0324102e-07
101,0.07880916,1.1985847e-07
102,0.029115219,4.426457e-08
103,0.06405604,9.709282e-08
104,0.20404154,3.128009e-07
105,0.2397321,3.6675928e-07
106,0.051405277,7.705415e-08
107,0.16650371,2.5286056e-07
108,0.058346715,8.854503e-08
109,0.0449964,6.779576e-08
110,0.08894879,1.3593937e-07
111,0.04090608,6.21239e-08
112,0.11162564,1.6990481e-07
113,0.25399238,3.9017374e-07
114,0.0363119,5.5107673e-08
115,0.073126495,1.09731936e-07
116,0.10305038,1.5756287e-07
117,0.17294024,2.63669e-07
118,0.24982949,3.8277872e-07
119,0.12850419,1.9535393e-07
120,0.18683901,2.8553114e-07
121,0.060834534,9.1784216e-08
122,0.23772779,3.6259956e-07
123,0.067174196,1.01968425e-07
124,0.14417572,2.2111087e-07
125,0.15880297,2.4275712e-07
126,0.17746341,2.694978e-07
127,0.22407202,3.4249962e-07
128,0.028492019,4.316026e-08
129,0.12471448,1.903616e-07
130,0.10787393,1.641243e-07
131,0.1919847,2.920577e-07
132,0.0791128,1.1993595e-07
133,0.0438592,6.6648845e-08
134,0.060849994,9.283957e-08
135,0.2539203,3.8596022e-07
136,0.22219992,3.3531617e-07
137,0.1386053,2.0956382e-07
138,0.024210067,3.6924458e-08
139,0.21802503,3.3322215e-07
140,0.07456015,1.1232292e-07
141,0.25268576,3.8471828e-07
142,0.253712,3.876093e-07
143,0.056129858,8.4964284e-08
144,0.062114127,9.471428e-08
145,0.17408,2.6516153e-07
146,0.24637602,3.7523878e-07
147,0.1900876,2.8984738e-07
148,0.3390138,5.1952145e-07
149,0.24258314,3.7160916e-07
150,0.037895687,5.746432e-08
151,0.18501666,2.8191408e-07
152,0.012930423,1.9466615e-08
153,0.24489743,3.7371274e-07
154,0.27309856,4.1711488e-07
155,0.15125853,2.2936663e-07
156,0.14178836,2.1494998e-07
157,0.30621457,4.7266693e-07
158,0.2374397,3.5929367e-07
159,0.07103513,1.0730713e-07
160,0.14543422,2.2306182e-07
161,0.028513005,4.374786e-08
162,0.036410194,5.5879397e-08
163,0.24740365,3.7945244e-07
164,0.043137778,6.5883626e-08
165,0.06794438,1.0345795e-07
166,0.21040508,3.2255784e-07
167,0.24990378,3.8263346e-07
168,0.34014907,5.2011546e-07
169,0.16563311,2.5164454e-07
170,0.07507,1.1316898e-07
171,0.035100773,5.250813e-08
172,0.11782049,1.7856716e-07
173,0.033571195,5.1342262e-08
174,0.12592126,1.925742e-07
175,0.16533227,2.5361206e-07
176,0.008384442,1.2899859e-08
177,0.23789577,3.6397506e-07
178,0.20548429,3.1331894e-07
179,0.18631278,2.8420914e-07
180,0.06170146,9.326875e-08
181,0.25425613,3.863253e-07
182,0.19549794,2.9652745e-07
183,0.0064957296,9.8808135e-09
184,0.029934954,4.5146713e-08
185,0.22845168,3.4954067e-07
186,0.24265401,3.7050012e-07
187,0.059179116,9.083655e-08
188,0.1348967,2.0511283e-07
189,0.20902115,3.1855063e-07
190,0.16851531,2.5767008e-07
191,0.036452044,5.5483284e-08
192,0.29719397,4.5333985e-07
193,0.06097426,9.205702e-08
194,0.02837303,4.3020272e-08
195,0.09426114,1.4179295e-07
196,0.1829347,2.7926487e-07
197,0.29264382,4.4301862e-07
198,0.049987737,7.615232e-08
199,0.16162333,2.4486386e-07
200,0.22412454,3.3996844e-07
201,0.2351378,3.5696792e-07
202,0.043889813,6.7034144e-08
203,0.2168492,3.303524e-07
204,0.08224406,1.2535918e-07
205,0.068394825,1.03631834e-07
206,0.28420094,4.330532e-07
207,0.1115288,1.7087731e-07
208,0.23440805,3.5619763e-07
209,0.1393785,2.1222334e-07
210,0.12276348,1.8793423e-07
211,0.17370483,2.6326336e-07
212,0.06075382,9.240619e-08
213,0.20658854,3.1738904e-07
214,0.08245102,1.2521542e-07
215,0.15022337,2.307222e-07
216,0.16648428,2.5511815e-07
217,0.14016055,2.1308605e-07
218,0.24307173,3.7180064e-07
219,0.2560538,3.9276912e-07
220,0.034467787,5.226429e-08
221,0.2559292,3.8864724e-07
222,0.18005273,2.7317816e-07
223,0.23797055,3.6261366e-07
224,0.037918348,5.810593e-08
225,0.22641261,3.452579e-07
226,0.09562999,1.4506915e-07
227,0.17607036,2.6906076e-07
228,0.063160926,9.6017956e-08
229,0.051008295,7.829445e-08
230,0.22466856,3.4089243e-07
231,0.17528072,2.6725903e-07
232,0.0951238,1.4405654e-07
233,0.056170873,8.523185e-08
234,0.13855995,2.116748e-07
235,0.24316673,3.6931968e-07
236,0.029268699,4.469135e-08
237,0.11786849,1.793319e-07
238,0.058572415,8.845464e-08
239,0.022083461,3.3635683e-08
240,0.17663155,2.687645e-07
241,0.23459941,3.5900047e-07
242,0.07561468,1.14534934e-07
243,0.29328945,4.484918e-07
244,0.008466681,1.2904747e-08
245,0.1760012,2.664422e-07
246,0.067138836,1.0132783e-07
247,0.18698388,2.8262156e-07
248,0.2181129,3.3347573e-07
249,0.28462926,4.3264657e-07
250,0.11840682,1.8085149e-07
251,0.35619825,5.4908077e-07
252,0.030954568,4.7241365e-08
253,0.043092906,6.5306864e-08
254,0.15216944,2.3311084e-07
255,0.09981429,1.5222953e-07
256,0.087518595,1.3387385e-07
257,0.03404703,5.1745324e-08
258,0.099543884,1.5087078e-07
259,0.2573623,3.9355427e-07
260,0.16801807,2.5572817e-07
261,0.101525106,1.5468967e-07
262,0.03617281,5.525125e-08
263,0.20523955,3.1466715e-07
264,0.2103617,3.176427e-07
265,0.043386616,6.599033e-08
266,0.16162226,2.4514688e-07
267,0.056741662,8.622471e-08
268,0.119553,1.8136768e-07
269,0.07891614,1.1905516e-07
270,0.06484702,9.859332e-08
271,0.037523113,5.7298717e-08
272,0.12980993,1.9866633e-07
273,0.22127673,3.3977028e-07
274,0.19211741,2.9015567e-07
275,0.009682198,1.45994035e-08
276,0.110212296,1.6884839e-07
277,0.13557221,2.0680528e-07
278,0.2423307,3.6971545e-07
279,0.21564376,3.2825196e-07
280,0.29202864,4.5106853e-07
281,0.08397401,1.2666091e-07
282,0.22798498,3.4774564e-07
283,0.17797613,2.6906315e-07
284,0.12426448,1.9004563e-07
285,0.24953446,3.8134e-07
286,0.26895776,4.1217888e-07
287,0.33990774,5.173549e-07
288,0.08816543,1.3486466e-07
289,0.18349853,2.7907723e-07
290,0.07688,1.1649966e-07
291,0.077434815,1.1745726e-07
292,0.25650755,3.9225196e-07
293,0.027982287,4.2661025e-08
294,0.188134,2.8926894e-07
295,0.058372617,8.876607e-08
296,0.044729747,6.791576e-08
297,0.08119032,1.2349986e-07
298,0.30110568,4.6177922e-07
299,0.022155898,3.364064e-08
300,0.20951696,3.2030175e-07
301,0.13694438,2.0951876e-07
302,0.112345144,1.712566e-07
303,0.19641545,2.984279e-07
304,0.18621428,2.8335506e-07
305,0.19034748,2.9140114e-07
306,0.26220426,3.9877204e-07
307,0.126605,1.9348317e-07
308,0.16878816,2.5808248e-07
309,0.20277151,3.1040722e-07
310,0.08320062,1.2690825e-07
311,0.25228846,3.8266737e-07
312,0.26996735,4.1332328e-07
313,0.19815306,3.0002477e-07
314,0.06781399,1.02173125e-07
315,0.37223625,5.698847e-07
316,0.15364075,2.333735e-07
317,0.31756517,4.863717e-07
318,0.23843071,3.623816e-07
319,0.219856,3.3199223e-07
320,0.29119718,4.468321e-07
321,0.020414991,3.1083264e-08
322,0.14617129,2.2342108e-07
323,0.16950317,2.571663e-07
324,0.18279846,2.784185e-07
325,0.074670404,1.1276903e-07
326,0.03577368,5.417241e-08
327,0.17353924,2.6703987e-07
328,0.11985689,1.8187626e-07
329,0.16147564,2.469171e-07
330,0.19383483,2.957043e-07
331,0.1559241,2.390861e-07
332,0.17321499,2.6420892e-07
333,0.10054118,1.5433878e-07
334,0.07736209,1.174774e-07
335,0.06039672,9.2122626e-08
336,0.27811328,4.261134e-07
337,0.032701958,4.914858e-08
338,0.27423605,4.1738298e-07
339,0.15114851,2.2934174e-07
340,0.07507024,1.1467699e-07
341,0.23657718,3.609412e-07
342,0.08212103,1.2426223e-07
343,0.29095525,4.4726966e-07
344,0.0070416234,1.0804402e-08
345,0.03516167,5.3722896e-08
346,0.197503,3.01808e-07
347,0.08856195,1.3513068e-07
348,0.10109462,1.528275e-07
349,0.3102989,4.7295873e-07
350,0.191406,2.9106678e-07
351,0.02465223,3.7586112e-08
352,0.25779068,3.95393e-07
353,0.12462383,1.9057323e-07
354,0.036524348,5.518546e-08
355,0.10175657,1.5473364e-07
356,0.033864766,5.0936066e-08
357,0.20327193,3.095063e-07
358,0.023379797,3.5780587e-08
359,0.21779014,3.3300165e-07
360,0.050998308,7.7440106e-08
361,0.1652977,2.5155634e-07
362,0.1083147,1.6643183e-07
363,0.11060783,1.6756847e-07
364,0.14630191,2.22307e-07
365,0.17758805,2.703141e-07
366,0.18840556,2.868199e-07
367,0.09480844,1.4484387e-07
368,0.21933612,3.366151e-07
369,0.2657656,4.0524841e-07
370,0.11856412,1.794839e-07
371,0.27338633,4.138038e-07
372,0.24739645,3.776701e-07
373,0.039473075,5.983418e-08
374,0.16671519,2.5407982e-07
375,0.13437888,2.0594064e-07
376,0.1402703,2.1279787e-07
377,0.022222871,3.413378e-08
378,0.2416424,3.70206e-07
379,0.30204344,4.605995e-07
380,0.36441854,5.524587e-07
381,0.0749149,1.1398018e-07
382,0.12253254,1.8631938e-07
383,0.122868605,1.8504741e-07
384,0.23370981,3.5412882e-07
385,0.059408844,9.020594e-08
386,0.052393556,7.944253e-08
387,0.040969096,6.143387e-08
388,0.047956876,7.212309e-08
389,0.067801654,1.0290381e-07
390,0.09334545,1.4328495e-07
391,0.09501818,1.4498256e-07
392,0.1304031,1.9732383e-07
393,0.17837936,2.714449e-07
394,0.03342007,5.0656205e-08
395,0.22760189,3.504246e-07
396,0.07836565,1.18848256e-07
397,0.28697425,4.3599974e-07
398,0.19275832,2.936443e-07
399,0.05456066,8.335455e-08
400,0.19512582,2.955324e-07
401,0.18560605,2.8123392e-07
402,0.03550895,5.3646914e-08
403,0.21255386,3.2292704e-07
404,0.1974996,3.0179277e-07
405,0.2693791,4.1077539e-07
406,0.060795184,9.319864e-08
407,0.2808617,4.3221672e-07
408,0.08810728,1.337584e-07
409,0.15021628,2.2757365e-07
410,0.3127502,4.771016e-07
411,0.3571138,5.494188e-07
412,0.068099804,1.0370613e-07
413,0.05574482,8.4808036e-08
414,0.14662653,2.2426175e-07
415,0.25442412,3.9063022e-07
416,0.028128257,4.2908376e-08
417,0.06969112,1.0543445e-07
418,0.07887318,1.2046839e-07
419,0.024309339,3.6942662e-08
420,0.05958624,9.122465e-08
421,0.053420074,8.060619e-08
422,0.15336792,2.3440862e-07
423,0.1729568,2.629552e-07
424,0.21069811,3.2172608e-07
425,0.053549938,8.146412e-08
426,0.14268725,2.1745342e-07
427,0.14609051,2.2239374e-07
428,0.062556535,9.426264e-08
429,0.048588455,7.327696e-08
430,0.050212026,7.6354e-08
431,0.18371774,2.8147662e-07
432,0.043828797,6.623218e-08
433,0.026105475,3.9765965e-08
434,0.017973233,2.7380176e-08
