,HI,CR
0,0.1459375,2.2126052e-07
1,0.33203533,5.0821524e-07
2,0.25140595,3.8367685e-07
3,0.22305024,3.386764e-07
4,0.21586932,3.287019e-07
5,0.21693286,3.3211586e-07
6,0.23541367,3.6056088e-07
7,0.29804584,4.504008e-07
8,0.2740067,4.1493956e-07
9,0.04102107,6.208183e-08
10,0.26086697,3.9815413e-07
11,0.08331006,1.2277563e-07
12,0.20692198,3.1360275e-07
13,0.34187713,5.2523694e-07
14,0.063960254,9.779165e-08
15,0.16130678,2.4428144e-07
16,0.282918,4.318087e-07
17,0.08929875,1.3677787e-07
18,0.3972178,6.102737e-07
19,0.37749317,5.8120224e-07
20,0.30414745,4.6611254e-07
21,0.13731034,2.063942e-07
22,0.26398864,4.0160202e-07
23,0.25884715,3.9417336e-07
24,0.37634498,5.7903844e-07
25,0.35614908,5.4172585e-07
26,0.2381613,3.6058228e-07
27,0.16704054,2.5635012e-07
28,0.26187268,4.017117e-07
29,0.16493936,2.4935073e-07
30,0.12319225,1.8540722e-07
31,0.31536272,4.8513095e-07
32,0.23042649,3.5364786e-07
33,0.31239182,4.7881633e-07
34,0.25090575,3.8186357e-07
35,0.2779479,4.2427183e-07
36,0.3101348,4.7327944e-07
37,0.1204108,1.8296319e-07
38,0.28907537,4.3940938e-07
39,0.0773943,1.18141266e-07
40,0.11956957,1.8079541e-07
41,0.12858637,1.9677186e-07
42,0.22862905,3.4540565e-07
43,0.22942246,3.5002097e-07
44,0.27286977,4.1811197e-07
45,0.08579741,1.3229614e-07
46,0.25221908,3.847954e-07
47,0.24938089,3.8138992e-07
48,0.15615764,2.3610261e-07
49,0.37706783,5.793496e-07
50,0.31847024,4.84223e-07
51,0.2833847,4.353248e-07
52,0.30102226,4.589968e-07
53,0.25101224,3.8019115e-07
54,0.33392814,5.08753e-07
55,0.10180937,1.544957e-07
56,0.26003662,3.9949444e-07
57,0.25128496,3.8270633e-07
58,0.23856167,3.5856075e-07
59,0.27878758,4.280596e-07
60,0.3157722,4.826892e-07
61,0.2627349,4.0006285e-07
62,0.31839243,4.8793464e-07
63,0.17749865,2.7143125e-07
64,0.14352284,2.1779297e-07
65,0.23586792,3.553886e-07
66,0.09859116,1.4923266e-07
67,0.20778054,3.175617e-07
68,0.3377595,5.1751346e-07
69,0.20081624,3.0270772e-07
70,0.21209604,3.1988566e-07
71,0.27801257,4.2142514e-07
72,0.2928891,4.439959e-07
73,0.28954762,4.4077632e-07
74,0.31388548,4.829612e-07
75,0.29332006,4.474968e-07
76,0.23861137,3.654631e-07
77,0.1897116,2.8948597e-07
78,0.23071992,3.5167363e-07
79,0.38143182,5.8623465e-07
80,0.16585125,2.5329257e-07
81,0.26106012,3.9373793e-07
82,0.1742242,2.6464974e-07
83,0.023677276,3.58536e-08
84,0.24364562,3.7212826e-07
85,0.22471426,3.4454925e-07
86,0.34037846,5.220255e-07
87,0.18983313,2.8583585e-07
88,0.24832243,3.807561e-07
89,0.32987857,5.028943e-07
90,0.22168359,3.3583737e-07
91,0.21410398,3.2246854e-07
92,0.15000042,2.2826875e-07
93,0.21434225,3.218366e-07
94,0.25004557,3.780801e-07
95,0.2557944,3.925475e-07
96,0.23576136,3.6118283e-07
97,0.3008552,4.591417e-07
98,0.3139157,4.821053e-07
99,0.17978427,2.7719173e-07
100,0.08274986,1.2456397e-07
101,0.21591981,3.2870682e-07
102,0.12669623,1.9128167e-07
103,0.250925,3.8282604e-07
104,0.24028893,3.6416165e-07
105,0.31390235,4.7833373e-07
106,0.19400549,2.926229e-07
107,0.35802284,5.4442637e-07
108,0.13076793,1.9674056e-07
109,0.087520376,1.3328577e-07
110,0.22193411,3.3871046e-07
111,0.34981373,5.383106e-07
112,0.34376913,5.257929e-07
113,0.27905256,4.2634193e-07
114,0.17759985,2.7245557e-07
115,0.3412654,5.240354e-07
116,0.3372172,5.176455e-07
117,0.26006016,3.9516618e-07
118,0.35361096,5.4145266e-07
119,0.29314715,4.4729856e-07
120,0.22209437,3.3882534e-07
121,0.2248804,3.44643e-07
122,0.38735586,5.9721026e-07
123,0.27115765,4.1207932e-07
124,0.033384845,4.9801894e-08
125,0.20938334,3.2145522e-07
126,0.007227363,1.0851117e-08
127,0.19321926,2.9031239e-07
128,0.3374671,5.1555367e-07
129,0.3469361,5.283505e-07
130,0.29258892,4.4754563e-07
131,0.16247176,2.4994182e-07
132,0.11889485,1.8030798e-07
133,0.25019157,3.8161767e-07
134,0.27048758,4.0938244e-07
135,0.2275099,3.462204e-07
136,0.21587503,3.2883452e-07
137,0.15309556,2.3383761e-07
138,0.14392483,2.182705e-07
139,0.11168473,1.694308e-07
140,0.42157385,6.4906544e-07
141,0.27645624,4.2251907e-07
142,0.25117677,3.8123525e-07
143,0.3909777,5.9931455e-07
144,0.34597293,5.305294e-07
145,0.16553935,2.5282654e-07
146,0.20534773,3.1159837e-07
147,0.27193367,4.1306347e-07
148,0.39149377,6.033287e-07
149,0.23279968,3.5478763e-07
150,0.27683392,4.2331126e-07
151,0.35570332,5.45217e-07
152,0.20185989,3.03274e-07
153,0.077177875,1.17466016e-07
154,0.07623364,1.1486789e-07
155,0.2657452,4.094988e-07
156,0.2913596,4.449931e-07
157,0.31234857,4.7288577e-07
158,0.21214433,3.2464e-07
159,0.24094735,3.6846956e-07
160,0.32241568,4.920286e-07
161,0.24297264,3.720569e-07
162,0.014972831,2.2814623e-08
163,0.18146768,2.763012e-07
164,0.18230739,2.7600805e-07
165,0.20649059,3.141915e-07
166,0.19181362,2.9126375e-07
167,0.34731448,5.301264e-07
168,0.29116565,4.4795664e-07
169,0.37270477,5.7249883e-07
170,0.28658843,4.3780977e-07
171,0.20568131,3.1420439e-07
172,0.2079069,3.1514634e-07
173,0.21936119,3.3317278e-07
174,0.25851482,3.9394467e-07
175,0.30118698,4.5721785e-07
176,0.18894376,2.912036e-07
177,0.20346656,3.0997896e-07
178,0.22547297,3.4168687e-07
179,0.31108388,4.726674e-07
180,0.30388066,4.6591205e-07
181,0.19205357,2.946875e-07
182,0.2050935,3.1060625e-07
183,0.27434075,4.1678194e-07
184,0.14570363,2.202482e-07
185,0.089084044,1.3586178e-07
186,0.07149201,1.0740049e-07
187,0.28537244,4.358044e-07
188,0.19728331,2.9816368e-07
189,0.2246171,3.4347232e-07
190,0.21714483,3.3316596e-07
191,0.087364525,1.3214235e-07
192,0.24943896,3.8253327e-07
193,0.32551974,4.9477563e-07
194,0.24133518,3.6865956e-07
195,0.24737374,3.776342e-07
196,0.2070023,3.1510265e-07
197,0.3058726,4.680839e-07
198,0.29968166,4.5901407e-07
199,0.22212668,3.3578823e-07
200,0.10496376,1.5875081e-07
201,0.25357315,3.882352e-07
202,0.14070871,2.136521e-07
203,0.378767,5.8286196e-07
204,0.24523368,3.7261324e-07
205,0.232583,3.563951e-07
206,0.3219276,4.941828e-07
207,0.21650325,3.2668132e-07
208,0.3118867,4.7627742e-07
209,0.25219136,3.8475758e-07
210,0.20870349,3.1653303e-07
211,0.03765331,5.7577044e-08
