,HI,CR
0,0.29558218,4.5281402e-07
1,0.2143247,3.28712e-07
2,0.2820311,4.3196127e-07
3,0.1107637,1.671443e-07
4,0.1242333,1.8842869e-07
5,0.19034,2.9059396e-07
6,0.28211367,4.339945e-07
7,0.067983046,1.0280936e-07
8,0.1218769,1.84908e-07
9,0.0682052,1.0397106e-07
10,0.031096607,4.7633865e-08
11,0.27766284,4.2116196e-07
12,0.03333834,5.10324e-08
13,0.20039248,3.0201187e-07
14,0.04857375,7.385498e-08
15,0.37036023,5.674306e-07
16,0.062891774,9.547438e-08
17,0.11136743,1.689936e-07
18,0.19067357,2.8896594e-07
19,0.08634028,1.3072837e-07
20,0.28348815,4.3599113e-07
21,0.07812983,1.18108275e-07
22,0.01729204,2.6174696e-08
23,0.10386794,1.5834415e-07
24,0.23637412,3.584634e-07
25,0.20599586,3.1628778e-07
26,0.13022408,1.9882438e-07
27,0.15321457,2.3298253e-07
28,0.03259064,4.9364253e-08
29,0.24282853,3.712091e-07
30,0.08777478,1.3385832e-07
31,0.04569382,6.948056e-08
32,0.18107377,2.7526795e-07
33,0.21987674,3.3522247e-07
34,0.16761597,2.5582142e-07
35,0.11177932,1.7130884e-07
36,0.20785272,3.140456e-07
37,0.14708853,2.2473718e-07
38,0.28910103,4.435791e-07
39,0.11076434,1.6857379e-07
40,0.050082937,7.5228954e-08
41,0.18953517,2.8999892e-07
42,0.16318154,2.4870872e-07
43,0.026783198,4.0574836e-08
44,0.21859929,3.3249455e-07
45,0.08852941,1.3444465e-07
46,0.06327484,9.6085856e-08
47,0.08115202,1.236476e-07
48,0.21878451,3.3559402e-07
49,0.13872798,2.1092114e-07
50,0.27936256,4.2633988e-07
51,0.29868624,4.5660352e-07
52,0.05165365,7.949767e-08
53,0.082566634,1.2250749e-07
54,0.12601902,1.9205544e-07
55,0.10098024,1.538686e-07
56,0.29725882,4.5527423e-07
57,0.19074696,2.9135e-07
58,0.25488576,3.8608326e-07
59,0.055669725,8.4632184e-08
60,0.13220239,2.0223284e-07
61,0.070907645,1.0726754e-07
62,0.15116408,2.3100968e-07
63,0.041607514,6.325228e-08
64,0.17172429,2.6169866e-07
65,0.16255528,2.454608e-07
