,HI,CR
0,0.10509443,1.5901756e-07
1,0.25925246,3.9565606e-07
2,0.19687133,2.994055e-07
3,0.15443318,2.3405079e-07
4,0.2356262,3.5950342e-07
5,0.29194272,4.5045036e-07
6,0.27676284,4.269547e-07
7,0.3838125,5.9193724e-07
8,0.27825677,4.2380154e-07
9,0.03594958,5.477801e-08
10,0.21751565,3.3175837e-07
11,0.14465992,2.2099337e-07
12,0.24669302,3.7698516e-07
13,0.31929913,4.9174685e-07
14,0.058473654,8.945061e-08
15,0.20196845,3.10988e-07
16,0.28618515,4.3707584e-07
17,0.07424434,1.1336611e-07
18,0.2526292,3.823924e-07
19,0.28254026,4.3456174e-07
20,0.26048642,3.9758808e-07
21,0.23713994,3.6316928e-07
22,0.28848857,4.4142624e-07
23,0.2640648,4.0520626e-07
24,0.25134924,3.8415698e-07
25,0.30627015,4.6685787e-07
26,0.22883591,3.4845212e-07
27,0.13416745,2.0334335e-07
28,0.2928088,4.5124463e-07
29,0.21503682,3.2926246e-07
30,0.14987934,2.28539e-07
31,0.2107354,3.2236147e-07
32,0.17393081,2.6580452e-07
33,0.19444454,2.9566345e-07
34,0.31399834,4.8217106e-07
35,0.295419,4.533866e-07
36,0.3566183,5.492992e-07
37,0.12110741,1.853129e-07
38,0.21233359,3.2388544e-07
39,0.09265311,1.4195892e-07
40,0.12716751,1.9435195e-07
41,0.08943454,1.360846e-07
42,0.2839285,4.3536494e-07
43,0.14195603,2.156115e-07
44,0.21417521,3.268443e-07
45,0.058970522,8.979736e-08
46,0.30640456,4.7088787e-07
47,0.22609834,3.4432023e-07
48,0.16238604,2.4717926e-07
49,0.27071795,4.126008e-07
50,0.26355872,4.022858e-07
51,0.12858364,1.9357756e-07
52,0.24350347,3.6984355e-07
53,0.2679329,4.113441e-07
54,0.31173486,4.7752724e-07
55,0.12755713,1.9534214e-07
56,0.21141945,3.2378287e-07
57,0.24230188,3.7022204e-07
58,0.35168228,5.391497e-07
59,0.20059414,3.0667275e-07
60,0.19291915,2.912744e-07
61,0.2834598,4.3469126e-07
62,0.16617027,2.4956577e-07
63,0.1884476,2.893385e-07
64,0.16885144,2.564703e-07
65,0.28716272,4.3985904e-07
66,0.09786109,1.4941672e-07
67,0.1285001,1.947968e-07
68,0.23411904,3.5452814e-07
69,0.2687173,4.118901e-07
70,0.21486606,3.282588e-07
71,0.26677528,4.087296e-07
72,0.24157543,3.6656274e-07
73,0.30988583,4.7640873e-07
74,0.2963165,4.5598924e-07
75,0.24796475,3.7935698e-07
76,0.16279042,2.480613e-07
77,0.15383905,2.3507339e-07
78,0.28593132,4.3865876e-07
79,0.22845386,3.465662e-07
80,0.15048602,2.307898e-07
81,0.3120791,4.7790974e-07
82,0.20938948,3.206811e-07
83,0.017343689,2.6481173e-08
84,0.2433017,3.7384464e-07
85,0.19413695,2.9466455e-07
86,0.2801684,4.282734e-07
87,0.24217409,3.6946068e-07
88,0.16702545,2.5124683e-07
89,0.28435138,4.3181643e-07
90,0.2089276,3.1936173e-07
91,0.2965332,4.5303815e-07
92,0.14377818,2.19212e-07
93,0.27404538,4.189831e-07
94,0.29994187,4.5953686e-07
95,0.21973316,3.3681025e-07
96,0.15057197,2.2857466e-07
97,0.37539735,5.7984266e-07
98,0.22198991,3.3843074e-07
99,0.1311612,2.016317e-07
100,0.088320315,1.3405321e-07
101,0.28273737,4.3528624e-07
102,0.13526507,2.07977e-07
103,0.24724814,3.7768672e-07
104,0.3170044,4.863844e-07
105,0.20547412,3.1225773e-07
106,0.2612035,4.0087988e-07
107,0.34313822,5.2439003e-07
108,0.202195,3.0972976e-07
109,0.14166366,2.1802654e-07
110,0.24863984,3.779482e-07
111,0.29126143,4.4693297e-07
112,0.20207936,3.052188e-07
113,0.27176937,4.1590437e-07
114,0.13935325,2.1251468e-07
115,0.37162003,5.6913535e-07
116,0.25452736,3.866333e-07
117,0.2773838,4.2393458e-07
118,0.31269455,4.798461e-07
119,0.26389936,4.0561008e-07
120,0.2430088,3.7213107e-07
121,0.18485841,2.8278558e-07
122,0.2538478,3.8816148e-07
123,0.26480293,4.0382884e-07
124,0.022986755,3.4820584e-08
125,0.15702593,2.3705715e-07
126,0.0043414887,6.645035e-09
127,0.19977996,3.0449516e-07
128,0.2590821,3.9397776e-07
129,0.3136914,4.780664e-07
130,0.28375635,4.3162578e-07
131,0.08041857,1.215065e-07
132,0.15484783,2.375491e-07
133,0.1884508,2.862585e-07
134,0.27371132,4.1635866e-07
135,0.25910112,3.965203e-07
136,0.20192717,3.065562e-07
137,0.15535332,2.3893259e-07
138,0.17334,2.672145e-07
139,0.113015,1.729596e-07
140,0.34312028,5.27887e-07
141,0.19307187,2.9492838e-07
142,0.3069995,4.721693e-07
143,0.3601042,5.5119915e-07
144,0.27624702,4.2382726e-07
145,0.15189177,2.3207181e-07
146,0.24616045,3.7615442e-07
147,0.2888069,4.4101756e-07
148,0.28352892,4.3428042e-07
149,0.20936257,3.1872128e-07
150,0.3032617,4.656928e-07
151,0.3008739,4.611041e-07
152,0.19482125,2.9431493e-07
153,0.06437075,9.7953674e-08
154,0.083141916,1.2732488e-07
155,0.16250287,2.484571e-07
