,HI,CR
0,0.12327219,1.8793348e-07
1,0.24768782,3.7836676e-07
2,0.14536475,2.1896852e-07
3,0.16151018,2.4574925e-07
4,0.24237011,3.7262183e-07
5,0.15707317,2.3702255e-07
6,0.18657935,2.8577185e-07
7,0.26140106,3.967814e-07
8,0.2559692,3.8991124e-07
9,0.039097037,5.981752e-08
10,0.1696513,2.5931277e-07
11,0.18942487,2.9115702e-07
12,0.26546672,4.0814726e-07
13,0.34374735,5.285399e-07
14,0.06804017,1.04431166e-07
15,0.12995948,1.9394402e-07
16,0.21074331,3.2049223e-07
17,0.06612916,1.01828796e-07
18,0.2667801,4.0616794e-07
19,0.29116258,4.4441492e-07
20,0.25448418,3.8918031e-07
21,0.17623633,2.670668e-07
22,0.2867706,4.4062065e-07
23,0.16879494,2.561367e-07
24,0.16045545,2.3935547e-07
25,0.2804652,4.2474875e-07
26,0.3053898,4.6927678e-07
27,0.14283532,2.184434e-07
28,0.17816305,2.7110042e-07
29,0.17204252,2.6130263e-07
30,0.18811074,2.9034956e-07
31,0.25455505,3.8956904e-07
32,0.17534252,2.6772287e-07
33,0.20916569,3.1875018e-07
34,0.32899302,5.064324e-07
35,0.20564994,3.1376894e-07
36,0.24930634,3.8236405e-07
37,0.13228896,2.0185178e-07
38,0.2204907,3.3666112e-07
39,0.07078502,1.074644e-07
40,0.15889598,2.4392503e-07
41,0.10332893,1.5927152e-07
42,0.24657503,3.7681434e-07
43,0.18684818,2.8621525e-07
44,0.19961417,3.0403965e-07
45,0.054024722,8.226342e-08
46,0.20337006,3.1078278e-07
47,0.25282666,3.8780607e-07
48,0.18287759,2.8014315e-07
49,0.29724273,4.5496972e-07
50,0.22625898,3.425605e-07
51,0.18263367,2.7730147e-07
52,0.27176282,4.1796412e-07
53,0.19489507,2.9657534e-07
54,0.28966936,4.437373e-07
55,0.14880995,2.2927038e-07
56,0.20677172,3.1387205e-07
57,0.21538332,3.2680964e-07
58,0.26600617,4.0467089e-07
59,0.12542984,1.8924602e-07
60,0.24207212,3.6828254e-07
61,0.24108703,3.6633014e-07
62,0.22111583,3.3737084e-07
63,0.12839164,1.9706522e-07
64,0.16006877,2.4284898e-07
65,0.26766515,4.1183543e-07
66,0.10370189,1.5863746e-07
67,0.20153444,3.0985944e-07
68,0.25554535,3.9212136e-07
69,0.16753922,2.541912e-07
70,0.29153636,4.493862e-07
71,0.24188976,3.696361e-07
72,0.23370273,3.5647108e-07
73,0.22152032,3.376038e-07
74,0.16487332,2.474409e-07
75,0.19268227,2.9233496e-07
76,0.20925061,3.2092387e-07
77,0.15411395,2.3605335e-07
78,0.27886626,4.255294e-07
79,0.24975881,3.81877e-07
80,0.18197876,2.8081988e-07
81,0.3297288,5.063175e-07
82,0.24862157,3.8407734e-07
83,0.015809182,2.4034401e-08
84,0.26244625,4.0201908e-07
85,0.22501777,3.446554e-07
86,0.212284,3.2340577e-07
87,0.22646569,3.4534116e-07
88,0.21202989,3.2403133e-07
89,0.26115185,4.0005634e-07
90,0.17521262,2.6441998e-07
91,0.2336807,3.588642e-07
92,0.15096897,2.3051076e-07
93,0.17940211,2.7138765e-07
94,0.24092472,3.7028303e-07
95,0.23921812,3.6733033e-07
96,0.15855257,2.422184e-07
97,0.24797311,3.7608285e-07
98,0.22560596,3.4489392e-07
99,0.15851486,2.4394305e-07
100,0.07877026,1.1935768e-07
101,0.15002236,2.2754627e-07
