,HI,CR
0,0.17988463,2.6891533e-07
1,0.38520518,5.788743e-07
2,0.33290753,5.0066353e-07
3,0.2803418,4.1939603e-07
4,0.29801273,4.4268108e-07
5,0.2839975,4.2390533e-07
6,0.22685023,3.351051e-07
7,0.4315926,6.4719944e-07
8,0.36133313,5.3518374e-07
9,0.05692716,8.5181576e-08
10,0.30011478,4.4786185e-07
11,0.2114529,3.1476745e-07
12,0.30945212,4.6060023e-07
13,0.3953213,5.9258934e-07
14,0.08225402,1.229092e-07
15,0.25202665,3.77006e-07
16,0.36760756,5.491734e-07
17,0.103739865,1.5542138e-07
18,0.42451203,6.3086327e-07
19,0.3576342,5.389737e-07
20,0.34672982,5.183849e-07
21,0.29830495,4.4972046e-07
22,0.39179698,5.8538524e-07
23,0.31391978,4.6889096e-07
24,0.34239668,5.110647e-07
25,0.4650766,6.9474925e-07
26,0.35116923,5.2266205e-07
27,0.2046145,3.040944e-07
28,0.28421426,4.2192318e-07
29,0.29019317,4.338839e-07
30,0.21046945,3.13333e-07
31,0.33001822,4.947992e-07
32,0.22007681,3.2783083e-07
33,0.33119473,4.9452393e-07
34,0.38975444,5.871134e-07
35,0.28564468,4.2510493e-07
36,0.3821696,5.7259103e-07
37,0.18163878,2.7023134e-07
38,0.37311274,5.583371e-07
39,0.11283961,1.6903975e-07
40,0.18533449,2.7626803e-07
41,0.14194933,2.1308202e-07
42,0.37682417,5.648307e-07
43,0.22936772,3.423774e-07
44,0.32767785,4.8860414e-07
45,0.09076275,1.3667628e-07
46,0.32826912,4.90676e-07
47,0.2941998,4.343124e-07
48,0.23857823,3.587703e-07
49,0.39438024,5.898239e-07
50,0.39213827,5.829885e-07
51,0.2973813,4.4164256e-07
52,0.34330937,5.1149e-07
53,0.35378054,5.2829404e-07
54,0.43317643,6.445164e-07
55,0.1610552,2.4091977e-07
56,0.2780571,4.1390823e-07
57,0.35566905,5.326752e-07
58,0.40593755,6.06628e-07
59,0.27486604,4.1056722e-07
60,0.37543145,5.582027e-07
61,0.32833096,4.9017024e-07
62,0.3107901,4.6003532e-07
63,0.22598015,3.3744288e-07
64,0.26289493,3.914995e-07
65,0.33586055,4.998863e-07
66,0.14988534,2.2479234e-07
67,0.21224932,3.178855e-07
68,0.40370893,6.0630026e-07
69,0.28931817,4.2756116e-07
70,0.36877656,5.552354e-07
71,0.38461292,5.76361e-07
72,0.35085392,5.253295e-07
73,0.38269347,5.7041626e-07
74,0.32531056,4.8288547e-07
75,0.35484964,5.322074e-07
76,0.23843247,3.5689519e-07
77,0.2192106,3.2726265e-07
78,0.33228582,4.98148e-07
79,0.40537557,6.09895e-07
80,0.2039593,3.0433392e-07
81,0.3860554,5.767083e-07
82,0.26613095,4.0079212e-07
83,0.027530355,4.1480313e-08
84,0.28951314,4.312998e-07
85,0.2818572,4.2332147e-07
86,0.40384507,6.062363e-07
87,0.32202935,4.815122e-07
88,0.2822379,4.215782e-07
89,0.40095034,5.9715967e-07
90,0.33957243,5.07087e-07
91,0.3393516,5.0489734e-07
92,0.20265916,3.0192624e-07
93,0.32871014,4.9248126e-07
94,0.3447228,5.134712e-07
95,0.25919002,3.852088e-07
96,0.23732412,3.542485e-07
97,0.3527119,5.280144e-07
98,0.31123224,4.6346057e-07
99,0.1637755,2.4500153e-07
100,0.15572092,2.319803e-07
101,0.28626105,4.2976725e-07
102,0.17581682,2.6196457e-07
103,0.3303141,4.949791e-07
104,0.38303393,5.745427e-07
105,0.3595766,5.324762e-07
106,0.34555876,5.114711e-07
107,0.4448313,6.620824e-07
108,0.26647142,3.978975e-07
109,0.12933302,1.9237864e-07
110,0.34942496,5.211933e-07
111,0.31079882,4.612573e-07
112,0.37483108,5.585322e-07
113,0.3232395,4.825323e-07
114,0.22538584,3.3601458e-07
115,0.37438786,5.5726883e-07
116,0.36062428,5.328347e-07
117,0.39234462,5.869588e-07
118,0.36684114,5.4608626e-07
119,0.35493958,5.3156265e-07
120,0.27254814,4.0598945e-07
121,0.24247058,3.6158286e-07
122,0.3445597,5.1641956e-07
123,0.35777393,5.32933e-07
124,0.05195332,7.8030624e-08
125,0.2320446,3.4338618e-07
126,0.0082187075,1.2431972e-08
127,0.33398116,4.956853e-07
128,0.4231843,6.3117704e-07
129,0.4391234,6.623399e-07
130,0.38528162,5.7738845e-07
131,0.16278304,2.4303472e-07
132,0.18825515,2.8212344e-07
133,0.30596995,4.5688626e-07
134,0.4024216,5.993477e-07
135,0.33643472,5.0327947e-07
136,0.28007677,4.2146166e-07
137,0.16820809,2.5059566e-07
138,0.18047787,2.697438e-07
139,0.1831862,2.7287768e-07
140,0.44297063,6.644527e-07
141,0.27839765,4.1669094e-07
142,0.3713986,5.5209694e-07
143,0.39109653,5.919549e-07
144,0.4082127,6.1124797e-07
145,0.20791803,3.0983054e-07
146,0.28465495,4.2619754e-07
147,0.35917088,5.3576355e-07
148,0.38502702,5.73346e-07
149,0.3645011,5.4508064e-07
150,0.3373062,5.0360165e-07
151,0.38438123,5.770755e-07
152,0.36964005,5.4973214e-07
153,0.10653304,1.5889734e-07
154,0.11239592,1.6828753e-07
155,0.2689531,4.0379658e-07
156,0.31730613,4.7331116e-07
157,0.41288474,6.186042e-07
158,0.25775495,3.8519119e-07
159,0.29197553,4.3786528e-07
160,0.4025065,6.0220043e-07
161,0.27762917,4.1293677e-07
162,0.018933587,2.8352204e-08
163,0.20894209,3.1204152e-07
164,0.25031796,3.7432926e-07
165,0.2506679,3.749394e-07
166,0.2336345,3.4842697e-07
167,0.37750667,5.637544e-07
168,0.3309911,4.9225224e-07
169,0.37295306,5.550601e-07
170,0.36053538,5.375636e-07
171,0.2508588,3.736064e-07
172,0.28606838,4.231731e-07
173,0.34566593,5.1662784e-07
174,0.38628826,5.762354e-07
175,0.36626434,5.491709e-07
176,0.22030236,3.2917328e-07
177,0.25414634,3.7790977e-07
178,0.31837517,4.7071484e-07
179,0.47899026,7.176528e-07
180,0.31768012,4.7445545e-07
181,0.21682756,3.229517e-07
182,0.35160175,5.274868e-07
183,0.3545254,5.296387e-07
184,0.23706526,3.5531943e-07
185,0.12404332,1.8574208e-07
186,0.09792024,1.4640823e-07
187,0.36716065,5.501607e-07
188,0.2773114,4.124065e-07
189,0.24416342,3.6288714e-07
190,0.22960944,3.4081262e-07
191,0.12599991,1.8784739e-07
192,0.33248058,4.984202e-07
193,0.40219775,6.041048e-07
194,0.33450508,4.988812e-07
195,0.2921363,4.3462458e-07
196,0.21447149,3.1614596e-07
197,0.35625088,5.29362e-07
198,0.35491028,5.27563e-07
199,0.33449247,5.033279e-07
200,0.1382863,2.0719563e-07
201,0.30940616,4.61245e-07
202,0.15261255,2.2805519e-07
203,0.36505786,5.4349925e-07
204,0.4408335,6.6484057e-07
205,0.23165303,3.4566955e-07
206,0.36273655,5.4005926e-07
207,0.34786776,5.1744126e-07
208,0.4175916,6.282455e-07
209,0.27287132,4.0620526e-07
210,0.32758588,4.881157e-07
211,0.04203037,6.283344e-08
212,0.32193244,4.827336e-07
213,0.22894865,3.4500343e-07
214,0.27615973,4.1042605e-07
