,Benzene,Toluene,Ethylbenzene,O-xylene,M-xylene,P-xylene
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,1.9123119e-08,1.7909525e-08,0.0,3.2506865e-08,1.7229127e-08,1.377644e-08
3,6.359271e-08,5.8904412e-08,0.0,1.08067205e-07,5.605207e-08,4.695838e-08
4,1.2338703e-07,1.1361105e-07,0.0,2.0958974e-07,1.0802179e-07,9.257516e-08
5,1.9890787e-07,1.8260755e-07,0.0,3.392278e-07,1.7319954e-07,1.5120267e-07
6,2.90579e-07,2.6621436e-07,0.0,4.9591404e-07,2.506269e-07,2.2160981e-07
7,4.005048e-07,3.6592445e-07,0.0,6.839028e-07,3.434605e-07,3.0585912e-07
8,5.247075e-07,4.782247e-07,3.14512e-11,8.965375e-07,4.4870876e-07,4.0184833e-07
9,6.610024e-07,6.0174193e-07,6.289584e-11,1.1291094e-06,5.6521384e-07,5.0729915e-07
10,8.1217604e-07,7.3733355e-07,9.433395e-11,1.3875143e-06,6.958913e-07,6.244265e-07
11,9.802744e-07,8.8823026e-07,1.257655e-10,1.6743934e-06,8.4163014e-07,7.548228e-07
12,1.1656398e-06,1.0537366e-06,1.5719051e-10,1.9894903e-06,1.0038812e-06,8.979435e-07
13,1.3622471e-06,1.228449e-06,1.8860895e-10,2.322074e-06,1.1754338e-06,1.0507622e-06
14,1.5720206e-06,1.4142049e-06,2.2002085e-10,2.676142e-06,1.3586058e-06,1.2144721e-06
15,1.7972303e-06,1.6129704e-06,2.5142619e-10,3.0554834e-06,1.5559895e-06,1.3914101e-06
16,2.0448963e-06,1.8302627e-06,3.315196e-10,3.4729812e-06,1.7714067e-06,1.584735e-06
17,2.31057e-06,2.0638663e-06,4.1159628e-10,3.921141e-06,2.00279e-06,1.7925177e-06
18,2.5963727e-06,2.31427e-06,5.4063604e-10,4.403071e-06,2.2515123e-06,2.0171979e-06
19,2.8983977e-06,2.5779061e-06,6.6964884e-10,4.909744e-06,2.5146385e-06,2.2545012e-06
20,3.2248772e-06,2.86264e-06,7.9863477e-10,5.4574098e-06,2.7990536e-06,2.5104607e-06
21,3.565608e-06,3.1590987e-06,9.2759384e-10,6.0266752e-06,3.0952572e-06,2.7783292e-06
22,3.9250376e-06,3.4713653e-06,1.056526e-09,6.6253165e-06,3.4083396e-06,3.0604897e-06
23,4.3082005e-06,3.8038177e-06,1.2456678e-09,7.259956e-06,3.7407565e-06,3.361289e-06
24,4.7148155e-06,4.155338e-06,1.4347702e-09,7.934519e-06,4.0944715e-06,3.6811632e-06
25,5.1320617e-06,4.515266e-06,1.623833e-09,8.624827e-06,4.4580547e-06,4.0102573e-06
26,5.5725304e-06,4.895269e-06,1.8128565e-09,9.3508315e-06,4.842585e-06,4.356788e-06
27,6.0283064e-06,5.287997e-06,2.0018407e-09,1.009828e-05,5.240248e-06,4.715476e-06
28,6.505619e-06,5.6983595e-06,2.1907853e-09,1.0879571e-05,5.6572344e-06,5.0907915e-06
29,6.9935454e-06,6.1169544e-06,2.379691e-09,1.1677484e-05,6.084331e-06,5.475834e-06
30,7.496729e-06,6.547821e-06,2.5685571e-09,1.2498972e-05,6.5250324e-06,5.8737824e-06
31,8.017675e-06,6.99358e-06,2.7573839e-09,1.3347062e-05,6.979992e-06,6.2864483e-06
32,8.551408e-06,7.4496193e-06,2.946171e-09,1.421681e-05,7.4472437e-06,6.7094884e-06
33,9.100161e-06,7.918266e-06,3.1349194e-09,1.5109565e-05,7.928026e-06,7.1445597e-06
34,9.660057e-06,8.3958e-06,3.323628e-09,1.6020313e-05,8.419612e-06,7.5892403e-06
35,1.0237349e-05,8.886123e-06,3.5122976e-09,1.6957427e-05,8.926508e-06,8.047235e-06
36,1.0831918e-05,9.391112e-06,3.7009278e-09,1.7922088e-05,9.449047e-06,8.519467e-06
37,1.1449743e-05,9.91576e-06,3.889519e-09,1.8925411e-05,9.990845e-06,9.01116e-06
38,1.2083021e-05,1.0453098e-05,4.0780703e-09,1.9954543e-05,1.0545491e-05,9.51572e-06
39,1.2727345e-05,1.0999076e-05,4.266582e-09,2.1000154e-05,1.11098625e-05,1.0029859e-05
40,1.3391389e-05,1.1562145e-05,4.455056e-09,2.2078719e-05,1.16918145e-05,1.0559937e-05
41,1.4073139e-05,1.2139485e-05,4.643489e-09,2.3184022e-05,1.2289751e-05,1.1104715e-05
42,1.4774102e-05,1.2732858e-05,4.851606e-09,2.4320292e-05,1.2905157e-05,1.1665089e-05
43,1.5494563e-05,1.3343246e-05,5.059679e-09,2.548488e-05,1.3537337e-05,1.2241783e-05
44,1.6234926e-05,1.39695285e-05,5.26771e-09,2.6679842e-05,1.4186851e-05,1.2834218e-05
45,1.6998389e-05,1.4615011e-05,5.475696e-09,2.7915445e-05,1.4856385e-05,1.3445527e-05
46,1.7783344e-05,1.5279154e-05,5.7592016e-09,2.918351e-05,1.5545107e-05,1.4074501e-05
