,Benzene,Toluene,Ethylbenzene,O-xylene,M-xylene,P-xylene
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,1.545937e-08,9.308851e-09,0.0,6.4297625e-09,3.8403174e-09,7.536488e-09
3,5.0632817e-08,3.1481434e-08,0.0,2.2070276e-08,1.2198335e-08,2.5032897e-08
4,9.7769245e-08,6.144245e-08,0.0,4.383575e-08,2.3912655e-08,4.8786013e-08
5,1.5768465e-07,9.904854e-08,0.0,7.164137e-08,3.878505e-08,7.902352e-08
6,2.307279e-07,1.4513306e-07,0.0,1.05655936e-07,5.7808048e-08,1.1606702e-07
7,3.1790995e-07,2.0008217e-07,0.0,1.4676576e-07,8.1417205e-08,1.607621e-07
8,4.1615408e-07,2.625452e-07,0.0,1.9387888e-07,1.085278e-07,2.1140683e-07
9,5.2477037e-07,3.3120426e-07,0.0,2.4595073e-07,1.3913797e-07,2.6673925e-07
10,6.4502865e-07,4.0783962e-07,0.0,3.035939e-07,1.7344951e-07,3.2793324e-07
11,7.7879594e-07,4.92708e-07,0.0,3.6763527e-07,2.1155866e-07,3.9552003e-07
12,9.253775e-07,5.8538467e-07,0.0,4.3877867e-07,2.542588e-07,4.7030778e-07
13,1.0792477e-06,6.830621e-07,0.0,5.1418124e-07,2.9979103e-07,5.494792e-07
14,1.2433179e-06,7.867288e-07,0.0,5.957071e-07,3.4889646e-07,6.336129e-07
15,1.4182959e-06,8.988691e-07,0.0,6.841201e-07,4.0254113e-07,7.236617e-07
16,1.6113037e-06,1.0218179e-06,1.9763012e-11,7.8137543e-07,4.62045e-07,8.224355e-07
17,1.8178407e-06,1.1526282e-06,3.952191e-11,8.860968e-07,5.253522e-07,9.274642e-07
18,2.0397033e-06,1.2928685e-06,6.7144075e-11,9.989611e-07,5.9353533e-07,1.0408025e-06
19,2.2728766e-06,1.440615e-06,9.476049e-11,1.1185231e-06,6.658877e-07,1.1605438e-06
20,2.5240226e-06,1.5999215e-06,1.2237114e-10,1.2476993e-06,7.450905e-07,1.2899031e-06
21,2.7853755e-06,1.7658425e-06,1.4997605e-10,1.3827574e-06,8.277367e-07,1.424549e-06
22,3.0612744e-06,1.940918e-06,1.775752e-10,1.5258631e-06,9.15389e-07,1.5654865e-06
23,3.354781e-06,2.1273452e-06,2.1744385e-10,1.677542e-06,1.0083842e-06,1.715263e-06
24,3.6645447e-06,2.3244215e-06,2.5730418e-10,1.8380912e-06,1.1075401e-06,1.8737734e-06
25,3.982633e-06,2.526248e-06,2.9715622e-10,2.003485e-06,1.210446e-06,2.035412e-06
26,4.3162527e-06,2.7396075e-06,3.3699996e-10,2.177715e-06,1.3186918e-06,2.2062914e-06
27,4.6612386e-06,2.9600012e-06,3.7683534e-10,2.358642e-06,1.4309428e-06,2.3829646e-06
28,5.021359e-06,3.190088e-06,4.1666248e-10,2.5490745e-06,1.5486908e-06,2.567651e-06
29,5.389318e-06,3.4249201e-06,4.5648135e-10,2.7446895e-06,1.6695512e-06,2.7565723e-06
30,5.769659e-06,3.6668423e-06,4.962918e-10,2.947379e-06,1.7950849e-06,2.951716e-06
31,6.162006e-06,3.917257e-06,5.36094e-10,3.1579964e-06,1.9253769e-06,3.1543325e-06
32,6.564258e-06,4.1742196e-06,5.7588806e-10,3.3741776e-06,2.0592292e-06,3.362196e-06
33,6.9784955e-06,4.4388494e-06,6.1567373e-10,3.597229e-06,2.1969615e-06,3.5762566e-06
34,7.4008217e-06,4.7081458e-06,6.554511e-10,3.825718e-06,2.338472e-06,3.7948423e-06
35,7.836646e-06,4.9856717e-06,6.9522016e-10,4.0616915e-06,2.484971e-06,4.019953e-06
36,8.285212e-06,5.271114e-06,7.3498096e-10,4.305769e-06,2.636349e-06,4.2521524e-06
37,8.752868e-06,5.56763e-06,7.747335e-10,4.5591155e-06,2.793385e-06,4.4943645e-06
38,9.231985e-06,5.8722644e-06,8.1447776e-10,4.8193087e-06,2.9551359e-06,4.7425083e-06
39,9.719771e-06,6.182009e-06,8.542137e-10,5.08444e-06,3.1200457e-06,4.9951113e-06
40,1.022177e-05,6.499887e-06,8.939414e-10,5.3577637e-06,3.2908022e-06,5.255728e-06
41,1.0736375e-05,6.8249806e-06,9.336608e-10,5.6380536e-06,3.4662694e-06,5.523596e-06
42,1.1265647e-05,7.1588033e-06,1.0028743e-09,5.926872e-06,3.6465499e-06,5.7991974e-06
43,1.1809327e-05,7.501788e-06,1.0720734e-09,6.223688e-06,3.8321773e-06,6.0817415e-06
44,1.2368381e-05,7.852766e-06,1.1412583e-09,6.528709e-06,4.023124e-06,6.372005e-06
45,1.2944661e-05,8.21492e-06,1.2104288e-09,6.8436407e-06,4.219869e-06,6.6716716e-06
46,1.35362525e-05,8.5872825e-06,1.32921e-09,7.167825e-06,4.4224907e-06,6.980893e-06
47,1.4138411e-05,8.9664845e-06,1.4479666e-09,7.49823e-06,4.6295518e-06,7.296791e-06
