,Benzene,Toluene,Ethylbenzene,O-xylene,M-xylene,P-xylene
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,1.861119e-08,1.6457927e-08,0.0,3.2060935e-08,1.7005801e-08,1.3748863e-08
3,6.322189e-08,5.6555216e-08,0.0,1.0732249e-07,5.7713933e-08,4.6541626e-08
4,1.2329829e-07,1.1045037e-07,4.631799e-13,2.0729874e-07,1.125744e-07,9.1836704e-08
5,1.9937633e-07,1.793007e-07,5.545115e-12,3.33992e-07,1.8128522e-07,1.500223e-07
6,2.9177914e-07,2.6193544e-07,1.7333395e-11,4.883454e-07,2.6534022e-07,2.2016489e-07
7,4.027884e-07,3.6046742e-07,3.7255653e-11,6.7409826e-07,3.6738402e-07,3.0490094e-07
8,5.289127e-07,4.7135237e-07,1.182714e-10,8.835908e-07,4.8290156e-07,4.0026092e-07
9,6.6791347e-07,5.925699e-07,2.0871511e-10,1.1147654e-06,6.1012383e-07,5.051446e-07
10,8.2240274e-07,7.267329e-07,3.0934386e-10,1.3700035e-06,7.517129e-07,6.218635e-07
11,9.945861e-07,8.759235e-07,4.2151654e-10,1.6531084e-06,9.0909515e-07,7.519391e-07
12,1.1847852e-06,1.0397938e-06,5.446428e-10,1.9653967e-06,1.0843715e-06,8.953726e-07
13,1.3866486e-06,1.2130023e-06,6.794639e-10,2.2944266e-06,1.2720891e-06,1.0470598e-06
14,1.6025751e-06,1.3977051e-06,8.269656e-10,2.644662e-06,1.4742855e-06,1.2097565e-06
15,1.8346857e-06,1.595823e-06,9.921999e-10,3.0209737e-06,1.6934152e-06,1.3851096e-06
16,2.0899274e-06,1.8135406e-06,1.181769e-09,3.4327477e-06,1.9337463e-06,1.579299e-06
17,2.3640569e-06,2.0456155e-06,1.3914846e-09,3.8743106e-06,2.1937922e-06,1.7885527e-06
18,2.6595835e-06,2.295377e-06,1.6598453e-09,4.3474315e-06,2.4754513e-06,2.0145803e-06
19,2.9723535e-06,2.559292e-06,1.952304e-09,4.8460856e-06,2.774564e-06,2.253956e-06
20,3.311018e-06,2.8447143e-06,2.2699105e-09,5.386302e-06,3.0988476e-06,2.5126687e-06
21,3.6652918e-06,3.1427155e-06,2.615283e-09,5.9501926e-06,3.4397096e-06,2.7836838e-06
22,4.0390332e-06,3.4571592e-06,2.992768e-09,6.5444424e-06,3.800223e-06,3.069067e-06
23,4.4365424e-06,3.7913937e-06,3.4574306e-09,7.1734867e-06,4.1847693e-06,3.3727829e-06
24,4.8590437e-06,4.145958e-06,3.9560493e-09,7.841172e-06,4.5938673e-06,3.6937793e-06
25,5.2935106e-06,4.509457e-06,4.486918e-09,8.525499e-06,5.0159106e-06,4.0249647e-06
26,5.7519924e-06,4.8921797e-06,5.0488023e-09,9.248322e-06,5.462922e-06,4.375395e-06
27,6.226785e-06,5.287865e-06,5.639525e-09,9.995739e-06,5.928309e-06,4.738411e-06
28,6.724322e-06,5.7021675e-06,6.2614585e-09,1.0778614e-05,6.4162164e-06,5.118896e-06
29,7.2338835e-06,6.1258625e-06,6.913494e-09,1.157901e-05,6.9188213e-06,5.5089968e-06
30,7.760455e-06,6.562925e-06,7.597185e-09,1.2403925e-05,7.4402183e-06,5.912503e-06
31,8.305669e-06,7.014636e-06,8.319828e-09,1.3257734e-05,7.981321e-06,6.3308103e-06
32,8.865328e-06,7.4776844e-06,9.08618e-09,1.4133255e-05,8.538957e-06,6.7609585e-06
33,9.441855e-06,7.953184e-06,9.899812e-09,1.5034595e-05,9.114802e-06,7.204417e-06
34,1.0030951e-05,8.437888e-06,1.0759394e-08,1.5952002e-05,9.705953e-06,7.657642e-06
35,1.0638873e-05,8.937476e-06,1.16620225e-08,1.689848e-05,1.03179445e-05,8.125774e-06
36,1.1265479e-05,9.452017e-06,1.2614464e-08,1.7874863e-05,1.0949231e-05,8.608613e-06
37,1.1917344e-05,9.9876215e-06,1.3622282e-08,1.8889097e-05,1.16067595e-05,9.111279e-06
38,1.2586645e-05,1.0536264e-05,1.4691001e-08,1.9927438e-05,1.2283155e-05,9.6277345e-06
39,1.3268756e-05,1.1094635e-05,1.5823915e-08,2.0982669e-05,1.2974456e-05,1.0154565e-05
40,1.3972518e-05,1.1670329e-05,1.702035e-08,2.2068485e-05,1.368763e-05,1.0698357e-05
41,1.46952825e-05,1.2261538e-05,1.827869e-08,2.318279e-05,1.4420769e-05,1.12564e-05
42,1.5439075e-05,1.2870801e-05,1.9656795e-08,2.4328408e-05,1.5176454e-05,1.1831534e-05
43,1.6203938e-05,1.3496892e-05,2.1099076e-08,2.5504518e-05,1.5954987e-05,1.2423353e-05
44,1.699005e-05,1.4139491e-05,2.2603837e-08,2.6712494e-05,1.6755666e-05,1.3030961e-05
45,1.7801782e-05,1.480389e-05,2.417031e-08,2.7958286e-05,1.7580312e-05,1.365851e-05
46,1.8636894e-05,1.5488082e-05,2.5799993e-08,2.9239103e-05,1.842936e-05,1.4303124e-05
