,Benzene,Toluene,Ethylbenzene,O-xylene,M-xylene,P-xylene
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,1.8983874e-08,1.6332155e-08,0.0,3.0227007e-08,1.7080852e-08,1.4502682e-08
3,6.325903e-08,5.5666327e-08,0.0,1.0516514e-07,5.5521838e-08,4.7783487e-08
4,1.2349577e-07,1.0904186e-07,1.4754066e-12,2.0728402e-07,1.083775e-07,9.3402775e-08
5,1.9929935e-07,1.7679847e-07,7.358289e-12,3.355761e-07,1.7555524e-07,1.5184595e-07
6,2.917546e-07,2.590381e-07,1.9989952e-11,4.921176e-07,2.5769037e-07,2.224137e-07
7,4.0273036e-07,3.5797035e-07,4.162001e-11,6.825232e-07,3.5707058e-07,3.0653143e-07
8,5.289954e-07,4.6913283e-07,1.3437321e-10,8.980529e-07,4.7045424e-07,4.0239593e-07
9,6.680386e-07,5.917125e-07,2.385018e-10,1.1329153e-06,5.959942e-07,5.082129e-07
10,8.223831e-07,7.272602e-07,3.5467193e-10,1.3926442e-06,7.360463e-07,6.2555716e-07
11,9.945106e-07,8.778128e-07,4.836779e-10,1.682264e-06,8.932771e-07,7.56598e-07
12,1.1848302e-06,1.0429541e-06,6.2257244e-10,2.0008e-06,1.0682783e-06,9.0095944e-07
13,1.3868888e-06,1.2176662e-06,7.73564e-10,2.3370628e-06,1.256137e-06,1.054828e-06
14,1.6031521e-06,1.4032478e-06,9.363025e-10,2.6940406e-06,1.4586498e-06,1.2193725e-06
15,1.8359393e-06,1.6020708e-06,1.1166691e-09,3.077639e-06,1.6784005e-06,1.3969608e-06
16,2.0915697e-06,1.8208835e-06,1.3148043e-09,3.497133e-06,1.9217596e-06,1.5930635e-06
17,2.3656164e-06,2.0548002e-06,1.5304705e-09,3.944698e-06,2.1844505e-06,1.8030612e-06
18,2.6608889e-06,2.30568e-06,1.7992883e-09,4.4263684e-06,2.4672577e-06,2.0281987e-06
19,2.9730754e-06,2.5714664e-06,2.09377e-09,4.9348364e-06,2.7679093e-06,2.2673569e-06
20,3.3104584e-06,2.8594566e-06,2.4156224e-09,5.4828515e-06,3.0945528e-06,2.5266245e-06
21,3.6633876e-06,3.1594907e-06,2.7678237e-09,6.0508874e-06,3.4370084e-06,2.7976955e-06
22,4.0358964e-06,3.4747588e-06,3.1545033e-09,6.6493467e-06,3.799327e-06,3.0837678e-06
23,4.4323465e-06,3.809994e-06,3.6594243e-09,7.2866446e-06,4.1846556e-06,3.3882402e-06
24,4.8528586e-06,4.165972e-06,4.2002517e-09,7.964485e-06,4.5955207e-06,3.7112236e-06
25,5.2853925e-06,4.5306138e-06,4.7756017e-09,8.659473e-06,5.0200656e-06,4.0437494e-06
26,5.742468e-06,4.9142604e-06,5.38212e-09,9.391237e-06,5.4699285e-06,4.3953883e-06
27,6.2156314e-06,5.310464e-06,6.0178396e-09,1.01486785e-05,5.93741e-06,4.759553e-06
28,6.7120304e-06,5.7248153e-06,6.6836225e-09,1.094034e-05,6.4281976e-06,5.1412826e-06
29,7.2205553e-06,6.1478677e-06,7.378638e-09,1.1749334e-05,6.933664e-06,5.5325177e-06
30,7.745637e-06,6.5837494e-06,8.1076665e-09,1.2583907e-05,7.4572877e-06,5.9364766e-06
31,8.28978e-06,7.0344663e-06,8.8753325e-09,1.344732e-05,8.000708e-06,6.3553916e-06
32,8.848098e-06,7.4957557e-06,9.688767e-09,1.4332257e-05,8.560373e-06,6.7857586e-06
33,9.423268e-06,7.969684e-06,1.054786e-08,1.5240102e-05,9.137614e-06,7.2294683e-06
34,1.0010858e-05,8.453498e-06,1.1453951e-08,1.6167136e-05,9.729167e-06,7.683006e-06
35,1.0617183e-05,8.952345e-06,1.2406698e-08,1.7121838e-05,1.0340106e-05,8.150363e-06
36,1.1242508e-05,9.465759e-06,1.3414582e-08,1.8104458e-05,1.0971258e-05,8.631792e-06
37,1.18924045e-05,1.0000021e-05,1.4482023e-08,1.9124316e-05,1.1627184e-05,9.132297e-06
38,1.2559193e-05,1.0547213e-05,1.5614008e-08,2.0168816e-05,1.2301394e-05,9.646369e-06
39,1.3238968e-05,1.1104103e-05,1.6815026e-08,2.1230824e-05,1.29908685e-05,1.0170809e-05
40,1.394001e-05,1.1678173e-05,1.8086055e-08,2.2324997e-05,1.3702066e-05,1.0710616e-05
41,1.466049e-05,1.2266999e-05,1.9421847e-08,2.3447086e-05,1.4433885e-05,1.1265486e-05
42,1.5401916e-05,1.2872969e-05,2.0864407e-08,2.4602217e-05,1.5186903e-05,1.18363005e-05
43,1.6164471e-05,1.3495494e-05,2.2373976e-08,2.578938e-05,1.596099e-05,1.2423682e-05
44,1.6948152e-05,1.4135859e-05,2.3949411e-08,2.7009168e-05,1.6756128e-05,1.3026848e-05
45,1.7757098e-05,1.47963165e-05,2.5590236e-08,2.8269213e-05,1.7576653e-05,1.36491135e-05
