,Benzene,Toluene,Ethylbenzene,O-xylene,M-xylene,P-xylene
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,5.862086e-08,5.2252233e-08,0.0,9.681988e-08,4.94257e-08,4.421211e-08
3,1.5908607e-07,1.4179919e-07,0.0,2.6316923e-07,1.336971e-07,1.2054618e-07
4,3.1420785e-07,2.785094e-07,5.294276e-11,5.1965054e-07,2.637298e-07,2.3800015e-07
5,5.1994544e-07,4.6112328e-07,1.4763293e-10,8.600862e-07,4.356403e-07,3.9323274e-07
6,7.663066e-07,6.7845247e-07,3.1094063e-10,1.2708119e-06,6.412806e-07,5.793504e-07
7,1.0660032e-06,9.434102e-07,6.2274413e-10,1.7733003e-06,8.891181e-07,8.049365e-07
8,1.4059266e-06,1.2460923e-06,9.512904e-10,2.344778e-06,1.1700639e-06,1.0593312e-06
9,1.8036553e-06,1.6024067e-06,1.3302409e-09,3.0188608e-06,1.4996791e-06,1.3582555e-06
10,2.2558247e-06,2.0061957e-06,1.7395616e-09,3.7818227e-06,1.8738505e-06,1.6959535e-06
11,2.744944e-06,2.443164e-06,2.3273072e-09,4.6059736e-06,2.2788745e-06,2.0599825e-06
12,3.2822304e-06,2.9248013e-06,2.9571219e-09,5.5145397e-06,2.7242932e-06,2.460018e-06
13,3.8636713e-06,3.4459063e-06,3.6090095e-09,6.4970145e-06,3.2087605e-06,2.8929587e-06
14,4.4988774e-06,4.0120212e-06,4.32453e-09,7.5701646e-06,3.7366062e-06,3.3649605e-06
15,5.166131e-06,4.607923e-06,5.1204947e-09,8.693585e-06,4.292728e-06,3.8603634e-06
16,5.8720516e-06,5.2387754e-06,5.9504615e-09,9.882381e-06,4.881866e-06,4.3839113e-06
17,6.6203693e-06,5.9068343e-06,6.780256e-09,1.1143346e-05,5.5079195e-06,4.9391733e-06
18,7.419733e-06,6.621921e-06,7.649567e-09,1.24912385e-05,6.1767537e-06,5.534503e-06
19,8.273886e-06,7.3841966e-06,8.769702e-09,1.3929241e-05,6.892674e-06,6.1698333e-06
20,9.1763795e-06,8.19187e-06,9.892568e-09,1.5450325e-05,7.650196e-06,6.841853e-06
21,1.0123874e-05,9.040754e-06,1.1062448e-08,1.7042516e-05,8.445806e-06,7.547939e-06
22,1.1118522e-05,9.931621e-06,1.2236579e-08,1.8713512e-05,9.2810415e-06,8.2894485e-06
23,1.2162855e-05,1.086636e-05,1.3491298e-08,2.0462983e-05,1.0158934e-05,9.068446e-06
24,1.3253462e-05,1.1841825e-05,1.48277435e-08,2.2292195e-05,1.1076662e-05,9.8820765e-06
25,1.4387729e-05,1.28546535e-05,1.6312791e-08,2.4192464e-05,1.2029166e-05,1.0728118e-05
26,1.5570808e-05,1.3911797e-05,1.7797523e-08,2.6174735e-05,1.3022714e-05,1.1609848e-05
27,1.6811733e-05,1.502022e-05,1.9300685e-08,2.8254926e-05,1.4063814e-05,1.2535541e-05
28,1.8103185e-05,1.6175602e-05,2.0862144e-08,3.0424333e-05,1.5148184e-05,1.3499278e-05
29,1.944765e-05,1.7376546e-05,2.2507907e-08,3.2685053e-05,1.6279188e-05,1.4503473e-05
30,2.0846112e-05,1.8624401e-05,2.424413e-08,3.5029963e-05,1.745547e-05,1.5546855e-05
31,2.2281863e-05,1.9905225e-05,2.6102137e-08,3.7436923e-05,1.8663337e-05,1.6617303e-05
32,2.3763305e-05,2.1227246e-05,2.7966898e-08,3.9922277e-05,1.9910138e-05,1.772093e-05
33,2.52893e-05,2.2589667e-05,2.9920297e-08,4.248332e-05,2.1195838e-05,1.885882e-05
34,2.6847925e-05,2.3979906e-05,3.1936608e-08,4.5100118e-05,2.2508439e-05,2.0019392e-05
35,2.8469e-05,2.5423891e-05,3.400074e-08,4.7815935e-05,2.3872863e-05,2.1227099e-05
36,3.014428e-05,2.6913789e-05,3.625686e-08,5.0618954e-05,2.528447e-05,2.2475791e-05
37,3.1869917e-05,2.8449163e-05,3.8789455e-08,5.3502405e-05,2.6738704e-05,2.3762817e-05
38,3.3628377e-05,3.001338e-05,4.1389036e-08,5.6436853e-05,2.8220438e-05,2.5073683e-05
39,3.5436777e-05,3.1619777e-05,4.430916e-08,5.9453185e-05,2.974629e-05,2.6420603e-05
40,3.7304984e-05,3.327776e-05,4.7344734e-08,6.2569765e-05,3.132317e-05,2.7812568e-05
41,3.9216506e-05,3.4973276e-05,5.0519517e-08,6.575776e-05,3.2936245e-05,2.9236246e-05
42,4.1186544e-05,3.671981e-05,5.3952693e-08,6.90425e-05,3.4598004e-05,3.0702042e-05
43,4.3184966e-05,3.849185e-05,5.756505e-08,7.237282e-05,3.6282938e-05,3.2189433e-05
44,4.5235243e-05,4.030871e-05,6.148742e-08,7.5787706e-05,3.8011032e-05,3.371542e-05
45,4.7317608e-05,4.215156e-05,6.572172e-08,7.92553e-05,3.9765993e-05,3.5265086e-05
