,Benzene,Toluene,Ethylbenzene,O-xylene,M-xylene,P-xylene
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,1.909143e-08,1.6864659e-08,0.0,3.179077e-08,1.6084716e-08,1.4171674e-08
3,6.372899e-08,5.6166673e-08,0.0,1.062743e-07,5.5234985e-08,4.7771792e-08
4,1.2412895e-07,1.07789994e-07,7.1384457e-13,2.056679e-07,1.0962534e-07,9.3373785e-08
5,2.0024635e-07,1.7328561e-07,5.948685e-12,3.3172287e-07,1.7928693e-07,1.5098435e-07
6,2.927374e-07,2.5317217e-07,1.8045726e-11,4.8507496e-07,2.6436823e-07,2.2090008e-07
7,4.0405905e-07,3.4924352e-07,3.885078e-11,6.714483e-07,3.6652685e-07,3.041695e-07
8,5.301174e-07,4.588195e-07,9.352571e-11,8.808437e-07,4.8175605e-07,3.9915614e-07
9,6.6941374e-07,5.7947824e-07,1.6016502e-10,1.1126209e-06,6.0925686e-07,5.04241e-07
10,8.237078e-07,7.1275997e-07,2.38767e-10,1.3703235e-06,7.512887e-07,6.201692e-07
11,9.955492e-07,8.610207e-07,3.3096537e-10,1.6566863e-06,9.092381e-07,7.4926635e-07
12,1.1849762e-06,1.0246364e-06,4.3419537e-10,1.9715596e-06,1.085378e-06,8.9142026e-07
13,1.3862016e-06,1.1975229e-06,5.520878e-10,2.3046355e-06,1.2731141e-06,1.0429228e-06
14,1.6015924e-06,1.3816309e-06,6.841132e-10,2.6578932e-06,1.4743199e-06,1.2049096e-06
15,1.8338209e-06,1.5796763e-06,8.3552315e-10,3.0354868e-06,1.6911791e-06,1.3794064e-06
16,2.0889315e-06,1.7976904e-06,1.1131843e-09,3.447305e-06,1.930119e-06,1.5716232e-06
17,2.3627044e-06,2.030939e-06,1.4114787e-09,3.8868684e-06,2.1872115e-06,1.7788522e-06
18,2.657292e-06,2.281771e-06,1.7820808e-09,4.357684e-06,2.465352e-06,2.002004e-06
19,2.969504e-06,2.5459553e-06,2.1789341e-09,4.8550187e-06,2.7605063e-06,2.239414e-06
20,3.307119e-06,2.8317177e-06,2.6029598e-09,5.3953286e-06,3.0800652e-06,2.4966946e-06
21,3.6602512e-06,3.1292773e-06,3.0560485e-09,5.958056e-06,3.4157422e-06,2.7655376e-06
22,4.0330624e-06,3.4428738e-06,3.5417764e-09,6.5521763e-06,3.7707887e-06,3.0496e-06
23,4.42967e-06,3.7769898e-06,4.0950883e-09,7.1842856e-06,4.149175e-06,3.3513625e-06
24,4.8509683e-06,4.1319845e-06,4.6803112e-09,7.854843e-06,4.5515862e-06,3.6711917e-06
25,5.283959e-06,4.495045e-06,5.295505e-09,8.540962e-06,4.9677847e-06,4.000248e-06
26,5.741844e-06,4.87838e-06,5.9404104e-09,9.264718e-06,5.4087373e-06,4.3490936e-06
27,6.215759e-06,5.274683e-06,6.611637e-09,1.001399e-05,5.867501e-06,4.710934e-06
28,6.71233e-06,5.689969e-06,7.3111615e-09,1.0800848e-05,6.3492e-06,5.0903595e-06
29,7.220724e-06,6.114311e-06,8.038724e-09,1.1604518e-05,6.8450795e-06,5.4790976e-06
30,7.745607e-06,6.551433e-06,8.798344e-09,1.2432791e-05,7.359253e-06,5.8809615e-06
31,8.288973e-06,7.004211e-06,9.596129e-09,1.32873e-05,7.894061e-06,6.2975696e-06
32,8.846483e-06,7.4679047e-06,1.0435685e-08,1.41613245e-05,8.445432e-06,6.725686e-06
33,9.420464e-06,7.944663e-06,1.1320466e-08,1.5060401e-05,9.014478e-06,7.1655877e-06
34,1.000679e-05,8.431044e-06,1.2249109e-08,1.5976797e-05,9.598937e-06,7.615707e-06
35,1.06119505e-05,8.931999e-06,1.3220784e-08,1.6920234e-05,1.0203471e-05,8.08042e-06
36,1.12358985e-05,9.448193e-06,1.424248e-08,1.7893424e-05,1.0829716e-05,8.5593365e-06
37,1.1884878e-05,9.984166e-06,1.5316214e-08,1.8904851e-05,1.1480003e-05,9.057315e-06
38,1.2550813e-05,1.0533113e-05,1.6450231e-08,1.9941363e-05,1.21493285e-05,9.568912e-06
39,1.3229534e-05,1.1091464e-05,1.7650846e-08,2.0995729e-05,1.2833969e-05,1.0090869e-05
40,1.39291915e-05,1.1666734e-05,1.8915674e-08,2.2083352e-05,1.3541535e-05,1.0628622e-05
41,1.4647456e-05,1.2257538e-05,2.0243977e-08,2.3198978e-05,1.4269842e-05,1.1180707e-05
42,1.5387248e-05,1.286556e-05,2.1688196e-08,2.4347986e-05,1.5019187e-05,1.1748789e-05
43,1.6148126e-05,1.34895445e-05,2.3198648e-08,2.5528965e-05,1.5791418e-05,1.2332923e-05
44,1.6930018e-05,1.4130935e-05,2.4773035e-08,2.6742739e-05,1.6585964e-05,1.2933865e-05
45,1.773738e-05,1.4793624e-05,2.6410873e-08,2.799453e-05,1.7405935e-05,1.355477e-05
46,1.8568318e-05,1.5475367e-05,2.8133494e-08,2.9279838e-05,1.824973e-05,1.4193727e-05
