,Benzene,Toluene,Ethylbenzene,O-xylene,M-xylene,P-xylene
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,4.8700922e-08,2.8862425e-08,0.0,2.0758867e-08,1.26495925e-08,2.1928619e-08
3,1.3045788e-07,8.017096e-08,0.0,5.699143e-08,3.465088e-08,5.9977445e-08
4,2.5443975e-07,1.5788468e-07,3.6309917e-11,1.11220636e-07,6.8799714e-08,1.2117043e-07
5,4.166246e-07,2.6167783e-07,7.459327e-11,1.8468315e-07,1.1384261e-07,2.0352164e-07
6,6.0898844e-07,3.8590258e-07,1.2361151e-10,2.7225062e-07,1.6763148e-07,3.0005833e-07
7,8.46299e-07,5.371316e-07,2.155455e-10,3.7935882e-07,2.3223949e-07,4.1805114e-07
8,1.1153752e-06,7.0760734e-07,3.154843e-10,5.012621e-07,3.0608743e-07,5.523664e-07
9,1.43214e-06,9.087046e-07,4.4342868e-10,6.425983e-07,3.9318363e-07,7.094531e-07
10,1.7913258e-06,1.1375486e-06,5.731371e-10,8.041938e-07,4.9152027e-07,8.869972e-07
11,2.1790502e-06,1.3852837e-06,8.024574e-10,9.801394e-07,5.9745844e-07,1.078831e-06
12,2.6057469e-06,1.6581006e-06,1.0487852e-09,1.1732502e-06,7.140276e-07,1.2894296e-06
13,3.0697418e-06,1.954165e-06,1.2970327e-09,1.3829888e-06,8.402573e-07,1.516073e-06
14,3.5769258e-06,2.2774504e-06,1.5637411e-09,1.6116925e-06,9.772358e-07,1.7627688e-06
15,4.108926e-06,2.616757e-06,1.874494e-09,1.8522305e-06,1.1217196e-06,2.0214347e-06
16,4.6703612e-06,2.9763992e-06,2.2353888e-09,2.1069982e-06,1.274615e-06,2.295983e-06
17,5.2641994e-06,3.3575457e-06,2.596209e-09,2.3769933e-06,1.4370537e-06,2.5880684e-06
18,5.8986207e-06,3.7653006e-06,2.9574156e-09,2.666023e-06,1.6106859e-06,2.899981e-06
19,6.5755776e-06,4.200959e-06,3.4272944e-09,2.9745186e-06,1.7955502e-06,3.2341495e-06
20,7.290233e-06,4.6621635e-06,3.93666e-09,3.3016659e-06,1.9904492e-06,3.5883859e-06
21,8.04076e-06,5.145297e-06,4.4501105e-09,3.6437698e-06,2.1956425e-06,3.961265e-06
22,8.830567e-06,5.6519143e-06,4.96742e-09,4.0037107e-06,2.4097633e-06,4.354202e-06
23,9.657554e-06,6.184701e-06,5.6014184e-09,4.382044e-06,2.6346272e-06,4.7659532e-06
24,1.0522032e-05,6.7414217e-06,6.295039e-09,4.7774806e-06,2.8694014e-06,5.1961483e-06
25,1.1420955e-05,7.318872e-06,7.0358874e-09,5.1876923e-06,3.1128907e-06,5.6429494e-06
26,1.23562095e-05,7.92137e-06,7.776583e-09,5.6152835e-06,3.367667e-06,6.1100573e-06
27,1.33355215e-05,8.553128e-06,8.534472e-09,6.063977e-06,3.6357724e-06,6.6003026e-06
28,1.4357567e-05,9.209909e-06,9.292209e-09,6.532316e-06,3.914228e-06,7.109516e-06
29,1.542291e-05,9.894459e-06,1.0088398e-08,7.0190226e-06,4.204581e-06,7.639026e-06
30,1.6531654e-05,1.06068655e-05,1.0893548e-08,7.5264165e-06,4.507054e-06,8.189767e-06
31,1.767032e-05,1.1338749e-05,1.1739631e-08,8.047937e-06,4.8186744e-06,8.755013e-06
32,1.884484e-05,1.2093223e-05,1.2591742e-08,8.58515e-06,5.1403467e-06,9.337735e-06
33,2.0053025e-05,1.2869683e-05,1.3443679e-08,9.138538e-06,5.4724856e-06,9.938359e-06
34,2.1286272e-05,1.3663987e-05,1.4328223e-08,9.704448e-06,5.812218e-06,1.0551317e-05
35,2.2567277e-05,1.4489568e-05,1.5224845e-08,1.0292804e-05,6.1671426e-06,1.1188598e-05
36,2.3892711e-05,1.534323e-05,1.6153233e-08,1.0901254e-05,6.5355325e-06,1.1847909e-05
37,2.5255915e-05,1.622124e-05,1.7190501e-08,1.1528016e-05,6.9143125e-06,1.2526812e-05
38,2.6644197e-05,1.711522e-05,1.824723e-08,1.2166328e-05,7.3003553e-06,1.3218589e-05
39,2.807073e-05,1.8034716e-05,1.9348645e-08,1.282466e-05,7.695632e-06,1.3930632e-05
40,2.9542734e-05,1.8983368e-05,2.0493781e-08,1.3504404e-05,8.104153e-06,1.4666652e-05
41,3.104854e-05,1.9953599e-05,2.166478e-08,1.4199667e-05,8.52208e-06,1.5419246e-05
42,3.260139e-05,2.0953286e-05,2.2924292e-08,1.4915805e-05,8.9531395e-06,1.6195389e-05
43,3.4177738e-05,2.1967979e-05,2.420734e-08,1.5641946e-05,9.391477e-06,1.6982762e-05
44,3.579385e-05,2.3010365e-05,2.5555961e-08,1.6387883e-05,9.841276e-06,1.7791705e-05
45,3.743453e-05,2.4068777e-05,2.7018235e-08,1.7145063e-05,1.0297962e-05,1.86132e-05
46,3.9111183e-05,2.5151834e-05,2.851689e-08,1.792007e-05,1.076594e-05,1.9452275e-05
