,Benzene,Toluene,Ethylbenzene,O-xylene,M-xylene,P-xylene
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,1.9453061e-08,1.6871141e-08,0.0,3.36459e-08,1.5218394e-08,1.3410643e-08
3,6.464745e-08,5.6671595e-08,0.0,1.1106966e-07,5.2042218e-08,4.578009e-08
4,1.2569987e-07,1.1023057e-07,0.0,2.146974e-07,1.0211327e-07,8.9578315e-08
5,2.0226895e-07,1.7744351e-07,0.0,3.450253e-07,1.6617179e-07,1.4532607e-07
6,2.9489567e-07,2.5844807e-07,0.0,5.021976e-07,2.4494872e-07,2.127867e-07
7,4.0587065e-07,3.5547978e-07,0.0,6.914376e-07,3.402466e-07,2.942121e-07
8,5.312642e-07,4.6542348e-07,6.775316e-11,9.042546e-07,4.4778906e-07,3.8680574e-07
9,6.690359e-07,5.856985e-07,1.354922e-10,1.1388277e-06,5.6539096e-07,4.89249e-07
10,8.2141224e-07,7.179814e-07,2.0321714e-10,1.3977048e-06,6.953517e-07,6.026937e-07
11,9.904437e-07,8.6500097e-07,2.7092797e-10,1.6830495e-06,8.405338e-07,7.295889e-07
12,1.1766821e-06,1.0261658e-06,3.386247e-10,1.9975091e-06,1.0008289e-06,8.6932357e-07
13,1.3741162e-06,1.1956995e-06,4.063073e-10,2.3293483e-06,1.1706837e-06,1.0174396e-06
14,1.5850343e-06,1.3767067e-06,4.739758e-10,2.6808718e-06,1.3520311e-06,1.1757464e-06
15,1.8117413e-06,1.5702708e-06,5.4163024e-10,3.0584686e-06,1.5465642e-06,1.3465168e-06
16,2.0608347e-06,1.7840198e-06,7.055737e-10,3.473555e-06,1.7607858e-06,1.5342539e-06
17,2.327342e-06,2.0126286e-06,8.694831e-10,3.917047e-06,1.9916915e-06,1.7357942e-06
18,2.6138455e-06,2.2591869e-06,1.0931405e-09,4.395177e-06,2.239921e-06,1.9542945e-06
19,2.9166426e-06,2.5192617e-06,1.3167513e-09,4.898643e-06,2.5021736e-06,2.1858136e-06
20,3.2438031e-06,2.8009056e-06,1.5403155e-09,5.441532e-06,2.7852873e-06,2.4367487e-06
21,3.584865e-06,3.0950441e-06,1.763833e-09,6.0073066e-06,3.0806964e-06,2.6986688e-06
22,3.944327e-06,3.4046657e-06,1.987304e-09,6.602534e-06,3.3911222e-06,2.9754112e-06
23,4.3267446e-06,3.7329328e-06,2.287406e-09,7.23409e-06,3.722797e-06,3.2701355e-06
24,4.7324033e-06,4.0808404e-06,2.5874456e-09,7.903135e-06,4.073772e-06,3.5833266e-06
25,5.148693e-06,4.437355e-06,2.8874227e-09,8.587379e-06,4.4351027e-06,3.905785e-06
26,5.588176e-06,4.8127918e-06,3.1873373e-09,9.307554e-06,4.8168063e-06,4.246465e-06
27,6.0425937e-06,5.2001337e-06,3.487189e-09,1.0050197e-05,5.2115465e-06,4.599574e-06
28,6.5180175e-06,5.604604e-06,3.7869787e-09,1.0825593e-05,5.6242066e-06,4.9692494e-06
29,7.004337e-06,6.0174198e-06,4.086706e-09,1.1617342e-05,6.0466296e-06,5.348244e-06
30,7.505921e-06,6.4417713e-06,4.386371e-09,1.243153e-05,6.4824985e-06,5.739765e-06
31,8.025005e-06,6.8804247e-06,4.685973e-09,1.3271031e-05,6.932715e-06,6.145046e-06
32,8.557235e-06,7.3293545e-06,4.9855124e-09,1.4129975e-05,7.394492e-06,6.5613567e-06
33,9.104867e-06,7.790653e-06,5.28499e-09,1.5014267e-05,7.870255e-06,6.990171e-06
34,9.663816e-06,8.260528e-06,5.584405e-09,1.5914131e-05,8.356247e-06,7.4284026e-06
35,1.0239786e-05,8.745365e-06,5.8837575e-09,1.6840846e-05,8.85781e-06,7.881583e-06
36,1.08332615e-05,9.24388e-06,6.183048e-09,1.7793565e-05,9.3750705e-06,8.349372e-06
37,1.1450335e-05,9.763403e-06,6.4822756e-09,1.8781417e-05,9.912181e-06,8.836332e-06
38,1.2083172e-05,1.0296201e-05,6.781441e-09,1.9791878e-05,1.04644105e-05,9.335352e-06
39,1.2727712e-05,1.0837169e-05,7.080545e-09,2.0819656e-05,1.1027326e-05,9.8438095e-06
40,1.339177e-05,1.1393644e-05,7.3795863e-09,2.1876636e-05,1.1607994e-05,1.0367745e-05
41,1.4073486e-05,1.1964617e-05,7.6785645e-09,2.2960872e-05,1.2203746e-05,1.0906014e-05
42,1.4775089e-05,1.2552067e-05,7.977481e-09,2.407757e-05,1.2817839e-05,1.1460191e-05
43,1.5496094e-05,1.3156075e-05,8.276335e-09,2.5223622e-05,1.3449837e-05,1.2029898e-05
44,1.6236316e-05,1.3775754e-05,8.575128e-09,2.6399774e-05,1.4098919e-05,1.2616813e-05
45,1.7000519e-05,1.4415074e-05,8.873857e-09,2.761489e-05,1.4768344e-05,1.3222058e-05
46,1.77867e-05,1.5072674e-05,9.177358e-09,2.88636e-05,1.545762e-05,1.3845448e-05
