,Benzene,Toluene,Ethylbenzene,O-xylene,M-xylene,P-xylene
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,1.5117887e-08,9.6067545e-09,0.0,7.749424e-09,4.001846e-09,7.891546e-09
3,5.0938972e-08,3.172897e-08,0.0,2.555097e-08,1.43326995e-08,2.5508669e-08
4,9.928681e-08,6.2212926e-08,0.0,4.9755926e-08,2.8596697e-08,4.9448666e-08
5,1.5960337e-07,1.0182137e-07,0.0,8.014422e-08,4.74265e-08,7.9645844e-08
6,2.3170251e-07,1.4965715e-07,0.0,1.1724903e-07,7.0227514e-08,1.1661781e-07
7,3.2006145e-07,2.0766524e-07,0.0,1.6197504e-07,9.738081e-08,1.6091838e-07
8,4.2020065e-07,2.731128e-07,3.6222939e-12,2.1383606e-07,1.2821667e-07,2.1138032e-07
9,5.2993244e-07,3.4439864e-07,7.243833e-12,2.717245e-07,1.624126e-07,2.6704396e-07
10,6.5216193e-07,4.2216396e-07,1.0864619e-11,3.3659944e-07,2.0162751e-07,3.2860595e-07
11,7.8698963e-07,5.0856534e-07,1.448465e-11,4.0997685e-07,2.460381e-07,3.971492e-07
12,9.347186e-07,6.039919e-07,1.8103925e-11,4.922375e-07,2.9532796e-07,4.7364077e-07
13,1.0907568e-06,7.0544843e-07,2.1722448e-11,5.805969e-07,3.489052e-07,5.5473896e-07
14,1.2564946e-06,8.1342665e-07,2.5340216e-11,6.7581476e-07,4.0668687e-07,6.419397e-07
15,1.4339469e-06,9.298696e-07,2.8957229e-11,7.777141e-07,4.6997465e-07,7.359053e-07
16,1.6280338e-06,1.0581412e-06,3.2573493e-11,8.905337e-07,5.4007324e-07,8.392503e-07
17,1.836502e-06,1.1958239e-06,3.6189003e-11,1.0124381e-06,6.162109e-07,9.50157e-07
18,2.0617465e-06,1.3438286e-06,5.2249892e-11,1.1449229e-06,6.99052e-07,1.0698292e-06
19,2.2995987e-06,1.5000658e-06,6.830744e-11,1.2858575e-06,7.8704096e-07,1.1973735e-06
20,2.5557445e-06,1.6680341e-06,8.436165e-11,1.4391682e-06,8.825316e-07,1.3354684e-06
21,2.8225847e-06,1.8434476e-06,1.004125e-10,1.6003261e-06,9.829886e-07,1.4808479e-06
22,3.1042846e-06,2.028214e-06,1.1646002e-10,1.7711438e-06,1.0901908e-06,1.6340805e-06
23,3.403809e-06,2.2252632e-06,1.3611197e-10,1.953478e-06,1.205203e-06,1.7977575e-06
24,3.723003e-06,2.4343665e-06,1.5575984e-10,2.1470669e-06,1.32743e-06,1.9708148e-06
25,4.0504183e-06,2.648619e-06,1.7540361e-10,2.3479895e-06,1.4545996e-06,2.1485332e-06
26,4.3964887e-06,2.8751358e-06,1.9504327e-10,2.5608706e-06,1.5896279e-06,2.3368857e-06
27,4.7543335e-06,3.109414e-06,2.1467886e-10,2.7832632e-06,1.7308155e-06,2.5316056e-06
28,5.1293437e-06,3.354079e-06,2.3431038e-10,3.0181827e-06,1.8785393e-06,2.7363105e-06
29,5.5126216e-06,3.6037416e-06,2.539378e-10,3.2607027e-06,2.031501e-06,2.9463415e-06
30,5.907948e-06,3.8620087e-06,2.735611e-10,3.5125763e-06,2.1902142e-06,3.1637478e-06
31,6.31764e-06,4.1294506e-06,2.931803e-10,3.7743762e-06,2.35503e-06,3.389347e-06
32,6.7373194e-06,4.4034914e-06,3.1279543e-10,4.0444356e-06,2.5256486e-06,3.6211543e-06
33,7.1690793e-06,4.685457e-06,3.324065e-10,4.3239156e-06,2.7022313e-06,3.860926e-06
34,7.609629e-06,4.973138e-06,3.5201347e-10,4.611425e-06,2.884219e-06,4.105665e-06
35,8.064035e-06,5.269494e-06,3.7161635e-10,4.9094633e-06,3.0719968e-06,4.358663e-06
36,8.532837e-06,5.5748433e-06,3.9121514e-10,5.21763e-06,3.2666776e-06,4.619526e-06
37,9.020531e-06,5.8930164e-06,4.1080989e-10,5.5382657e-06,3.4691896e-06,4.8915153e-06
38,9.521779e-06,6.2192616e-06,4.3040055e-10,5.86869e-06,3.6784318e-06,5.17153e-06
39,1.0032547e-05,6.5514914e-06,4.4998705e-10,6.208057e-06,3.893331e-06,5.457588e-06
40,1.0557674e-05,6.8930335e-06,4.6956955e-10,6.559691e-06,4.115299e-06,5.7531693e-06
41,1.1097296e-05,7.242807e-06,4.8914794e-10,6.9222087e-06,4.344517e-06,6.0574753e-06
42,1.1654301e-05,7.6027914e-06,5.3139704e-10,7.295665e-06,4.5806264e-06,6.371206e-06
43,1.2227004e-05,7.972501e-06,5.736375e-10,7.680326e-06,4.8243187e-06,6.694375e-06
44,1.28158335e-05,8.353089e-06,6.158691e-10,8.0764685e-06,5.075257e-06,7.0271276e-06
45,1.3422095e-05,8.745419e-06,6.5809186e-10,8.485859e-06,5.3345793e-06,7.370264e-06
46,1.4046522e-05,9.1503325e-06,7.1230605e-10,8.907205e-06,5.602095e-06,7.723537e-06
