,Benzene,Toluene,Ethylbenzene,O-xylene,M-xylene,P-xylene
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,5.82784e-08,5.363824e-08,0.0,9.783852e-08,5.030643e-08,4.4508894e-08
3,1.584369e-07,1.4502862e-07,0.0,2.6722205e-07,1.3507709e-07,1.1924988e-07
4,3.1331786e-07,2.8611578e-07,9.778164e-11,5.2703496e-07,2.674345e-07,2.3368676e-07
5,5.190386e-07,4.736514e-07,2.2141552e-10,8.731892e-07,4.4434356e-07,3.8728305e-07
6,7.65455e-07,6.9730686e-07,3.8310258e-10,1.2844033e-06,6.562477e-07,5.7025454e-07
7,1.0649702e-06,9.673273e-07,6.5963485e-10,1.7846749e-06,9.1369003e-07,7.9219313e-07
8,1.4054025e-06,1.2731639e-06,9.843225e-10,2.354289e-06,1.2046912e-06,1.044483e-06
9,1.8051383e-06,1.6318919e-06,1.3839421e-09,3.022675e-06,1.5473479e-06,1.3396269e-06
10,2.2584652e-06,2.0370423e-06,1.7890841e-09,3.7839498e-06,1.9360114e-06,1.6742699e-06
11,2.7492647e-06,2.4755739e-06,2.3879927e-09,4.605969e-06,2.3556127e-06,2.0369996e-06
12,3.2893054e-06,2.9586388e-06,3.0396003e-09,5.511048e-06,2.8187944e-06,2.4350559e-06
13,3.874353e-06,3.4807301e-06,3.7696393e-09,6.4938617e-06,3.3213232e-06,2.8668137e-06
14,4.5131014e-06,4.050317e-06,4.5211093e-09,7.565117e-06,3.870203e-06,3.3379101e-06
15,5.18405e-06,4.648245e-06,5.3222866e-09,8.690545e-06,4.446782e-06,3.8323788e-06
16,5.894211e-06,5.282269e-06,6.1719074e-09,9.881395e-06,5.0583003e-06,4.355082e-06
17,6.647058e-06,5.953759e-06,7.0279733e-09,1.1144897e-05,5.708611e-06,4.9095884e-06
18,7.451052e-06,6.6709563e-06,7.910373e-09,1.2500849e-05,6.4029964e-06,5.5014034e-06
19,8.309844e-06,7.434813e-06,8.969622e-09,1.3946969e-05,7.1450904e-06,6.1350243e-06
20,9.218486e-06,8.24304e-06,1.0074575e-08,1.5473659e-05,7.9293195e-06,6.805937e-06
21,1.01723235e-05,9.089878e-06,1.1185763e-08,1.7076487e-05,8.751966e-06,7.511273e-06
22,1.1174232e-05,9.9801355e-06,1.2310725e-08,1.8760065e-05,9.616934e-06,8.252929e-06
23,1.22269075e-05,1.0915578e-05,1.367168e-08,2.052563e-05,1.052481e-05,9.031254e-06
24,1.3326794e-05,1.1893561e-05,1.5136822e-08,2.2367773e-05,1.1472816e-05,9.844695e-06
25,1.44696505e-05,1.2910816e-05,1.6766544e-08,2.428346e-05,1.2458828e-05,1.0690136e-05
26,1.5661191e-05,1.3971617e-05,1.8401703e-08,2.6282034e-05,1.3485408e-05,1.1573717e-05
27,1.6910612e-05,1.50826945e-05,2.010082e-08,2.8378128e-05,1.4561033e-05,1.2499825e-05
28,1.8211653e-05,1.6240612e-05,2.1851466e-08,3.055989e-05,1.568218e-05,1.3463687e-05
29,1.956564e-05,1.7443834e-05,2.3708916e-08,3.2829805e-05,1.6851147e-05,1.44688265e-05
30,2.0973148e-05,1.8695582e-05,2.5724084e-08,3.5191475e-05,1.80655e-05,1.5514895e-05
31,2.2417356e-05,1.9980682e-05,2.7878265e-08,3.7616177e-05,1.9312387e-05,1.6590282e-05
32,2.3906894e-05,2.1305057e-05,3.0104903e-08,4.0113926e-05,2.0596088e-05,1.770006e-05
33,2.5441921e-05,2.2669718e-05,3.2339717e-08,4.2690976e-05,2.1919206e-05,1.8843939e-05
34,2.7009397e-05,2.4062354e-05,3.4710457e-08,4.5324345e-05,2.327195e-05,2.0012889e-05
35,2.863956e-05,2.550866e-05,3.7220808e-08,4.8058002e-05,2.4675659e-05,2.1228963e-05
36,3.032381e-05,2.700193e-05,3.9972882e-08,5.0884162e-05,2.6125714e-05,2.2484446e-05
37,3.205833e-05,2.8537277e-05,4.295293e-08,5.3794032e-05,2.7618476e-05,2.3778088e-05
38,3.382514e-05,3.0100926e-05,4.6037623e-08,5.6758367e-05,2.9140356e-05,2.5095222e-05
39,3.5642533e-05,3.170861e-05,4.9353048e-08,5.9808095e-05,3.07047e-05,2.6449383e-05
40,3.7519425e-05,3.336963e-05,5.2732414e-08,6.295587e-05,3.2321925e-05,2.7848255e-05
41,3.943923e-05,3.5068042e-05,5.6162058e-08,6.617688e-05,3.397684e-05,2.927917e-05
42,4.1417028e-05,3.6818383e-05,5.9851864e-08,6.949655e-05,3.5681725e-05,3.0755527e-05
43,4.342362e-05,3.8594975e-05,6.37554e-08,7.2865034e-05,3.7411013e-05,3.2254262e-05
44,4.5483743e-05,4.041893e-05,6.801718e-08,7.632059e-05,3.918648e-05,3.3791526e-05
45,4.757664e-05,4.227004e-05,7.285694e-08,7.98284e-05,4.0989325e-05,3.535186e-05
46,4.9717728e-05,4.4163065e-05,7.784552e-08,8.3415034e-05,4.283466e-05,3.6947877e-05
