,Benzene,Toluene,Ethylbenzene,O-xylene,M-xylene,P-xylene
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,1.4566631e-08,9.54953e-09,0.0,7.695793e-09,4.033606e-09,6.6444787e-09
3,4.8899302e-08,3.218017e-08,0.0,2.455466e-08,1.4488465e-08,2.2531093e-08
4,9.424086e-08,6.247943e-08,0.0,4.7266482e-08,2.836021e-08,4.6049777e-08
5,1.5264254e-07,1.007595e-07,0.0,7.69663e-08,4.583807e-08,7.660988e-08
6,2.2231409e-07,1.4701854e-07,0.0,1.1285353e-07,6.740349e-08,1.1352704e-07
7,3.0646044e-07,2.0215728e-07,0.0,1.5576383e-07,9.3662614e-08,1.5873844e-07
8,4.022574e-07,2.646211e-07,0.0,2.0511763e-07,1.240639e-07,2.1037276e-07
9,5.080174e-07,3.3271917e-07,0.0,2.6087497e-07,1.5824521e-07,2.6748896e-07
10,6.246297e-07,4.079726e-07,0.0,3.2372824e-07,1.968652e-07,3.3210623e-07
11,7.5315097e-07,4.921956e-07,0.0,3.9441116e-07,2.402214e-07,4.042444e-07
12,8.9493636e-07,5.8434176e-07,0.0,4.7372646e-07,2.888362e-07,4.823742e-07
13,1.0449099e-06,6.8231265e-07,0.0,5.5885215e-07,3.413046e-07,5.652327e-07
14,1.2063515e-06,7.8754425e-07,0.0,6.511649e-07,3.9845048e-07,6.545436e-07
15,1.3806048e-06,9.007698e-07,0.0,7.523449e-07,4.607307e-07,7.5028373e-07
16,1.572207e-06,1.0256329e-06,1.3436919e-11,8.643697e-07,5.299119e-07,8.554259e-07
17,1.7773058e-06,1.1589235e-06,2.6871038e-11,9.853145e-07,6.0477623e-07,9.68904e-07
18,1.9978647e-06,1.3015224e-06,5.899638e-11,1.1172801e-06,6.862661e-07,1.0924143e-06
19,2.2312079e-06,1.451911e-06,9.111503e-11,1.257946e-06,7.7340917e-07,1.223251e-06
20,2.4832582e-06,1.6143821e-06,1.23227e-10,1.4103232e-06,8.676745e-07,1.3653353e-06
21,2.7474732e-06,1.7847829e-06,1.5533226e-10,1.5711266e-06,9.670248e-07,1.514292e-06
22,3.0261058e-06,1.9652066e-06,1.8743083e-10,1.7422235e-06,1.0721783e-06,1.6713107e-06
23,3.3231013e-06,2.157644e-06,2.2216172e-10,1.9248314e-06,1.1845017e-06,1.837559e-06
24,3.6380034e-06,2.3623463e-06,2.568854e-10,2.1186981e-06,1.3040823e-06,2.0134175e-06
25,3.961329e-06,2.5729212e-06,2.9160188e-10,2.3198456e-06,1.4285355e-06,2.1943233e-06
26,4.3031087e-06,2.7948995e-06,3.2631106e-10,2.5323727e-06,1.5605792e-06,2.3850248e-06
27,4.656678e-06,3.0248636e-06,3.61013e-10,2.7536082e-06,1.698096e-06,2.582356e-06
28,5.027713e-06,3.2651924e-06,3.9570777e-10,2.9866276e-06,1.8423749e-06,2.790218e-06
29,5.4077072e-06,3.5106982e-06,4.3039527e-10,3.2280225e-06,1.9915262e-06,3.004085e-06
30,5.799101e-06,3.763711e-06,4.6507556e-10,3.4793434e-06,2.1470198e-06,3.2260646e-06
31,6.2041904e-06,4.025825e-06,4.997487e-10,3.7404086e-06,2.3090201e-06,3.4557283e-06
32,6.6186576e-06,4.29464e-06,5.3441446e-10,4.010239e-06,2.4764522e-06,3.691831e-06
33,7.0452697e-06,4.5715974e-06,5.690731e-10,4.289371e-06,2.6492507e-06,3.9349043e-06
34,7.481102e-06,4.854404e-06,6.037245e-10,4.577022e-06,2.8271882e-06,4.1836984e-06
35,7.9306055e-06,5.1467036e-06,6.383687e-10,4.8744782e-06,3.011626e-06,4.4403223e-06
36,8.394599e-06,5.448534e-06,6.730057e-10,5.1831144e-06,3.2022297e-06,4.705376e-06
37,8.877582e-06,5.7623756e-06,7.0763545e-10,5.5041432e-06,3.400059e-06,4.9818677e-06
38,9.3731e-06,6.083756e-06,7.42258e-10,5.835106e-06,3.6042406e-06,5.2656546e-06
39,9.877186e-06,6.410906e-06,7.7687334e-10,6.174579e-06,3.813732e-06,5.555702e-06
40,1.0396184e-05,6.747511e-06,8.114814e-10,6.525886e-06,4.0299687e-06,5.8559917e-06
41,1.0928923e-05,7.0929086e-06,8.4608237e-10,6.8873264e-06,4.2531424e-06,6.1643304e-06
42,1.1477829e-05,7.4491127e-06,8.9878915e-10,7.258913e-06,4.483682e-06,6.4819505e-06
43,1.2042863e-05,7.81508e-06,9.514849e-10,7.642289e-06,4.7210606e-06,6.8095205e-06
44,1.2623543e-05,8.191524e-06,1.0041697e-09,8.0372465e-06,4.9661326e-06,7.146826e-06
45,1.3224405e-05,8.579931e-06,1.0568436e-09,8.445544e-06,5.2200326e-06,7.4950785e-06
46,1.3843036e-05,8.979049e-06,1.1095064e-09,8.866339e-06,5.4818406e-06,7.854138e-06
47,1.4474024e-05,9.386364e-06,1.1621584e-09,9.297453e-06,5.7502834e-06,8.221402e-06
