,Benzene,Toluene,Ethylbenzene,O-xylene,M-xylene,P-xylene
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,4.8390625e-08,3.0174785e-08,0.0,2.1129505e-08,1.4203098e-08,2.3472221e-08
3,1.3083988e-07,8.027411e-08,0.0,5.8008037e-08,3.6415322e-08,6.3388995e-08
4,2.5620628e-07,1.5889657e-07,2.410899e-11,1.1543341e-07,7.0963544e-08,1.2528675e-07
5,4.2071702e-07,2.642259e-07,5.2888895e-11,1.9016355e-07,1.165733e-07,2.0690358e-07
6,6.153847e-07,3.8885926e-07,1.0008878e-10,2.7903866e-07,1.705641e-07,3.037609e-07
7,8.5217795e-07,5.4051003e-07,2.1203932e-10,3.8747817e-07,2.3648192e-07,4.2093083e-07
8,1.1208742e-06,7.130626e-07,3.2423644e-10,5.114528e-07,3.1109846e-07,5.5338063e-07
9,1.4337601e-06,9.148291e-07,4.5486495e-10,6.5688994e-07,3.9902838e-07,7.088242e-07
10,1.7920108e-06,1.1440674e-06,6.0736977e-10,8.207172e-07,4.990545e-07,8.845589e-07
11,2.1809283e-06,1.3927033e-06,8.322415e-10,9.973278e-07,6.0700097e-07,1.0751984e-06
12,2.6058035e-06,1.6677892e-06,1.0570662e-09,1.1924204e-06,7.2538563e-07,1.2842145e-06
13,3.0666297e-06,1.9652518e-06,1.2936838e-09,1.404435e-06,8.525695e-07,1.5109541e-06
14,3.5696578e-06,2.289556e-06,1.5359336e-09,1.6367402e-06,9.91865e-07,1.759734e-06
15,4.0995287e-06,2.6302791e-06,1.7781329e-09,1.8818058e-06,1.1385848e-06,2.020277e-06
16,4.6595833e-06,2.9897337e-06,2.0393152e-09,2.1417247e-06,1.2937006e-06,2.2965007e-06
17,5.253597e-06,3.3694773e-06,2.300443e-09,2.4193016e-06,1.458879e-06,2.5881552e-06
18,5.886282e-06,3.7748546e-06,2.562812e-09,2.716005e-06,1.6369244e-06,2.9010823e-06
19,6.5613785e-06,4.2080187e-06,2.8892768e-09,3.0333645e-06,1.8267866e-06,3.2356643e-06
20,7.277426e-06,4.6667915e-06,3.2156735e-09,3.370992e-06,2.0281805e-06,3.5899125e-06
21,8.029119e-06,5.14746e-06,3.5420025e-09,3.7250213e-06,2.2400209e-06,3.9619495e-06
22,8.820146e-06,5.652312e-06,3.9124024e-09,4.0981854e-06,2.4626554e-06,4.352811e-06
23,9.652554e-06,6.1821565e-06,4.3699098e-09,4.4901553e-06,2.6962578e-06,4.7632084e-06
24,1.05224635e-05,6.735766e-06,4.8800963e-09,4.9007913e-06,2.9404748e-06,5.193418e-06
25,1.1427676e-05,7.310092e-06,5.3947193e-09,5.3276262e-06,3.1946593e-06,5.6400736e-06
26,1.2370375e-05,7.909255e-06,5.909235e-09,5.7728666e-06,3.4603775e-06,6.106174e-06
27,1.3356431e-05,8.538078e-06,6.452914e-09,6.2385566e-06,3.739731e-06,6.596224e-06
28,1.4382599e-05,9.192868e-06,7.0180213e-09,6.7247456e-06,4.0303753e-06,7.106734e-06
29,1.5448859e-05,9.876398e-06,7.620495e-09,7.2307416e-06,4.334278e-06,7.638336e-06
30,1.6556389e-05,1.0586505e-05,8.250829e-09,7.757489e-06,4.650013e-06,8.191668e-06
31,1.7693212e-05,1.1314603e-05,8.925904e-09,8.298973e-06,4.9743535e-06,8.759964e-06
32,1.8865096e-05,1.206615e-05,9.613294e-09,8.856848e-06,5.3105055e-06,9.346723e-06
33,2.0070718e-05,1.2841193e-05,1.0320796e-08,9.430918e-06,5.6565477e-06,9.952239e-06
34,2.1301006e-05,1.3634765e-05,1.1070888e-08,1.00176e-05,6.010811e-06,1.05707895e-05
35,2.2582608e-05,1.44587875e-05,1.1883583e-08,1.0627804e-05,6.378536e-06,1.12135795e-05
36,2.39044e-05,1.531103e-05,1.2776346e-08,1.1259702e-05,6.757875e-06,1.187758e-05
37,2.5266621e-05,1.618959e-05,1.370781e-08,1.190913e-05,7.1487257e-06,1.2559947e-05
38,2.6654325e-05,1.708454e-05,1.46609045e-08,1.2570574e-05,7.5477183e-06,1.3254478e-05
39,2.8082677e-05,1.8006822e-05,1.5674802e-08,1.32519735e-05,7.9585225e-06,1.3968846e-05
40,2.9558923e-05,1.8959778e-05,1.6712303e-08,1.3956036e-05,8.382989e-06,1.4705903e-05
41,3.1067924e-05,1.9936168e-05,1.7772907e-08,1.46761195e-05,8.8178695e-06,1.5461039e-05
42,3.2623677e-05,2.0941854e-05,1.895136e-08,1.5418542e-05,9.265022e-06,1.6238808e-05
43,3.4199285e-05,2.1963238e-05,2.0169622e-08,1.617233e-05,9.717906e-06,1.7027787e-05
44,3.581655e-05,2.301156e-05,2.1533337e-08,1.6945805e-05,1.0182034e-05,1.7837876e-05
45,3.745762e-05,2.4076773e-05,2.3025134e-08,1.773053e-05,1.0654802e-05,1.8661065e-05
46,3.913456e-05,2.5165891e-05,2.4550097e-08,1.8533738e-05,1.113949e-05,1.9502655e-05
