,Benzene,Toluene,Ethylbenzene,O-xylene,M-xylene,P-xylene
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,4.540591e-08,3.0348605e-08,0.0,2.1630656e-08,1.2589313e-08,2.2186265e-08
3,1.2405242e-07,8.198372e-08,0.0,6.0312125e-08,3.4469636e-08,6.041919e-08
4,2.4604887e-07,1.6166759e-07,1.4089382e-11,1.1890199e-07,6.937325e-08,1.209875e-07
5,4.057362e-07,2.6684614e-07,4.4617508e-11,1.9552235e-07,1.1513657e-07,2.0061182e-07
6,5.9855256e-07,3.9250236e-07,1.1564066e-10,2.875024e-07,1.6952195e-07,2.961694e-07
7,8.341196e-07,5.4621194e-07,2.1604563e-10,3.9844923e-07,2.3431136e-07,4.126818e-07
8,1.09955e-06,7.217161e-07,3.193978e-10,5.244259e-07,3.0785756e-07,5.4641697e-07
9,1.4136377e-06,9.27523e-07,4.4034287e-10,6.724995e-07,3.944756e-07,7.0344396e-07
10,1.7678486e-06,1.1602222e-06,5.8863153e-10,8.409148e-07,4.907426e-07,8.8095123e-07
11,2.1531807e-06,1.4110337e-06,8.0144e-10,1.0246605e-06,5.9510654e-07,1.0714199e-06
12,2.5762338e-06,1.68541e-06,1.0366024e-09,1.2252444e-06,7.096232e-07,1.2797523e-06
13,3.0350932e-06,1.9817335e-06,1.3091812e-09,1.4429378e-06,8.341873e-07,1.5056595e-06
14,3.5358269e-06,2.3052025e-06,1.5966459e-09,1.6802369e-06,9.711405e-07,1.7526081e-06
15,4.0612504e-06,2.645255e-06,1.8975435e-09,1.9294318e-06,1.1155475e-06,2.0126306e-06
16,4.614466e-06,3.00463e-06,2.2002342e-09,2.192341e-06,1.267907e-06,2.2875565e-06
17,5.2003907e-06,3.3861488e-06,2.502862e-09,2.4720696e-06,1.4303897e-06,2.579534e-06
18,5.8268997e-06,3.7930854e-06,2.8193232e-09,2.7703e-06,1.603502e-06,2.892072e-06
19,6.496147e-06,4.227387e-06,3.1370877e-09,3.0885667e-06,1.789248e-06,3.2257362e-06
20,7.203534e-06,4.6882533e-06,3.4576026e-09,3.4237162e-06,1.9853333e-06,3.5801668e-06
21,7.943545e-06,5.1736024e-06,3.7961216e-09,3.775591e-06,2.1909877e-06,3.952796e-06
22,8.72047e-06,5.682892e-06,4.1345696e-09,4.1458156e-06,2.407322e-06,4.344614e-06
23,9.537989e-06,6.218323e-06,4.5353645e-09,4.5348406e-06,2.634229e-06,4.7558947e-06
24,1.0393702e-05,6.778923e-06,4.9684203e-09,4.941945e-06,2.871882e-06,5.1862803e-06
25,1.128388e-05,7.3601464e-06,5.4243134e-09,5.3639174e-06,3.1183622e-06,5.633057e-06
26,1.2211166e-05,7.966804e-06,5.8801115e-09,5.8049377e-06,3.3767656e-06,6.0982657e-06
27,1.3183527e-05,8.60297e-06,6.3719394e-09,6.2663235e-06,3.6490571e-06,6.5853283e-06
28,1.419555e-05,9.2669925e-06,6.8683548e-09,6.747975e-06,3.9334413e-06,7.0917017e-06
29,1.5248533e-05,9.959162e-06,7.377055e-09,7.2493904e-06,4.229854e-06,7.6175093e-06
30,1.6343534e-05,1.0680155e-05,7.942846e-09,7.770958e-06,4.538676e-06,8.163133e-06
31,1.7466347e-05,1.14201175e-05,8.577518e-09,8.3076875e-06,4.855375e-06,8.723527e-06
32,1.8622715e-05,1.2184195e-05,9.225233e-09,8.862718e-06,5.1823295e-06,9.302217e-06
33,1.9813679e-05,1.2971517e-05,9.892077e-09,9.433572e-06,5.5192186e-06,9.898102e-06
34,2.1028445e-05,1.3775912e-05,1.0623703e-08,1.0016757e-05,5.8643286e-06,1.050625e-05
35,2.2285918e-05,1.4612825e-05,1.1368244e-08,1.0623162e-05,6.222324e-06,1.1138207e-05
36,2.3584853e-05,1.5477368e-05,1.2135659e-08,1.124818e-05,6.592409e-06,1.1791752e-05
37,2.4920892e-05,1.636682e-05,1.2963912e-08,1.18912385e-05,6.975279e-06,1.24652e-05
38,2.6281867e-05,1.7272201e-05,1.3814299e-08,1.2546498e-05,7.3658784e-06,1.315143e-05
39,2.7682105e-05,1.8203003e-05,1.4794685e-08,1.3221189e-05,7.769215e-06,1.3857874e-05
40,2.9128441e-05,1.9165722e-05,1.5805606e-08,1.3916613e-05,8.185166e-06,1.4588696e-05
41,3.060895e-05,2.0149126e-05,1.682126e-08,1.4628562e-05,8.611063e-06,1.5335403e-05
42,3.2132444e-05,2.1161852e-05,1.7915271e-08,1.5361758e-05,9.04954e-06,1.610735e-05
43,3.3677494e-05,2.2189328e-05,1.9032205e-08,1.6106816e-05,9.4948455e-06,1.6890841e-05
44,3.5264646e-05,2.324439e-05,2.0331461e-08,1.6870385e-05,9.952189e-06,1.7695926e-05
45,3.687791e-05,2.431528e-05,2.1770521e-08,1.7646073e-05,1.0416239e-05,1.8514966e-05
46,3.8528e-05,2.5410822e-05,2.3271728e-08,1.844091e-05,1.0889577e-05,1.9351899e-05
