,Benzene,Toluene,Ethylbenzene,O-xylene,M-xylene,P-xylene
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,4.80498e-08,3.0128668e-08,0.0,1.9587365e-08,1.18753265e-08,2.2553731e-08
3,1.2872081e-07,8.097505e-08,0.0,5.527917e-08,3.3087474e-08,6.154013e-08
4,2.528503e-07,1.5910655e-07,1.3420994e-11,1.11607534e-07,6.7430086e-08,1.2063552e-07
5,4.1796747e-07,2.6293446e-07,2.6839194e-11,1.8511432e-07,1.1245494e-07,1.9891749e-07
6,6.157821e-07,3.8827017e-07,8.390112e-11,2.728461e-07,1.6545799e-07,2.9379248e-07
7,8.5656063e-07,5.4099706e-07,2.0607131e-10,3.814117e-07,2.3092508e-07,4.1081742e-07
8,1.1281929e-06,7.1401206e-07,3.511917e-10,5.044506e-07,3.0548972e-07,5.431269e-07
9,1.4463825e-06,9.1793754e-07,5.0497934e-10,6.492414e-07,3.9239183e-07,7.0024663e-07
10,1.8041525e-06,1.1483633e-06,6.5873484e-10,8.128604e-07,4.9057877e-07,8.766259e-07
11,2.1921e-06,1.3976271e-06,8.3347484e-10,9.895675e-07,5.9727864e-07,1.0675514e-06
12,2.6161317e-06,1.6707568e-06,1.01045e-09,1.185093e-06,7.140274e-07,1.276992e-06
13,3.0745493e-06,1.9670133e-06,1.235831e-09,1.396129e-06,8.401888e-07,1.503322e-06
14,3.575553e-06,2.29036e-06,1.4655751e-09,1.6256305e-06,9.775716e-07,1.7498525e-06
15,4.101825e-06,2.6292255e-06,1.6977778e-09,1.8670993e-06,1.1226014e-06,2.0079628e-06
16,4.6590553e-06,2.9883633e-06,1.9700088e-09,2.1233593e-06,1.2759191e-06,2.2807558e-06
17,5.249236e-06,3.3697713e-06,2.2421835e-09,2.3964644e-06,1.4381225e-06,2.570723e-06
18,5.881343e-06,3.777654e-06,2.529368e-09,2.688094e-06,1.6112447e-06,2.8806048e-06
19,6.5551026e-06,4.212192e-06,2.9233604e-09,2.9995838e-06,1.7962946e-06,3.2101038e-06
20,7.2683742e-06,4.672684e-06,3.3172707e-09,3.3282593e-06,1.9920144e-06,3.5597145e-06
21,8.015902e-06,5.1557045e-06,3.711099e-09,3.6733236e-06,2.196811e-06,3.926546e-06
22,8.799072e-06,5.6625745e-06,4.1123744e-09,4.034709e-06,2.4124522e-06,4.312066e-06
23,9.620152e-06,6.1946675e-06,4.57251e-09,4.4151375e-06,2.640439e-06,4.7163653e-06
24,1.047767e-05,6.7496344e-06,5.0573377e-09,4.812517e-06,2.8807285e-06,5.138313e-06
25,1.136932e-05,7.326886e-06,5.5541967e-09,5.2246633e-06,3.130757e-06,5.57628e-06
26,1.229912e-05,7.9301e-06,6.0509517e-09,5.653627e-06,3.3905608e-06,6.033415e-06
27,1.3272138e-05,8.563243e-06,6.5503714e-09,6.1041005e-06,3.663191e-06,6.5123872e-06
28,1.428435e-05,9.22186e-06,7.088921e-09,6.572445e-06,3.946602e-06,7.01211e-06
29,1.5335874e-05,9.907589e-06,7.637499e-09,7.061248e-06,4.242415e-06,7.5317225e-06
30,1.6430131e-05,1.062093e-05,8.2254346e-09,7.5707344e-06,4.5504253e-06,8.072546e-06
31,1.7551067e-05,1.1353362e-05,8.858136e-09,8.0938225e-06,4.866857e-06,8.627264e-06
32,1.8705181e-05,1.2108568e-05,9.490706e-09,8.6325945e-06,5.1932134e-06,9.199328e-06
33,1.9892961e-05,1.2885575e-05,1.01515285e-08,9.18722e-06,5.5288597e-06,9.788881e-06
34,2.110617e-05,1.3679054e-05,1.0822823e-08,9.754617e-06,5.8725814e-06,1.0391087e-05
35,2.2364957e-05,1.45060885e-05,1.15517e-08,1.034336e-05,6.2294603e-06,1.10171195e-05
36,2.3666877e-05,1.536088e-05,1.2366484e-08,1.0952673e-05,6.598381e-06,1.1664855e-05
37,2.5009938e-05,1.624116e-05,1.3339477e-08,1.1581638e-05,6.9786033e-06,1.2332228e-05
38,2.6378244e-05,1.7138454e-05,1.4334127e-08,1.222233e-05,7.365788e-06,1.3011732e-05
39,2.7785265e-05,1.806046e-05,1.5396223e-08,1.2882295e-05,7.763273e-06,1.3710658e-05
40,2.9237282e-05,1.901161e-05,1.6467876e-08,1.3564512e-05,8.173349e-06,1.4433557e-05
41,3.072155e-05,1.9984598e-05,1.7581318e-08,1.4263214e-05,8.593586e-06,1.5174663e-05
42,3.224807e-05,2.0989175e-05,1.8787247e-08,1.4985396e-05,9.026343e-06,1.593815e-05
43,3.379627e-05,2.2008326e-05,1.9992932e-08,1.5718324e-05,9.465718e-06,1.6713073e-05
44,3.538618e-05,2.3052233e-05,2.1409077e-08,1.6470205e-05,9.91677e-06,1.7507633e-05
45,3.7002384e-05,2.4113027e-05,2.299242e-08,1.7233522e-05,1.0374727e-05,1.831437e-05
46,3.865641e-05,2.5198513e-05,2.4658814e-08,1.8013538e-05,1.0843624e-05,1.9139328e-05
