,Benzene,Toluene,Ethylbenzene,O-xylene,M-xylene,P-xylene
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,1.480209e-08,9.30491e-09,0.0,7.770937e-09,4.840029e-09,6.63775e-09
3,4.978472e-08,3.16167e-08,0.0,2.6201535e-08,1.5536822e-08,2.3080306e-08
4,9.6580656e-08,6.227315e-08,0.0,5.0501754e-08,3.0071085e-08,4.490379e-08
5,1.5616837e-07,1.0088119e-07,0.0,8.161452e-08,4.8942386e-08,7.343006e-08
6,2.2796654e-07,1.4733702e-07,0.0,1.1970324e-07,7.3059105e-08,1.0852949e-07
7,3.1404082e-07,2.032981e-07,0.0,1.6600603e-07,1.0229129e-07,1.511407e-07
8,4.1033695e-07,2.664739e-07,0.0,2.2001814e-07,1.3528202e-07,1.9920324e-07
9,5.160301e-07,3.365172e-07,0.0,2.795667e-07,1.7212614e-07,2.5300312e-07
10,6.320421e-07,4.1436186e-07,0.0,3.4647124e-07,2.1322214e-07,3.1355333e-07
11,7.6122524e-07,5.007621e-07,0.0,4.2167903e-07,2.593472e-07,3.8156216e-07
12,9.040551e-07,5.962914e-07,0.0,5.0481344e-07,3.1109298e-07,4.575375e-07
13,1.0551879e-06,6.972108e-07,0.0,5.938911e-07,3.666773e-07,5.3852335e-07
14,1.2177806e-06,8.0496744e-07,0.0,6.896392e-07,4.2661182e-07,6.249929e-07
15,1.3937989e-06,9.203295e-07,0.0,7.937337e-07,4.9146337e-07,7.1894516e-07
16,1.5871581e-06,1.0468023e-06,3.9650397e-12,9.08855e-07,5.6327866e-07,8.221875e-07
17,1.7958893e-06,1.1824177e-06,7.929254e-12,1.0328602e-06,6.404789e-07,9.3270586e-07
18,2.0213988e-06,1.3282619e-06,3.099036e-11,1.1679274e-06,7.241637e-07,1.0521218e-06
19,2.2577378e-06,1.4821188e-06,5.4046666e-11,1.3119895e-06,8.133546e-07,1.1790819e-06
20,2.5113181e-06,1.6482145e-06,7.7098175e-11,1.4677969e-06,9.0981473e-07,1.3163569e-06
21,2.7765002e-06,1.8211298e-06,1.0014487e-10,1.6321478e-06,1.0116197e-06,1.4611741e-06
22,3.0554586e-06,2.0035568e-06,1.2318677e-10,1.8060271e-06,1.1198148e-06,1.6143362e-06
23,3.3517524e-06,2.197092e-06,1.7401847e-10,1.9907673e-06,1.2353698e-06,1.7773343e-06
24,3.6656295e-06,2.4031608e-06,2.2483959e-10,2.186549e-06,1.3592717e-06,1.950743e-06
25,3.987849e-06,2.6148473e-06,2.756501e-10,2.3896005e-06,1.487697e-06,2.1295925e-06
26,4.3283007e-06,2.8377829e-06,3.2645006e-10,2.6034807e-06,1.6234737e-06,2.318828e-06
27,4.6802597e-06,3.0677663e-06,3.7723943e-10,2.826929e-06,1.7648721e-06,2.5147992e-06
28,5.0497247e-06,3.3087113e-06,4.280182e-10,3.0617225e-06,1.9137776e-06,2.7206675e-06
29,5.4294615e-06,3.5554904e-06,4.7878645e-10,3.303742e-06,2.0674986e-06,2.9319697e-06
30,5.821437e-06,3.8099588e-06,5.29544e-10,3.555055e-06,2.226803e-06,3.1497493e-06
31,6.2267763e-06,4.073513e-06,5.802911e-10,3.815947e-06,2.39274e-06,3.3755205e-06
32,6.6434027e-06,4.3435352e-06,6.3102756e-10,4.086183e-06,2.5647178e-06,3.6082015e-06
33,7.0721535e-06,4.6216383e-06,6.817535e-10,4.3660657e-06,2.7423036e-06,3.84825e-06
34,7.5102344e-06,4.904812e-06,7.324688e-10,4.6538667e-06,2.9254477e-06,4.094373e-06
35,7.961972e-06,5.1965935e-06,7.8317364e-10,4.9522714e-06,3.1150319e-06,4.349e-06
36,8.42814e-06,5.496789e-06,8.3386786e-10,5.261136e-06,3.3111862e-06,4.6121454e-06
37,8.91199e-06,5.8088785e-06,8.8455143e-10,5.5824157e-06,3.515716e-06,4.886461e-06
38,9.4080815e-06,6.1291867e-06,9.352245e-10,5.913768e-06,3.7268126e-06,5.16885e-06
39,9.913115e-06,6.4555006e-06,9.858871e-10,6.253565e-06,3.943651e-06,5.4577613e-06
40,1.0433999e-05,6.792349e-06,1.0365391e-09,6.6039242e-06,4.1677986e-06,5.755268e-06
41,1.0968134e-05,7.137656e-06,1.0871805e-09,6.96524e-06,4.3992504e-06,6.061347e-06
42,1.1516991e-05,7.4934155e-06,1.1586688e-09,7.337673e-06,4.6377177e-06,6.377341e-06
43,1.2081789e-05,7.859226e-06,1.2301424e-09,7.721507e-06,4.8834013e-06,6.7026162e-06
44,1.26606865e-05,8.234695e-06,1.3016013e-09,8.117319e-06,5.135769e-06,7.0371784e-06
45,1.3260103e-05,8.6229265e-06,1.373045e-09,8.525802e-06,5.396133e-06,7.381952e-06
46,1.3877094e-05,9.021901e-06,1.4640511e-09,8.946088e-06,5.664124e-06,7.737055e-06
47,1.4506171e-05,9.428579e-06,1.5682193e-09,9.376703e-06,5.9383633e-06,8.099714e-06
