,Benzene,Toluene,Ethylbenzene,O-xylene,M-xylene,P-xylene
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,1.9303663e-08,1.7956264e-08,0.0,3.200648e-08,1.7434049e-08,1.4304414e-08
3,6.3980856e-08,5.9281163e-08,0.0,1.1100573e-07,5.6192274e-08,4.8220233e-08
4,1.2424466e-07,1.14235526e-07,0.0,2.1605503e-07,1.0846143e-07,9.337481e-08
5,2.00028e-07,1.8225943e-07,0.0,3.4634817e-07,1.7347183e-07,1.5089113e-07
6,2.9199018e-07,2.650199e-07,0.0,5.035623e-07,2.5201325e-07,2.2119572e-07
7,4.0248776e-07,3.6409367e-07,0.0,6.9110797e-07,3.4610514e-07,3.0466913e-07
8,5.27318e-07,4.7449308e-07,1.06517815e-10,9.028672e-07,4.516136e-07,3.9898646e-07
9,6.6446967e-07,5.955808e-07,2.1301344e-10,1.134314e-06,5.677808e-07,5.0337525e-07
10,8.165286e-07,7.2959665e-07,3.1948685e-10,1.3892093e-06,6.9607177e-07,6.18415e-07
11,9.858094e-07,8.7863936e-07,4.2593815e-10,1.6695881e-06,8.385298e-07,7.4669174e-07
12,1.1724071e-06,1.0428696e-06,5.3236726e-10,1.9787115e-06,9.954267e-07,8.88676e-07
13,1.3697871e-06,1.2158597e-06,6.3877414e-10,2.305124e-06,1.1615944e-06,1.039838e-06
14,1.5807062e-06,1.3999627e-06,7.4515893e-10,2.6520543e-06,1.3397374e-06,1.2018485e-06
15,1.807007e-06,1.5970959e-06,8.515215e-10,3.0238366e-06,1.5314943e-06,1.3756495e-06
16,2.0554428e-06,1.8138321e-06,1.0403687e-09,3.4289044e-06,1.7423362e-06,1.5678182e-06
17,2.3218943e-06,2.0456755e-06,1.2291768e-09,3.8628596e-06,1.968894e-06,1.7738369e-06
18,2.6084672e-06,2.2954139e-06,1.4902535e-09,4.3291116e-06,2.2142403e-06,1.995392e-06
19,2.911671e-06,2.558513e-06,1.7512756e-09,4.8204547e-06,2.4738504e-06,2.2299082e-06
20,3.239721e-06,2.8432748e-06,2.0122435e-09,5.3521576e-06,2.7546068e-06,2.4835883e-06
21,3.5823841e-06,3.139971e-06,2.273157e-09,5.905441e-06,3.0481276e-06,2.749038e-06
22,3.9441193e-06,3.4521852e-06,2.5340163e-09,6.488245e-06,3.3581518e-06,3.0290603e-06
23,4.32854e-06,3.7826105e-06,2.8498897e-09,7.106659e-06,3.6875251e-06,3.3283413e-06
24,4.7359604e-06,4.1333196e-06,3.165697e-09,7.761099e-06,4.0373957e-06,3.6461397e-06
25,5.153864e-06,4.4923095e-06,3.4814391e-09,8.431217e-06,4.3964596e-06,3.9729634e-06
26,5.5951105e-06,4.8707984e-06,3.797115e-09,9.136006e-06,4.7753033e-06,4.317546e-06
27,6.051809e-06,5.261419e-06,4.1127257e-09,9.864109e-06,5.1674097e-06,4.6738687e-06
28,6.530239e-06,5.6694366e-06,4.42827e-09,1.0625013e-05,5.5784344e-06,5.0473227e-06
29,7.019595e-06,6.0862953e-06,4.7437485e-09,1.1399993e-05,5.9997624e-06,5.4302955e-06
30,7.524673e-06,6.515018e-06,5.059162e-09,1.21978355e-05,6.433889e-06,5.826188e-06
31,8.046674e-06,6.957799e-06,5.3745093e-09,1.3020322e-05,6.8841173e-06,6.2369795e-06
32,8.581719e-06,7.4114255e-06,5.689791e-09,1.3861229e-05,7.3462156e-06,6.6588586e-06
33,9.132062e-06,7.87738e-06,6.005007e-09,1.472427e-05,7.822016e-06,7.092464e-06
34,9.693554e-06,8.352317e-06,6.3201573e-09,1.5603306e-05,8.308436e-06,7.535667e-06
35,1.0272859e-05,8.8417355e-06,6.6352417e-09,1.650838e-05,8.810561e-06,7.99283e-06
36,1.0870284e-05,9.345433e-06,6.950261e-09,1.7440598e-05,9.328018e-06,8.4644935e-06
37,1.1491513e-05,9.868146e-06,7.2652147e-09,1.8409772e-05,9.8672335e-06,8.954269e-06
38,1.2128381e-05,1.0402621e-05,7.580102e-09,1.9402463e-05,1.0420324e-05,9.457005e-06
39,1.2776767e-05,1.0945569e-05,7.894925e-09,2.0411697e-05,1.0984104e-05,9.969678e-06
40,1.3445259e-05,1.1503856e-05,8.209681e-09,2.1451338e-05,1.1565224e-05,1.04986075e-05
41,1.4131467e-05,1.2077007e-05,8.524372e-09,2.2517794e-05,1.2163063e-05,1.1042262e-05
42,1.4837201e-05,1.26666155e-05,8.874818e-09,2.3614604e-05,1.2778857e-05,1.1601973e-05
43,1.5562544e-05,1.3272442e-05,9.225191e-09,2.4742838e-05,1.3411834e-05,1.2177468e-05
44,1.6307034e-05,1.3893708e-05,9.575491e-09,2.5903859e-05,1.40631455e-05,1.2768501e-05
45,1.7075852e-05,1.4534976e-05,9.925717e-09,2.7101216e-05,1.4735194e-05,1.3378818e-05
46,1.7866825e-05,1.5193459e-05,1.035772e-08,2.8332466e-05,1.5425589e-05,1.4007686e-05
