,Benzene,Toluene,Ethylbenzene,O-xylene,M-xylene,P-xylene
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,5.7764822e-08,5.231556e-08,0.0,1.0014984e-07,4.9823004e-08,4.4698183e-08
3,1.5703621e-07,1.4501617e-07,0.0,2.7055793e-07,1.3500974e-07,1.2151314e-07
4,3.107249e-07,2.8647807e-07,5.250599e-11,5.3254433e-07,2.666282e-07,2.3983688e-07
5,5.156629e-07,4.724597e-07,1.6532278e-10,8.827703e-07,4.4023906e-07,3.961312e-07
6,7.607853e-07,6.949494e-07,3.1741104e-10,1.3007082e-06,6.49027e-07,5.8221787e-07
7,1.0580003e-06,9.670354e-07,5.410642e-10,1.8021956e-06,9.02405e-07,8.088396e-07
8,1.3957807e-06,1.2749514e-06,8.5272267e-10,2.3707569e-06,1.1898927e-06,1.0674672e-06
9,1.7924478e-06,1.6366812e-06,1.1822423e-09,3.0354654e-06,1.5262912e-06,1.3704989e-06
10,2.2419401e-06,2.0467103e-06,1.5909988e-09,3.7921895e-06,1.9087379e-06,1.7126123e-06
11,2.7291023e-06,2.488799e-06,2.1758821e-09,4.609608e-06,2.323796e-06,2.0826922e-06
12,3.2658186e-06,2.9753444e-06,2.8050227e-09,5.507402e-06,2.7790188e-06,2.4883645e-06
13,3.8477974e-06,3.5008165e-06,3.4712047e-09,6.4804935e-06,3.2724208e-06,2.9277908e-06
14,4.4835438e-06,4.0713276e-06,4.2116737e-09,7.5447037e-06,3.811308e-06,3.4084062e-06
15,5.1521515e-06,4.671119e-06,5.022806e-09,8.664185e-06,4.3765017e-06,3.913166e-06
16,5.8595097e-06,5.3076405e-06,5.9433574e-09,9.852589e-06,4.9731643e-06,4.446776e-06
17,6.6095286e-06,5.982585e-06,6.863717e-09,1.11106065e-05,5.6046365e-06,5.0123012e-06
18,7.4109435e-06,6.7057886e-06,7.80457e-09,1.2449839e-05,6.281299e-06,5.6154827e-06
19,8.265462e-06,7.476534e-06,8.903082e-09,1.3880422e-05,7.0024e-06,6.260848e-06
20,9.1694e-06,8.292028e-06,1.0112694e-08,1.5395119e-05,7.764777e-06,6.9428056e-06
21,1.011822e-05,9.14856e-06,1.135769e-08,1.6981427e-05,8.564081e-06,7.65936e-06
22,1.1114234e-05,1.0046056e-05,1.2693598e-08,1.8647761e-05,9.402834e-06,8.4103685e-06
23,1.2160235e-05,1.0990483e-05,1.4348694e-08,2.0398993e-05,1.0283164e-05,9.198591e-06
24,1.3252533e-05,1.1977285e-05,1.6108e-08,2.223211e-05,1.1200566e-05,1.0022224e-05
25,1.4388222e-05,1.3002241e-05,1.7881696e-08,2.4139055e-05,1.21562425e-05,1.087558e-05
26,1.55738e-05,1.4071079e-05,1.9655022e-08,2.6129454e-05,1.3154088e-05,1.1765504e-05
27,1.6817085e-05,1.51919885e-05,2.1438412e-08,2.8217875e-05,1.4200139e-05,1.2698816e-05
28,1.8112021e-05,1.6358943e-05,2.3253454e-08,3.0390805e-05,1.5290303e-05,1.3670959e-05
29,1.9459792e-05,1.7573373e-05,2.5129648e-08,3.2653796e-05,1.6428221e-05,1.4681965e-05
30,2.086124e-05,1.8835477e-05,2.7223434e-08,3.500772e-05,1.7610279e-05,1.5732307e-05
31,2.22996e-05,2.0130214e-05,2.9423276e-08,3.742539e-05,1.8823837e-05,1.6810278e-05
32,2.378266e-05,2.1466256e-05,3.1692704e-08,3.991877e-05,2.0073208e-05,1.7922584e-05
33,2.5310384e-05,2.2841057e-05,3.40531e-08,4.2486135e-05,2.1360076e-05,1.9067375e-05
34,2.6870814e-05,2.424605e-05,3.6512773e-08,4.5108667e-05,2.2674545e-05,2.023738e-05
35,2.8492233e-05,2.5709263e-05,3.904275e-08,4.7835416e-05,2.4041914e-05,2.1451937e-05
36,3.0168036e-05,2.7222222e-05,4.1791846e-08,5.06511e-05,2.5455094e-05,2.2707449e-05
37,3.1893713e-05,2.8778959e-05,4.4888967e-08,5.354902e-05,2.6908994e-05,2.3999684e-05
38,3.3651264e-05,3.0363974e-05,4.8008467e-08,5.650199e-05,2.8391165e-05,2.5315774e-05
39,3.5459132e-05,3.1992065e-05,5.1327213e-08,5.953697e-05,2.9915982e-05,2.6670721e-05
40,3.732668e-05,3.367587e-05,5.4741452e-08,6.2675426e-05,3.1491847e-05,2.8069866e-05
41,3.9236682e-05,3.53989e-05,5.8230263e-08,6.589055e-05,3.310308e-05,2.9501689e-05
42,4.1205032e-05,3.7172533e-05,6.186346e-08,6.919875e-05,3.4762885e-05,3.09756e-05
43,4.3201326e-05,3.8971983e-05,6.5633245e-08,7.255386e-05,3.6446458e-05,3.246967e-05
44,4.525001e-05,4.0816885e-05,6.962585e-08,7.599656e-05,3.8173162e-05,3.4003366e-05
45,4.7330548e-05,4.2688105e-05,7.411867e-08,7.949202e-05,3.9925188e-05,3.556059e-05
