,Benzene,Toluene,Ethylbenzene,O-xylene,M-xylene,P-xylene
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,4.629789e-08,3.0585888e-08,0.0,2.068193e-08,1.2396652e-08,2.1745272e-08
3,1.2449026e-07,8.3302474e-08,0.0,5.714061e-08,3.3708147e-08,6.0113315e-08
4,2.4325948e-07,1.6316127e-07,1.8350082e-11,1.1302193e-07,6.731525e-08,1.2036382e-07
5,4.0325065e-07,2.7023736e-07,8.237016e-11,1.8614834e-07,1.12100054e-07,1.9905379e-07
6,5.9502355e-07,3.9861868e-07,1.6707033e-10,2.729217e-07,1.6604776e-07,2.9363076e-07
7,8.2861965e-07,5.539153e-07,2.9543026e-10,3.7807467e-07,2.323329e-07,4.0830955e-07
8,1.0940724e-06,7.298875e-07,4.672834e-10,4.977674e-07,3.0770056e-07,5.3778706e-07
9,1.4073086e-06,9.349462e-07,6.426044e-10,6.3845926e-07,3.944524e-07,6.895241e-07
10,1.7620204e-06,1.1650441e-06,8.2304025e-10,7.98183e-07,4.9303355e-07,8.6259934e-07
11,2.145166e-06,1.4143328e-06,1.0527965e-09,9.717081e-07,6.0072017e-07,1.0508803e-06
12,2.5674365e-06,1.6887566e-06,1.3068682e-09,1.1633072e-06,7.192066e-07,1.2581476e-06
13,3.0249796e-06,1.9863942e-06,1.587266e-09,1.3715645e-06,8.4678067e-07,1.4830995e-06
14,3.5225135e-06,2.3126406e-06,1.895226e-09,1.5979605e-06,9.865884e-07,1.7276825e-06
15,4.046504e-06,2.655602e-06,2.2317284e-09,1.8359307e-06,1.1323505e-06,1.983865e-06
16,4.5993165e-06,3.0198314e-06,2.6203641e-09,2.0884042e-06,1.2870978e-06,2.2557715e-06
17,5.1868888e-06,3.4066368e-06,3.008918e-09,2.3550451e-06,1.4501192e-06,2.5441864e-06
18,5.817392e-06,3.8199e-06,3.3973917e-09,2.641819e-06,1.6245266e-06,2.8521372e-06
19,6.491721e-06,4.2607353e-06,3.8824624e-09,2.9508997e-06,1.8111313e-06,3.1808113e-06
20,7.2045727e-06,4.728653e-06,4.3691872e-09,3.2775633e-06,2.0092468e-06,3.529143e-06
21,7.949499e-06,5.2195205e-06,4.8715476e-09,3.6196482e-06,2.2177935e-06,3.895053e-06
22,8.731393e-06,5.7347333e-06,5.4151186e-09,3.9798015e-06,2.4362928e-06,4.278696e-06
23,9.552714e-06,6.273769e-06,6.0189342e-09,4.3579103e-06,2.6656012e-06,4.6831406e-06
24,1.04114515e-05,6.836008e-06,6.6523653e-09,4.753039e-06,2.905496e-06,5.105566e-06
25,1.13055985e-05,7.4202576e-06,7.293155e-09,5.164209e-06,3.15464e-06,5.5447686e-06
26,1.2236787e-05,8.03004e-06,7.933809e-09,5.59381e-06,3.4142595e-06,6.002826e-06
27,1.32159175e-05,8.6690825e-06,8.580222e-09,6.0443786e-06,3.6869533e-06,6.481717e-06
28,1.4236405e-05,9.333961e-06,9.2404076e-09,6.513857e-06,3.971785e-06,6.980787e-06
29,1.5299976e-05,1.00254765e-05,9.944091e-09,7.0018386e-06,4.2694246e-06,7.500328e-06
30,1.640495e-05,1.0743006e-05,1.0694094e-08,7.508981e-06,4.5792326e-06,8.041622e-06
31,1.7538196e-05,1.1478368e-05,1.14975895e-08,8.0285245e-06,4.8982806e-06,8.5980955e-06
32,1.8705432e-05,1.2236348e-05,1.23239925e-08,8.5644415e-06,5.2276628e-06,9.17276e-06
33,1.99061e-05,1.30174485e-05,1.3150293e-08,9.117378e-06,5.5667197e-06,9.7655475e-06
34,2.113159e-05,1.38152745e-05,1.4028885e-08,9.682635e-06,5.9127933e-06,1.0371392e-05
35,2.2403454e-05,1.4645367e-05,1.490729e-08,1.0268869e-05,6.2711256e-06,1.1000974e-05
36,2.3717788e-05,1.5503269e-05,1.586095e-08,1.0874458e-05,6.6426746e-06,1.1651306e-05
37,2.5069034e-05,1.6385176e-05,1.6947387e-08,1.14978875e-05,7.024998e-06,1.2320773e-05
38,2.6446218e-05,1.728258e-05,1.8054854e-08,1.2133391e-05,7.414128e-06,1.3003824e-05
39,2.7861455e-05,1.8207089e-05,1.927523e-08,1.278807e-05,7.816353e-06,1.3706128e-05
40,2.9324616e-05,1.9161627e-05,2.0545091e-08,1.3464609e-05,8.231073e-06,1.4433259e-05
41,3.082001e-05,2.013897e-05,2.1846034e-08,1.4157552e-05,8.655438e-06,1.5177992e-05
42,3.2359545e-05,2.1146894e-05,2.3235462e-08,1.4871277e-05,9.091979e-06,1.5944355e-05
43,3.392033e-05,2.216867e-05,2.4635813e-08,1.5596244e-05,9.534503e-06,1.6721797e-05
44,3.552309e-05,2.3215778e-05,2.621218e-08,1.63429e-05,9.987201e-06,1.7520151e-05
45,3.7148013e-05,2.4279985e-05,2.791237e-08,1.7101245e-05,1.0446838e-05,1.8332777e-05
46,3.8811006e-05,2.5366337e-05,2.964517e-08,1.7876542e-05,1.0915848e-05,1.9163192e-05
