,Benzene,Toluene,Ethylbenzene,O-xylene,M-xylene,P-xylene
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,1.9053594e-08,1.6978015e-08,0.0,3.1745678e-08,1.4459055e-08,1.3280663e-08
3,6.38809e-08,5.4677546e-08,0.0,1.0853446e-07,4.979581e-08,4.5711342e-08
4,1.2434477e-07,1.0612424e-07,0.0,2.1274707e-07,9.8232356e-08,8.987005e-08
5,2.0066842e-07,1.7111041e-07,0.0,3.4172336e-07,1.6135218e-07,1.4640106e-07
6,2.930518e-07,2.5010965e-07,0.0,4.974823e-07,2.3855065e-07,2.1468604e-07
7,4.036465e-07,3.4484592e-07,0.0,6.842807e-07,3.3097237e-07,2.966732e-07
8,5.2849623e-07,4.525184e-07,6.77835e-11,8.954305e-07,4.3552896e-07,3.898949e-07
9,6.659392e-07,5.706605e-07,1.3555287e-10,1.1248499e-06,5.4965454e-07,4.9312325e-07
10,8.178214e-07,7.0096866e-07,2.0330813e-10,1.3776272e-06,6.762846e-07,6.071487e-07
11,9.86793e-07,8.4595615e-07,2.710493e-10,1.6558656e-06,8.176744e-07,7.3434444e-07
12,1.1730255e-06,1.006171e-06,3.387763e-10,1.9621177e-06,9.742795e-07,8.7478764e-07
13,1.370545e-06,1.175779e-06,4.0648923e-10,2.2863571e-06,1.1403563e-06,1.0237238e-06
14,1.5811963e-06,1.3564276e-06,4.74188e-10,2.6313542e-06,1.3177516e-06,1.1838347e-06
15,1.8072119e-06,1.5507815e-06,5.4187277e-10,3.0006663e-06,1.5089345e-06,1.3559538e-06
16,2.0559946e-06,1.7646456e-06,7.260096e-10,3.4050606e-06,1.7198693e-06,1.5454914e-06
17,2.322737e-06,1.9929664e-06,9.1010804e-10,3.8374446e-06,1.9466027e-06,1.7494265e-06
18,2.6095686e-06,2.2381962e-06,1.1611464e-09,4.3011505e-06,2.1899582e-06,1.9698048e-06
19,2.912643e-06,2.4968886e-06,1.4121326e-09,4.790749e-06,2.4476683e-06,2.203808e-06
20,3.2405321e-06,2.7759345e-06,1.6630664e-09,5.321236e-06,2.7268184e-06,2.4568856e-06
21,3.5822939e-06,3.0667118e-06,1.9139481e-09,5.8738588e-06,3.0191004e-06,2.721778e-06
22,3.9421348e-06,3.3732183e-06,2.164777e-09,6.455725e-06,3.3268814e-06,3.00135e-06
23,4.325413e-06,3.6988934e-06,2.4719642e-09,7.076571e-06,3.656076e-06,3.2991625e-06
24,4.7314697e-06,4.043847e-06,2.7790874e-09,7.734727e-06,4.004284e-06,3.6150054e-06
25,5.1480897e-06,4.39754e-06,3.0861462e-09,8.407725e-06,4.362283e-06,3.9398724e-06
26,5.5875616e-06,4.770755e-06,3.3931413e-09,9.119986e-06,4.7410595e-06,4.2829597e-06
27,6.042193e-06,5.1570173e-06,3.7000725e-09,9.856835e-06,5.132836e-06,4.637904e-06
28,6.518693e-06,5.561645e-06,4.0069397e-09,1.0627739e-05,5.5428254e-06,5.009591e-06
29,7.0060573e-06,5.974779e-06,4.3137427e-09,1.1415203e-05,5.9631416e-06,5.3909325e-06
30,7.5090775e-06,6.400568e-06,4.620482e-09,1.2227547e-05,6.39809e-06,5.785272e-06
31,8.029802e-06,6.8407962e-06,4.927158e-09,1.30668695e-05,6.847413e-06,6.1936257e-06
32,8.563446e-06,7.2916537e-06,5.233769e-09,1.3925433e-05,7.3081383e-06,6.6119746e-06
33,9.112399e-06,7.754377e-06,5.5403166e-09,1.4806528e-05,7.782369e-06,7.0422957e-06
34,9.673221e-06,8.226137e-06,5.846801e-09,1.5704789e-05,8.2662855e-06,7.4823074e-06
35,1.025156e-05,8.711903e-06,6.1532206e-09,1.662996e-05,8.7662365e-06,7.936e-06
36,1.0847063e-05,9.212789e-06,6.4595764e-09,1.7583476e-05,9.281222e-06,8.403948e-06
37,1.1466627e-05,9.733161e-06,6.765869e-09,1.8572568e-05,9.818179e-06,8.890229e-06
38,1.21022385e-05,1.0266232e-05,7.0720985e-09,1.9585235e-05,1.0369624e-05,9.389957e-06
39,1.2749183e-05,1.08077365e-05,7.378262e-09,2.0614269e-05,1.0931351e-05,9.899598e-06
40,1.3416062e-05,1.1365267e-05,7.684363e-09,2.1673652e-05,1.1509215e-05,1.0425691e-05
41,1.4100665e-05,1.1936322e-05,7.9904e-09,2.276055e-05,1.2101879e-05,1.0966531e-05
42,1.4804803e-05,1.25239385e-05,8.351755e-09,2.3879578e-05,1.2712369e-05,1.1522966e-05
43,1.5528585e-05,1.3128094e-05,8.713034e-09,2.5025403e-05,1.3339772e-05,1.20959e-05
44,1.6272214e-05,1.374948e-05,9.074237e-09,2.6201144e-05,1.3985888e-05,1.268459e-05
45,1.7039736e-05,1.4389847e-05,9.435365e-09,2.7413973e-05,1.4654115e-05,1.3293773e-05
46,1.7829208e-05,1.5049155e-05,9.850501e-09,2.8660936e-05,1.5342594e-05,1.3920854e-05
