,Benzene,Toluene,Ethylbenzene,O-xylene,M-xylene,P-xylene
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,4.707886e-08,3.01312e-08,0.0,2.0328127e-08,1.2024528e-08,2.3428713e-08
3,1.2620738e-07,8.155114e-08,0.0,5.491611e-08,3.33223e-08,6.371467e-08
4,2.456288e-07,1.5911408e-07,4.281406e-12,1.1042838e-07,6.717418e-08,1.251146e-07
5,4.0492452e-07,2.6358128e-07,2.5855327e-11,1.835606e-07,1.1228599e-07,2.068984e-07
6,5.9797134e-07,3.882808e-07,5.2504435e-11,2.72331e-07,1.6556154e-07,3.0396163e-07
7,8.328517e-07,5.401913e-07,1.3166128e-10,3.8084312e-07,2.2975442e-07,4.2080856e-07
8,1.099531e-06,7.1342276e-07,2.3947913e-10,5.0418356e-07,3.0321104e-07,5.528469e-07
9,1.4115996e-06,9.170671e-07,3.6183528e-10,6.4965343e-07,3.885198e-07,7.088528e-07
10,1.7632503e-06,1.1465827e-06,5.1192245e-10,8.1423445e-07,4.8659564e-07,8.842288e-07
11,2.1423866e-06,1.3953929e-06,7.0833023e-10,9.929231e-07,5.92471e-07,1.073487e-06
12,2.5609556e-06,1.6697791e-06,9.327117e-10,1.1907497e-06,7.082705e-07,1.279834e-06
13,3.0133206e-06,1.9679985e-06,1.1570467e-09,1.405625e-06,8.340141e-07,1.5042216e-06
14,3.504666e-06,2.2937622e-06,1.3813346e-09,1.6394907e-06,9.716169e-07,1.7514022e-06
15,4.021445e-06,2.636717e-06,1.6270573e-09,1.8856158e-06,1.1164274e-06,2.011582e-06
16,4.5683237e-06,2.9994744e-06,1.912235e-09,2.146222e-06,1.2703445e-06,2.2871936e-06
17,5.1499987e-06,3.3828844e-06,2.1973534e-09,2.4211797e-06,1.4342409e-06,2.5785453e-06
18,5.7722846e-06,3.7932336e-06,2.504941e-09,2.7166914e-06,1.6103035e-06,2.8886914e-06
19,6.435027e-06,4.23285e-06,2.9146647e-09,3.0312526e-06,1.7992148e-06,3.2203727e-06
20,7.1354502e-06,4.6970113e-06,3.3297622e-09,3.3650297e-06,1.9992235e-06,3.57137e-06
21,7.8712055e-06,5.184785e-06,3.7586214e-09,3.7152492e-06,2.2082493e-06,3.9400365e-06
22,8.642572e-06,5.6958343e-06,4.2300843e-09,4.0814984e-06,2.4288645e-06,4.325825e-06
23,9.45442e-06,6.231298e-06,4.746651e-09,4.465971e-06,2.660782e-06,4.7303797e-06
24,1.0300266e-05,6.791815e-06,5.2889138e-09,4.8690513e-06,2.902755e-06,5.1536067e-06
25,1.1180721e-05,7.3753527e-06,5.901351e-09,5.2886894e-06,3.15479e-06,5.5937708e-06
26,1.2100738e-05,7.983768e-06,6.51366e-09,5.7283232e-06,3.4182758e-06,6.05306e-06
27,1.306674e-05,8.621432e-06,7.1352844e-09,6.1891465e-06,3.6951174e-06,6.5339095e-06
28,1.4072727e-05,9.285279e-06,7.76934e-09,6.6703924e-06,3.983019e-06,7.0336373e-06
29,1.5116675e-05,9.97744e-06,8.445354e-09,7.1723366e-06,4.2842908e-06,7.552565e-06
30,1.6205371e-05,1.0696776e-05,9.176322e-09,7.693709e-06,4.598434e-06,8.093426e-06
31,1.7324079e-05,1.1435018e-05,9.943234e-09,8.229635e-06,4.921422e-06,8.6479995e-06
32,1.8476936e-05,1.219654e-05,1.071479e-08,8.783844e-06,5.2549517e-06,9.219312e-06
33,1.966479e-05,1.2981101e-05,1.1489314e-08,9.35465e-06,5.599087e-06,9.808225e-06
34,2.087728e-05,1.378279e-05,1.2285598e-08,9.938238e-06,5.9504114e-06,1.0411316e-05
35,2.2137763e-05,1.4615813e-05,1.3093393e-08,1.0544813e-05,6.315513e-06,1.1040136e-05
36,2.3440853e-05,1.547706e-05,1.3984498e-08,1.1171573e-05,6.693274e-06,1.1690328e-05
37,2.4783647e-05,1.6363685e-05,1.49632e-08,1.1816847e-05,7.0816786e-06,1.2360109e-05
38,2.6151094e-05,1.7267483e-05,1.5970462e-08,1.2474225e-05,7.4762224e-06,1.3044092e-05
39,2.7555483e-05,1.8198747e-05,1.704024e-08,1.314961e-05,7.882664e-06,1.3748194e-05
40,2.9007751e-05,1.915962e-05,1.813181e-08,1.3848229e-05,8.302866e-06,1.4477338e-05
41,3.0495601e-05,2.0142228e-05,1.9289518e-08,1.4561317e-05,8.733272e-06,1.5225445e-05
42,3.203017e-05,2.1154348e-05,2.0517714e-08,1.5297126e-05,9.176336e-06,1.5998383e-05
43,3.358685e-05,2.2180795e-05,2.1747663e-08,1.6043434e-05,9.625964e-06,1.6781209e-05
44,3.5181954e-05,2.3233413e-05,2.3077002e-08,1.681073e-05,1.0087924e-05,1.7585195e-05
45,3.680235e-05,2.4302353e-05,2.4502311e-08,1.75904e-05,1.0557512e-05,1.8402521e-05
46,3.8460927e-05,2.5395515e-05,2.5976833e-08,1.8387525e-05,1.1037779e-05,1.9238722e-05
