,Benzene,Toluene,Ethylbenzene,O-xylene,M-xylene,P-xylene
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,5.8389798e-08,5.006313e-08,0.0,1.00827535e-07,5.2898343e-08,4.4488015e-08
3,1.5910307e-07,1.377989e-07,0.0,2.707041e-07,1.3918581e-07,1.2083494e-07
4,3.1493457e-07,2.7490492e-07,8.809058e-11,5.313291e-07,2.7274137e-07,2.3723244e-07
5,5.2128036e-07,4.5951995e-07,2.299929e-10,8.781327e-07,4.508815e-07,3.9287318e-07
6,7.6753304e-07,6.794512e-07,4.6079077e-10,1.2933498e-06,6.649467e-07,5.7897756e-07
7,1.0658352e-06,9.4695037e-07,8.3678786e-10,1.798635e-06,9.2450557e-07,8.0290914e-07
8,1.4050828e-06,1.250609e-06,1.2708824e-09,2.3691498e-06,1.2184887e-06,1.0573685e-06
9,1.8028728e-06,1.6062884e-06,1.7374945e-09,3.037715e-06,1.5629448e-06,1.355419e-06
10,2.2534664e-06,2.0080815e-06,2.244179e-09,3.7982788e-06,1.9547756e-06,1.693255e-06
11,2.741523e-06,2.4448293e-06,2.9281801e-09,4.62161e-06,2.376671e-06,2.0588236e-06
12,3.2783057e-06,2.9248602e-06,3.6369594e-09,5.5264704e-06,2.840724e-06,2.4609308e-06
13,3.8606736e-06,3.4462034e-06,4.4242285e-09,6.5102736e-06,3.3416457e-06,2.896316e-06
14,4.4965764e-06,4.0154605e-06,5.246391e-09,7.577944e-06,3.8916237e-06,3.3701972e-06
15,5.165187e-06,4.6132063e-06,6.212118e-09,8.701804e-06,4.468506e-06,3.8690996e-06
16,5.8729397e-06,5.246339e-06,7.2721176e-09,9.889486e-06,5.0774483e-06,4.397723e-06
17,6.6239195e-06,5.919413e-06,8.336707e-09,1.1151997e-05,5.7245543e-06,4.9575287e-06
18,7.426526e-06,6.638179e-06,9.444676e-09,1.249901e-05,6.415489e-06,5.5556684e-06
19,8.28383e-06,7.4037703e-06,1.0870683e-08,1.3938208e-05,7.151086e-06,6.194067e-06
20,9.190113e-06,8.213579e-06,1.235601e-08,1.5459918e-05,7.9304755e-06,6.8678096e-06
21,1.01419355e-05,9.063758e-06,1.3888783e-08,1.7059583e-05,8.750749e-06,7.574805e-06
22,1.1140992e-05,9.956172e-06,1.5495864e-08,1.8735456e-05,9.612231e-06,8.315621e-06
23,1.21905505e-05,1.089265e-05,1.7361561e-08,2.0495327e-05,1.0517435e-05,9.09294e-06
24,1.3286923e-05,1.1871663e-05,1.9291724e-08,2.2334307e-05,1.1463222e-05,9.904491e-06
25,1.4426103e-05,1.2889783e-05,2.1327358e-08,2.4245413e-05,1.2447581e-05,1.0748371e-05
26,1.5614009e-05,1.3950416e-05,2.3367221e-08,2.6238096e-05,1.3474785e-05,1.1629654e-05
27,1.6859389e-05,1.5061542e-05,2.5477217e-08,2.832975e-05,1.455321e-05,1.25541565e-05
28,1.815586e-05,1.6218479e-05,2.7618391e-08,3.0510053e-05,1.5676374e-05,1.3518787e-05
29,1.950566e-05,1.7424456e-05,2.9812014e-08,3.2784435e-05,1.6844026e-05,1.4523602e-05
30,2.0908416e-05,1.8675875e-05,3.2179088e-08,3.5146604e-05,1.8058126e-05,1.5568843e-05
31,2.2348277e-05,1.9961235e-05,3.4662207e-08,3.7565038e-05,1.930436e-05,1.6641858e-05
32,2.38333e-05,2.1286738e-05,3.716671e-08,4.005911e-05,2.0589256e-05,1.7750588e-05
33,2.5363153e-05,2.2650442e-05,3.97187e-08,4.262773e-05,2.1913793e-05,1.8893094e-05
34,2.6925918e-05,2.4042318e-05,4.2478614e-08,4.5249508e-05,2.326654e-05,2.006033e-05
35,2.8550765e-05,2.5488911e-05,4.5325365e-08,4.7978323e-05,2.467199e-05,2.1274373e-05
36,3.0230736e-05,2.6984653e-05,4.8362125e-08,5.0794853e-05,2.6125252e-05,2.2528062e-05
37,3.1961652e-05,2.8527194e-05,5.1706937e-08,5.3696574e-05,2.7622753e-05,2.3819526e-05
38,3.3725573e-05,3.0099767e-05,5.511152e-08,5.665213e-05,2.9148805e-05,2.5135696e-05
39,3.553941e-05,3.1716598e-05,5.8729714e-08,5.96889e-05,3.0717183e-05,2.6489792e-05
40,3.741422e-05,3.3387863e-05,6.240735e-08,6.282705e-05,3.2340504e-05,2.7889399e-05
41,3.9332357e-05,3.5097415e-05,6.6209694e-08,6.603504e-05,3.4003206e-05,2.9321134e-05
42,4.130985e-05,3.6859146e-05,7.016272e-08,6.9340094e-05,3.571755e-05,3.079622e-05
43,4.3316853e-05,3.8645296e-05,7.4256796e-08,7.26917e-05,3.7458467e-05,3.2292348e-05
44,4.5377383e-05,4.047766e-05,7.8566416e-08,7.613394e-05,3.9244034e-05,3.382788e-05
45,4.7470137e-05,4.2338303e-05,8.3309956e-08,7.962488e-05,4.1055515e-05,3.538705e-05
46,4.9610197e-05,4.4243352e-05,8.827447e-08,8.319036e-05,4.29086e-05,3.698198e-05
