,Benzene,Toluene,Ethylbenzene,O-xylene,M-xylene,P-xylene
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,1.5094798e-08,1.028859e-08,0.0,6.7734036e-09,4.0987036e-09,7.174164e-09
3,4.9118775e-08,3.3682397e-08,0.0,2.3145171e-08,1.3945004e-08,2.4224576e-08
4,9.5074455e-08,6.433141e-08,0.0,4.6326857e-08,2.7677087e-08,4.752425e-08
5,1.5255137e-07,1.0340489e-07,0.0,7.541184e-08,4.5522125e-08,7.7400536e-08
6,2.2168453e-07,1.5098149e-07,0.0,1.1146434e-07,6.6980384e-08,1.1472921e-07
7,3.0362128e-07,2.0759977e-07,0.0,1.5563022e-07,9.345599e-08,1.5961419e-07
8,3.95876e-07,2.7116363e-07,0.0,2.0612136e-07,1.2453609e-07,2.1115201e-07
9,4.986587e-07,3.4203845e-07,0.0,2.6258954e-07,1.5928362e-07,2.68861e-07
10,6.126901e-07,4.2042927e-07,0.0,3.257456e-07,1.979196e-07,3.3287714e-07
11,7.406687e-07,5.0811747e-07,0.0,3.968376e-07,2.4090392e-07,4.0393084e-07
12,8.8300294e-07,6.0480505e-07,0.0,4.7643184e-07,2.8867274e-07,4.817735e-07
13,1.0345933e-06,7.073595e-07,0.0,5.6158314e-07,3.401078e-07,5.646261e-07
14,1.1969573e-06,8.1672033e-07,0.0,6.5358256e-07,3.9581138e-07,6.533483e-07
15,1.3709947e-06,9.3386797e-07,0.0,7.5342535e-07,4.5686392e-07,7.487644e-07
16,1.5630521e-06,1.0632189e-06,3.7754085e-11,8.636429e-07,5.2450497e-07,8.544893e-07
17,1.7690295e-06,1.2013649e-06,7.550031e-11,9.835535e-07,5.9757855e-07,9.678649e-07
18,1.9910578e-06,1.3500231e-06,1.1545274e-10,1.1127929e-06,6.763379e-07,1.0903904e-06
19,2.226093e-06,1.5063188e-06,1.5539685e-10,1.2500919e-06,7.6093335e-07,1.2197065e-06
20,2.4813962e-06,1.6750245e-06,1.9533263e-10,1.3977707e-06,8.5253345e-07,1.3599821e-06
21,2.748927e-06,1.8520925e-06,2.352601e-10,1.5534905e-06,9.4889515e-07,1.5067612e-06
22,3.031669e-06,2.0383836e-06,2.751792e-10,1.7193029e-06,1.0516065e-06,1.6623115e-06
23,3.3318029e-06,2.2365646e-06,3.2817074e-10,1.8971087e-06,1.1617543e-06,1.8288229e-06
24,3.650145e-06,2.4469227e-06,3.8115122e-10,2.0864138e-06,1.2790554e-06,2.0054592e-06
25,3.9771808e-06,2.6626365e-06,4.3412068e-10,2.2829802e-06,1.4009586e-06,2.1873582e-06
26,4.324178e-06,2.8896563e-06,4.870791e-10,2.4923086e-06,1.5298688e-06,2.3803539e-06
27,4.6815426e-06,3.1237773e-06,5.400265e-10,2.7102285e-06,1.6650819e-06,2.5808224e-06
28,5.0553126e-06,3.3688855e-06,5.929628e-10,2.9396163e-06,1.8073914e-06,2.790749e-06
29,5.437674e-06,3.619248e-06,6.458882e-10,3.1767863e-06,1.954395e-06,3.0062108e-06
30,5.832557e-06,3.878016e-06,6.988024e-10,3.42384e-06,2.1074372e-06,3.2287535e-06
31,6.240534e-06,4.1459502e-06,7.517057e-10,3.6802226e-06,2.2668953e-06,3.4603063e-06
32,6.658834e-06,4.420736e-06,8.0459783e-10,3.945377e-06,2.432319e-06,3.69874e-06
33,7.087784e-06,4.7030617e-06,8.5747914e-10,4.2205374e-06,2.6033222e-06,3.9444685e-06
34,7.5248577e-06,4.9908326e-06,9.1034946e-10,4.503762e-06,2.7799479e-06,4.1961257e-06
35,7.975597e-06,5.2875544e-06,9.632086e-10,4.7970793e-06,2.9630069e-06,4.4554736e-06
36,8.439298e-06,5.593757e-06,1.0160569e-09,5.1011507e-06,3.152248e-06,4.723801e-06
37,8.92211e-06,5.9130607e-06,1.0688941e-09,5.4176708e-06,3.3490837e-06,5.0032663e-06
38,9.417693e-06,6.240454e-06,1.1217202e-09,5.744108e-06,3.5518437e-06,5.2906253e-06
39,9.922519e-06,6.57375e-06,1.1745354e-09,6.079143e-06,3.759817e-06,5.5844225e-06
40,1.0441793e-05,6.915613e-06,1.2273397e-09,6.4255128e-06,3.975463e-06,5.886646e-06
41,1.0976049e-05,7.266327e-06,1.2801328e-09,6.7829706e-06,4.1974245e-06,6.1979185e-06
42,1.1526253e-05,7.627444e-06,1.3759396e-09,7.1512936e-06,4.4266662e-06,6.518629e-06
43,1.2091913e-05,7.999611e-06,1.4717263e-09,7.53114e-06,4.663514e-06,6.848292e-06
44,1.2674066e-05,8.382062e-06,1.567493e-09,7.922318e-06,4.9077903e-06,7.1879035e-06
45,1.3274929e-05,8.776528e-06,1.6632399e-09,8.326261e-06,5.1598645e-06,7.538734e-06
46,1.389381e-05,9.18212e-06,1.7982167e-09,8.741915e-06,5.4195634e-06,7.900308e-06
47,1.4526126e-05,9.5963505e-06,1.9443605e-09,9.167457e-06,5.686138e-06,8.269337e-06
