,Benzene,Toluene,Ethylbenzene,O-xylene,M-xylene,P-xylene
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,4.7185164e-08,2.8689767e-08,0.0,2.107305e-08,1.1254597e-08,2.3400753e-08
3,1.2743237e-07,7.777613e-08,0.0,5.881109e-08,3.1590325e-08,6.3566155e-08
4,2.5184355e-07,1.56099e-07,0.0,1.1558426e-07,6.370238e-08,1.263625e-07
5,4.146875e-07,2.5973736e-07,2.968023e-12,1.9061405e-07,1.05754076e-07,2.0766363e-07
6,6.088438e-07,3.8480866e-07,2.5605513e-11,2.799489e-07,1.5626178e-07,3.0576572e-07
7,8.4205664e-07,5.355225e-07,5.134746e-11,3.8647028e-07,2.1760084e-07,4.245048e-07
8,1.1068975e-06,7.0894623e-07,9.405892e-11,5.0688686e-07,2.869573e-07,5.586637e-07
9,1.4173883e-06,9.1336256e-07,1.3676149e-10,6.4889656e-07,3.693108e-07,7.1729283e-07
10,1.7695958e-06,1.1441514e-06,2.2877499e-10,8.092306e-07,4.6357115e-07,8.9661813e-07
11,2.1517674e-06,1.3931648e-06,4.109153e-10,9.828109e-07,5.667059e-07,1.0902505e-06
12,2.5724319e-06,1.6695881e-06,5.9301775e-10,1.1732246e-06,6.7925134e-07,1.3036499e-06
13,3.026842e-06,1.9686452e-06,7.816654e-10,1.3797279e-06,8.0164307e-07,1.5338123e-06
14,3.5216535e-06,2.2958072e-06,9.702739e-10,1.6057637e-06,9.350515e-07,1.7854064e-06
15,4.040509e-06,2.6398327e-06,1.1845394e-09,1.84284e-06,1.075425e-06,2.0490215e-06
16,4.590923e-06,3.0025035e-06,1.4474606e-09,2.0934337e-06,1.2246477e-06,2.327682e-06
17,5.172857e-06,3.3875165e-06,1.7103273e-09,2.360797e-06,1.3837241e-06,2.6222433e-06
18,5.7949733e-06,3.7984594e-06,1.9909228e-09,2.6475725e-06,1.5545246e-06,2.9366615e-06
19,6.46032e-06,4.2357265e-06,2.3235458e-09,2.95448e-06,1.7371129e-06,3.2715577e-06
20,7.1636796e-06,4.6984364e-06,2.6561495e-09,3.27761e-06,1.9300232e-06,3.6256786e-06
21,7.901519e-06,5.184204e-06,3.0119431e-09,3.6177446e-06,2.133299e-06,3.9971355e-06
22,8.67651e-06,5.692513e-06,3.4077725e-09,3.9749516e-06,2.3468765e-06,4.3890914e-06
23,9.489972e-06,6.225222e-06,3.9135286e-09,4.350355e-06,2.5712873e-06,4.8007996e-06
24,1.0340799e-05,6.782345e-06,4.4667052e-09,4.742073e-06,2.805799e-06,5.2318655e-06
25,1.1225064e-05,7.3612846e-06,5.025269e-09,5.1496213e-06,3.050136e-06,5.680626e-06
26,1.214587e-05,7.964686e-06,5.5837184e-09,5.5750174e-06,3.3066012e-06,6.14819e-06
27,1.3109505e-05,8.5963065e-06,6.1455436e-09,6.0199795e-06,3.5752457e-06,6.636654e-06
28,1.4111875e-05,9.25373e-06,6.729682e-09,6.4849028e-06,3.8557773e-06,7.1451136e-06
29,1.5155335e-05,9.938609e-06,7.3524498e-09,6.9692464e-06,4.147447e-06,7.674388e-06
30,1.6239666e-05,1.0651936e-05,8.028374e-09,7.47342e-06,4.4494636e-06,8.223423e-06
31,1.7352399e-05,1.1384502e-05,8.7317105e-09,7.990847e-06,4.7592725e-06,8.7871085e-06
32,1.8498939e-05,1.2140216e-05,9.436608e-09,8.524414e-06,5.0788444e-06,9.36905e-06
33,1.9678948e-05,1.29186465e-05,1.0141358e-08,9.072741e-06,5.409559e-06,9.967382e-06
34,2.0883697e-05,1.3714534e-05,1.0927717e-08,9.633923e-06,5.7482166e-06,1.0579317e-05
35,2.2137086e-05,1.45422455e-05,1.1760922e-08,1.0218393e-05,6.099178e-06,1.1215103e-05
36,2.3432407e-05,1.5397372e-05,1.26529365e-08,1.0822165e-05,6.4621754e-06,1.1872298e-05
37,2.4766096e-05,1.6279562e-05,1.3694578e-08,1.1444263e-05,6.835567e-06,1.2547542e-05
38,2.612689e-05,1.7177128e-05,1.4757105e-08,1.2078085e-05,7.2162e-06,1.3235222e-05
39,2.7523578e-05,1.8099237e-05,1.591479e-08,1.2730127e-05,7.6083934e-06,1.3942044e-05
40,2.896416e-05,1.9052717e-05,1.7131864e-08,1.3402876e-05,8.014572e-06,1.4673698e-05
41,3.0438025e-05,2.0027814e-05,1.838734e-08,1.40915845e-05,8.430505e-06,1.5422209e-05
42,3.1957723e-05,2.1032818e-05,1.970869e-08,1.4801223e-05,8.859678e-06,1.6193675e-05
43,3.3499186e-05,2.2052152e-05,2.1074309e-08,1.552173e-05,9.295087e-06,1.6976383e-05
44,3.508229e-05,2.3097102e-05,2.2574143e-08,1.6261152e-05,9.741933e-06,1.778098e-05
45,3.6690028e-05,2.4157944e-05,2.4277314e-08,1.701301e-05,1.0195058e-05,1.8597922e-05
46,3.8335224e-05,2.5241581e-05,2.6079523e-08,1.7782757e-05,1.0657742e-05,1.9432546e-05
