,Benzene,Toluene,Ethylbenzene,O-xylene,M-xylene,P-xylene
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,1.9297746e-08,1.663683e-08,0.0,3.072865e-08,1.6668482e-08,1.4407537e-08
3,6.4776586e-08,5.4951887e-08,0.0,1.0574942e-07,5.5860937e-08,4.7983832e-08
4,1.2554008e-07,1.0627041e-07,0.0,2.0828261e-07,1.074954e-07,9.264839e-08
5,2.0181461e-07,1.7219052e-07,0.0,3.3825194e-07,1.7272404e-07,1.4916057e-07
6,2.9402193e-07,2.5234593e-07,0.0,4.953605e-07,2.5127255e-07,2.1723945e-07
7,4.049857e-07,3.487993e-07,0.0,6.824478e-07,3.4582987e-07,2.997838e-07
8,5.308137e-07,4.5776122e-07,4.6917872e-11,8.9377835e-07,4.5194443e-07,3.9391713e-07
9,6.6859224e-07,5.770939e-07,9.3825975e-11,1.1257778e-06,5.6857124e-07,4.9817055e-07
10,8.213368e-07,7.080631e-07,1.407243e-10,1.3836734e-06,6.986545e-07,6.1359606e-07
11,9.91032e-07,8.5423346e-07,1.8761287e-10,1.669286e-06,8.442943e-07,7.419626e-07
12,1.1782497e-06,1.0145486e-06,2.3449165e-10,1.9850538e-06,1.0059606e-06,8.842794e-07
13,1.376718e-06,1.1837298e-06,2.8136066e-10,2.3168686e-06,1.1773407e-06,1.0355284e-06
14,1.5887558e-06,1.3633968e-06,3.2821992e-10,2.6692298e-06,1.3593464e-06,1.1972344e-06
15,1.8165292e-06,1.5561058e-06,3.7506942e-10,3.046455e-06,1.5546157e-06,1.3714764e-06
16,2.0667187e-06,1.7673876e-06,4.5316914e-10,3.4604154e-06,1.7690959e-06,1.5630804e-06
17,2.3345106e-06,1.993259e-06,5.312526e-10,3.9018714e-06,1.99951e-06,1.7691815e-06
18,2.622579e-06,2.2360994e-06,6.7582995e-10,4.3766804e-06,2.2489364e-06,1.9915205e-06
19,2.9269536e-06,2.4924507e-06,8.203772e-10,4.8777265e-06,2.5124325e-06,2.2269378e-06
20,3.2561884e-06,2.7703265e-06,9.648943e-10,5.419563e-06,2.7970664e-06,2.4809576e-06
21,3.6001682e-06,3.0602978e-06,1.1093814e-09,5.983378e-06,3.0939111e-06,2.7462916e-06
22,3.9629454e-06,3.36654e-06,1.2538383e-09,6.5771287e-06,3.4080601e-06,3.0270162e-06
23,4.3482432e-06,3.6916745e-06,1.4556633e-09,7.206446e-06,3.7421491e-06,3.3253918e-06
24,4.756625e-06,4.036079e-06,1.6574461e-09,7.874428e-06,4.0971913e-06,3.6414958e-06
25,5.175811e-06,4.388658e-06,1.8591872e-09,8.558284e-06,4.461319e-06,3.966468e-06
26,5.6182807e-06,4.762057e-06,2.0608861e-09,9.280078e-06,4.8448924e-06,4.3089667e-06
27,6.0757548e-06,5.1482357e-06,2.2625426e-09,1.0025932e-05,5.2420214e-06,4.663612e-06
28,6.5544987e-06,5.5517476e-06,2.4641578e-09,1.08049335e-05,5.657681e-06,5.03477e-06
29,7.0443316e-06,5.9640156e-06,2.6657305e-09,1.1600426e-05,6.082698e-06,5.415453e-06
30,7.5496378e-06,6.3880243e-06,2.8672613e-09,1.2419201e-05,6.5211175e-06,5.8089954e-06
31,8.072494e-06,6.826953e-06,3.0687501e-09,1.3264384e-05,6.9740527e-06,6.2169993e-06
32,8.6085e-06,7.2760313e-06,3.2701974e-09,1.4127621e-05,7.439031e-06,6.6354887e-06
33,9.1597485e-06,7.737592e-06,3.4716021e-09,1.501479e-05,7.917263e-06,7.066724e-06
34,9.722239e-06,8.20722e-06,3.6729653e-09,1.5919088e-05,8.405203e-06,7.5073303e-06
35,1.0302499e-05,8.691349e-06,3.8742862e-09,1.6850781e-05,8.908206e-06,7.962012e-06
36,1.0900406e-05,9.190195e-06,4.0755657e-09,1.7809089e-05,9.427237e-06,8.431036e-06
37,1.1521993e-05,9.709332e-06,4.276803e-09,1.8806395e-05,9.9666e-06,8.918966e-06
38,1.2159205e-05,1.0241296e-05,4.4779975e-09,1.9828785e-05,1.05206855e-05,9.419706e-06
39,1.2807942e-05,1.0782178e-05,4.679151e-09,2.0869336e-05,1.1084799e-05,9.930119e-06
40,1.3476417e-05,1.13389015e-05,4.8802624e-09,2.1940155e-05,1.16665415e-05,1.0456035e-05
41,1.41620685e-05,1.1909622e-05,5.081332e-09,2.303805e-05,1.2264408e-05,1.0996777e-05
42,1.4867419e-05,1.2497266e-05,5.3564175e-09,2.4165523e-05,1.2878448e-05,1.1554699e-05
43,1.5592977e-05,1.3101706e-05,5.6314455e-09,2.5323949e-05,1.3508787e-05,1.2128653e-05
44,1.633815e-05,1.3722837e-05,5.9064167e-09,2.6514665e-05,1.4156376e-05,1.2718778e-05
45,1.7106977e-05,1.4364861e-05,6.1813306e-09,2.7742652e-05,1.4826225e-05,1.3328597e-05
46,1.789794e-05,1.5024803e-05,6.5605406e-09,2.9006731e-05,1.5514872e-05,1.3956736e-05
